Z,N,AME2003,AME2003_sd,AME2016,AME2016_sd,JYFLTRAP2017,JYFLTRAP2017_sd,TRIUMF2018,TRIUMF2018_sd,RIKEN2018,RIKEN2018_sd,NEW2018,NEW2018_sd,SKMS,SKP,SLy4,SV-min,UNEDF0,UNEDF1,UNEDF1-SO,UNEDF2,FRDM2012,HFB24
11,17,218.380485,0.013041,218.379553,0.010246,*,*,*,*,*,*,*,*,224.476401,222.108327,221.103891,218.972524,221.208250,214.078475,*,213.721964,217.95,217.921238
11,19,225.172783,0.02515,225.059203,0.004727,*,*,*,*,*,*,*,*,232.197139,230.032513,229.147775,227.110490,228.764660,221.368006,*,220.737906,225.85,223.933873
11,21,230.612031,0.356178,231.036358,0.03726,*,*,*,*,*,*,*,*,238.364751,234.789948,233.570503,232.005017,233.420732,225.728891,*,225.096432,231.24,229.216509
11,23,*,*,234.139034,0.599416,*,*,*,*,*,*,*,*,243.714412,238.150136,236.301857,235.279198,236.537839,228.564574,*,227.901178,234.92,232.989145
11,25,*,*,*,*,*,*,*,*,*,*,*,*,247.759356,240.572292,238.257298,237.682016,238.859274,230.441859,*,229.788897,236.34,234.901781
11,27,*,*,*,*,*,*,*,*,*,*,*,*,250.283317,241.291182,238.294734,238.466217,239.741021,230.917159,*,230.194577,237.37,235.174417
11,29,*,*,*,*,*,*,*,*,*,*,*,*,251.705475,240.938913,237.002022,238.282806,239.825493,230.639312,*,229.863036,235.49,234.177052
11,31,*,*,*,*,*,*,*,*,*,*,*,*,252.695669,240.189260,235.228834,237.842016,239.776008,230.098116,*,229.439185,231.93,232.729688
11,33,*,*,*,*,*,*,*,*,*,*,*,*,252.732611,238.591388,232.880299,236.954225,239.294179,229.289872,*,228.525433,227.60,231.192324
11,35,*,*,*,*,*,*,*,*,*,*,*,*,250.258244,235.085668,228.696929,234.305314,237.066230,226.915052,*,225.660811,224.21,*
11,37,*,*,*,*,*,*,*,*,*,*,*,*,245.911978,229.822442,222.667260,229.778996,233.121549,222.755221,*,220.862320,217.76,*
11,39,*,*,*,*,*,*,*,*,*,*,*,*,241.705868,223.971751,216.020813,224.742001,228.816081,218.401911,*,*,210.20,*
11,41,*,*,*,*,*,*,*,*,*,*,*,*,237.067680,218.268777,209.385211,219.818727,224.589345,214.325843,*,*,202.72,*
11,43,*,*,*,*,*,*,*,*,*,*,*,*,232.942218,212.560181,202.875466,215.042821,220.415268,210.241107,*,*,195.83,*
11,45,*,*,*,*,*,*,*,*,*,*,*,*,229.265389,206.660742,196.278293,210.204427,216.283678,206.025764,*,*,*,*
11,47,*,*,*,*,*,*,*,*,*,*,*,*,224.530808,200.607171,189.394627,205.255425,212.079331,201.786594,*,*,*,*
11,49,*,*,*,*,*,*,*,*,*,*,*,*,219.583831,194.423864,182.328983,200.245063,207.655712,197.588990,*,*,*,*
11,51,*,*,*,*,*,*,*,*,*,*,*,*,214.583952,187.914512,175.027109,194.833889,202.748358,193.012779,*,*,*,*
13,3,*,*,*,*,*,*,*,*,*,*,*,*,19.042600,13.850318,9.831399,14.860007,15.091307,6.762546,*,*,*,*
13,5,*,*,*,*,*,*,*,*,*,*,*,*,71.121753,67.013640,64.065571,65.231173,66.928094,57.542913,*,56.237306,*,*
13,7,*,*,*,*,*,*,*,*,*,*,*,*,117.989746,115.038065,113.037246,112.055172,114.204736,105.826075,*,105.309290,*,*
13,9,*,*,*,*,*,*,*,*,*,*,*,*,155.294945,153.141911,152.233997,150.409291,152.300677,145.725756,*,145.465388,149.89,149.828664
13,11,183.598246,0.002782,183.590165,0.000233,*,*,*,*,*,*,*,*,185.756715,183.452134,183.328140,181.275490,183.375285,177.709904,*,177.298313,183.18,182.3513
13,13,211.894245,6e-05,211.894087,6.7e-05,*,*,*,*,*,*,*,*,212.659781,209.894960,209.833525,207.704257,210.609062,204.718858,*,204.462511,210.69,211.843936
13,15,232.677012,0.000131,232.677216,7.7e-05,*,*,*,*,*,*,*,*,235.097939,232.252377,231.766518,229.650085,233.127589,226.581532,*,226.521164,231.47,232.706571
13,17,247.841626,0.014045,247.834051,0.002888,*,*,*,*,*,*,*,*,251.722890,250.057120,248.911849,246.707755,249.670047,243.115473,*,242.766168,246.09,246.889207
13,19,259.173809,0.085949,259.21121,0.007173,*,*,*,*,*,*,*,*,263.754306,262.668685,261.753274,259.458670,261.703248,255.250106,*,254.826321,258.96,258.481843
13,21,267.186974,0.113038,267.254768,0.003074,*,*,*,*,*,*,*,*,273.762570,271.292334,270.691815,268.603429,270.553908,263.748751,*,263.436785,268.23,267.624479
