Z,N,2003,2003_sd,2016,2016_sd,2017,2017_sd,2018,2018_sd,SKM*,SKP,SLY4,SVMIN,UNEDF0,UNEDF1,UNEDF2,FRDM2012,HFB24
46,77,*,*,3.8849,0.78968,*,*,*,*,4.996469,4.153157,4.395195,4.377271,4.400016,4.337869,4.203771,4.08,4.11
46,79,*,*,*,*,*,*,*,*,5.142005,3.854839,4.348693,4.233774,4.165147,4.142417,4.248141,4.07,3.69
46,81,*,*,*,*,*,*,*,*,4.509698,3.05689,3.521678,3.356148,3.386213,3.393639,3.581608,3.81,4.12
46,83,*,*,*,*,*,*,*,*,1.792096,1.880177,0.56458,1.479329,1.930445,1.539848,1.213732,1.28,1.47
46,85,*,*,*,*,*,*,*,*,1.77409,1.355105,0.529311,1.150894,1.6123,1.398498,1.269877,0.67,1.09
46,87,*,*,*,*,*,*,*,*,1.612172,1.118872,0.363857,0.938137,1.406909,1.26931,1.094651,0.46,0.81
46,89,*,*,*,*,*,*,*,*,1.228232,0.786702,*,0.680048,1.172079,0.961086,0.882167,0.02,0.64
46,91,*,*,*,*,*,*,*,*,0.774993,0.407341,*,0.387785,0.939783,0.877358,0.716705,0.0,0.69
46,93,*,*,*,*,*,*,*,*,0.337402,*,*,0.051881,0.627483,0.591417,0.205045,0.04,0.2
46,95,*,*,*,*,*,*,*,*,0.33996,*,*,*,0.314393,0.151095,*,0.16,0.59
46,97,*,*,*,*,*,*,*,*,0.527911,*,*,*,0.111224,*,*,*,0.2
46,99,*,*,*,*,*,*,*,*,0.386984,*,*,*,*,*,*,0.04,*
46,101,*,*,*,*,*,*,*,*,0.152906,*,*,*,*,*,*,*,0.09
48,25,*,*,*,*,*,*,*,*,24.371351,24.877105,25.232253,24.613912,24.913879,24.896768,*,*,*
48,27,*,*,*,*,*,*,*,*,23.255029,23.591434,23.899322,23.399936,23.668101,23.887591,*,*,*
48,29,*,*,*,*,*,*,*,*,21.360594,22.433084,22.675092,22.320422,22.668574,22.834677,*,*,*
48,31,*,*,*,*,*,*,*,*,20.257711,21.082716,21.085303,20.928619,21.069532,21.601531,*,*,*
48,33,*,*,*,*,*,*,*,*,19.238479,19.840155,19.876841,19.718454,19.95374,20.429242,*,*,*
48,35,*,*,*,*,*,*,*,*,18.203999,18.868249,18.825729,18.770548,18.963451,19.325058,*,*,*
48,37,*,*,*,*,*,*,*,*,17.616187,18.399783,18.320613,18.258616,18.467999,18.953851,*,*,*
48,39,*,*,*,*,*,*,*,*,17.002566,17.296153,17.489473,17.255757,17.558275,17.773627,17.525876,*,18.23
48,41,*,*,*,*,*,*,*,*,15.960294,15.856505,15.985287,16.108304,16.468926,16.491056,16.087711,*,16.82
48,43,*,*,*,*,*,*,*,*,15.406736,15.045035,15.241299,15.344003,15.71003,15.75805,15.494123,15.61,16.16
48,45,*,*,*,*,*,*,*,*,15.067738,14.514895,14.786368,14.801271,15.151837,15.193174,15.243812,14.95,14.88
48,47,*,*,*,*,*,*,*,*,14.798191,13.991845,14.432249,14.28437,14.605988,14.67403,14.610392,14.26,14.2
48,49,*,*,*,*,*,*,*,*,13.792584,12.86404,13.334304,13.079448,13.548541,13.526973,13.67366,12.85,13.54
48,51,*,*,10.36602,0.05182,*,*,*,*,9.755648,10.704589,9.433771,10.168393,10.595278,10.073291,9.827346,10.49,10.42
48,53,9.56915,0.17846,9.71318,0.00224,*,*,*,*,9.566223,9.874073,9.347975,9.36841,9.971611,9.514824,9.390377,9.12,9.22
48,55,9.04288,0.03288,9.06324,0.00246,*,*,*,*,8.809213,9.133901,8.826259,8.919433,9.087278,9.227959,8.669987,9.03,8.71
48,57,8.42675,0.01441,8.43678,0.00218,*,*,*,*,8.221416,8.549489,8.173643,8.348441,8.433686,8.494476,8.252665,8.55,8.33
48,59,7.92366,0.00818,7.92944,0.00194,*,*,*,*,7.828776,7.952081,7.576958,7.774499,8.066419,7.884095,7.693707,8.05,7.91
48,61,7.32742,0.00576,7.32322,0.00183,*,*,*,*,7.517514,7.416912,7.133034,7.291655,7.583271,7.397031,7.189514,7.51,7.32
48,63,6.97585,0.00019,6.9756,0.00017,*,*,*,*,7.299104,6.935725,6.734682,6.872334,7.148147,6.985816,6.877107,7.0,6.98
48,65,6.54008,0.00063,6.53974,0.00022,*,*,*,*,7.094803,6.514059,6.332949,6.483145,6.748458,6.614458,6.772434,6.61,6.73
48,67,6.14086,0.00058,6.14086,0.00059,*,*,*,*,6.837281,6.196972,5.943213,6.107343,6.445682,6.228869,6.381842,6.29,5.94
48,69,5.77723,0.001,5.77723,0.001,*,*,*,*,6.509701,5.979264,5.89236,5.927391,6.277398,5.808925,5.944335,5.97,6.05
48,71,5.27025,0.08287,5.34674,0.04267,*,*,*,*,6.134488,5.656966,5.711409,5.764562,5.994547,5.760098,5.453871,5.52,5.86
48,73,5.15832,0.08662,5.18779,0.0042,*,*,*,*,5.87206,5.390965,5.435567,5.530324,5.703397,5.525866,5.186358,5.22,5.63
48,75,4.65221,0.05932,4.87312,0.00354,*,*,*,*,5.822541,5.119754,5.246777,5.316077,5.418715,5.316016,5.23039,5.01,5.4
48,77,4.7191,0.09309,4.71774,0.00416,*,*,*,*,5.791928,4.875507,5.170614,5.157982,5.171301,5.097928,5.086703,4.82,4.64
48,79,4.261,0.09199,4.56192,0.01236,*,*,*,*,6.012528,4.640807,5.105967,4.965016,4.931889,4.922309,5.165671,4.63,4.57
48,81,*,*,3.88747,0.01826,*,*,*,*,5.212875,3.80137,4.278007,4.094617,4.126384,4.131514,4.318339,4.45,5.62
48,83,*,*,2.17269,0.10487,*,*,*,*,2.236264,2.431399,1.072938,1.952853,2.407118,1.957707,1.627767,1.87,2.6
48,85,*,*,*,*,*,*,*,*,2.233999,1.915342,1.043608,1.646966,2.112832,1.803406,1.617847,1.22,2.07
48,87,*,*,*,*,*,*,*,*,2.059984,1.657163,0.86683,1.375561,1.835711,1.597268,1.523956,1.01,1.2
48,89,*,*,*,*,*,*,*,*,1.621682,1.249756,0.397272,1.050949,1.566302,1.381944,1.282278,0.7,1.04
48,91,*,*,*,*,*,*,*,*,1.072998,0.823715,0.000997,0.721061,1.282706,1.145356,0.967134,0.63,0.68
48,93,*,*,*,*,*,*,*,*,0.642601,0.400494,0.005448,0.459153,0.944332,0.799322,0.480802,0.26,1.06
48,95,*,*,*,*,*,*,*,*,0.60912,0.083831,*,0.345886,0.646442,0.423268,0.010615,0.71,0.68
48,97,*,*,*,*,*,*,*,*,0.858146,*,*,0.143979,0.542695,0.250104,*,0.55,0.13
48,99,*,*,*,*,*,*,*,*,0.916435,*,*,*,0.36973,0.18804,0.119347,0.49,0.75
48,101,*,*,*,*,*,*,*,*,0.644583,*,*,*,0.222279,0.036823,0.109067,0.13,0.56
48,103,*,*,*,*,*,*,*,*,0.445509,*,*,*,0.119403,*,*,*,*
48,105,*,*,*,*,*,*,*,*,0.349641,*,*,*,0.033266,*,*,*,0.12
48,107,*,*,*,*,*,*,*,*,0.250553,*,*,*,0.002422,*,*,*,0.14
48,109,*,*,*,*,*,*,*,*,0.105788,*,*,*,*,*,*,*,*
48,123,*,*,*,*,*,*,*,*,0.18833,*,*,*,*,*,*,*,*
50,31,*,*,*,*,*,*,*,*,21.09481,21.987289,21.990671,21.782196,21.918531,22.449048,*,*,*
50,33,*,*,*,*,*,*,*,*,20.192418,20.717027,20.714499,20.547439,20.847848,21.243795,*,*,*
50,35,*,*,*,*,*,*,*,*,19.555015,19.990639,20.301143,20.003586,20.034374,20.41366,*,*,*
50,37,*,*,*,*,*,*,*,*,18.983634,19.449553,19.731762,19.412922,19.492614,20.13103,*,*,*
50,39,*,*,*,*,*,*,*,*,17.970699,18.316141,18.524708,18.25807,18.578268,18.772723,*,*,*
50,41,*,*,*,*,*,*,*,*,16.904169,16.845341,17.016434,17.11264,17.462467,17.519346,*,*,18.6
50,43,*,*,*,*,*,*,*,*,16.363109,16.038971,16.258513,16.350724,16.740355,16.817035,*,*,15.24
50,45,*,*,*,*,*,*,*,*,16.019788,15.497319,15.810743,15.776497,16.169237,16.245249,16.111808,15.87,15.38
50,47,*,*,*,*,*,*,*,*,15.716725,14.974174,15.445638,15.277586,15.62018,15.707151,15.775471,15.22,14.37
50,49,*,*,*,*,*,*,*,*,14.707871,13.828102,14.302971,14.054762,14.516587,14.549836,14.648317,14.35,16.1
50,51,*,*,11.09397,0.42534,*,*,*,*,10.475491,11.502572,10.271415,10.966945,11.428271,10.876989,10.608163,11.27,10.86
50,53,*,*,10.10902,0.12253,*,*,*,*,10.260851,10.688655,9.792129,10.149323,10.776807,10.251087,10.14347,10.16,10.11
50,55,9.74222,0.13143,9.78226,0.00698,*,*,*,*,9.505544,9.93465,9.187539,9.470938,9.911505,9.603584,9.415446,9.67,9.16
50,57,9.22291,0.08502,9.22986,0.00736,*,*,*,*,8.678436,9.20657,8.700604,8.9089,9.215587,9.173665,8.720506,9.13,9.01
50,59,8.66949,0.02223,8.63156,0.0096,*,*,*,*,8.188276,8.63361,8.396629,8.466809,8.74036,8.727416,8.354788,8.76,8.74
50,61,8.17223,0.01538,8.16792,0.01477,*,*,*,*,7.979942,8.203996,8.058732,8.102535,8.373351,8.307993,8.030043,8.3,8.23
50,63,7.74309,0.00183,7.74439,0.00156,*,*,*,*,7.810802,7.813143,7.683191,7.732459,8.006094,7.885841,7.796611,7.76,7.86
50,65,7.54639,0.00167,7.54543,2e-05,*,*,*,*,7.586949,7.455245,7.332001,7.389062,7.648616,7.524648,7.377515,7.32,7.62
50,67,6.94316,0.00048,6.9431,0.00047,*,*,*,*,7.351313,7.093021,7.107355,7.062568,7.341995,7.133625,6.889133,6.87,7.08
50,69,6.48362,0.00055,6.48349,0.00055,*,*,*,*,7.149993,6.762285,6.769726,6.771817,7.053583,6.794211,6.562474,6.64,6.45
50,71,6.17032,0.00034,6.17021,0.00034,*,*,*,*,6.981308,6.464949,6.457906,6.512025,6.760113,6.526186,6.350145,6.26,6.2
50,73,5.94584,0.00116,5.94616,0.00115,*,*,*,*,6.902334,6.159696,6.216361,6.304827,6.473778,6.304871,6.196953,5.96,6.26
50,75,5.7331,0.00056,5.7335,0.0002,*,*,*,*,6.840929,5.877563,6.038928,6.063386,6.212932,6.073607,6.048179,5.69,5.81
50,77,5.55,0.02676,5.52688,0.0145,*,*,*,*,6.761979,5.652918,5.929811,5.886118,5.940151,5.877234,5.973268,5.45,5.55
50,79,5.33051,0.03968,5.30021,0.02471,*,*,*,*,6.729718,5.427205,5.867647,5.722571,5.686278,5.696896,5.928445,5.24,5.06
50,81,5.24659,0.02372,5.20368,0.00408,*,*,*,*,5.91536,4.53818,5.029619,4.831593,4.878976,4.881986,5.034797,4.84,6.2
50,83,2.46974,0.03818,2.39865,0.00274,*,*,*,*,2.687996,3.000991,1.591276,2.459521,2.915338,2.40232,2.072139,2.5,2.98
50,85,*,*,2.26981,0.00441,*,*,*,*,2.697675,2.483627,1.564027,2.134791,2.604242,2.262933,2.068333,1.82,2.27
50,87,*,*,*,*,*,*,*,*,2.513831,2.190102,1.370801,1.841149,2.308794,2.006468,1.949226,1.59,1.52
50,89,*,*,*,*,*,*,*,*,2.036033,1.743052,0.876405,1.471807,1.994326,1.728755,1.644147,1.27,1.24
50,91,*,*,*,*,*,*,*,*,1.41754,1.264363,0.25511,1.091397,1.654313,1.423603,1.249271,0.96,1.19
50,93,*,*,*,*,*,*,*,*,1.007832,0.834238,*,0.785761,1.300097,1.071665,0.827522,1.0,0.17
50,95,*,*,*,*,*,*,*,*,0.775884,0.520892,0.450738,0.550273,1.03132,0.785745,0.476433,0.51,2.35
50,97,*,*,*,*,*,*,*,*,1.106776,0.309482,0.813957,0.540747,0.879631,0.579027,0.230065,1.22,1.08
50,99,*,*,*,*,*,*,*,*,1.560215,0.151134,0.562394,0.79112,0.80311,0.62255,0.670475,0.88,1.14
50,101,*,*,*,*,*,*,*,*,1.173976,0.037286,0.208329,0.577841,0.704627,0.692148,0.561858,0.69,0.92
50,103,*,*,*,*,*,*,*,*,0.876428,*,*,0.346622,0.584314,0.5327,0.315994,0.44,0.3
50,105,*,*,*,*,*,*,*,*,0.725347,*,*,0.180653,0.486087,0.414309,0.185213,0.09,0.5
50,107,*,*,*,*,*,*,*,*,0.60579,*,*,*,0.466691,0.280958,0.032936,*,0.31
50,109,*,*,*,*,*,*,*,*,0.444585,*,*,*,0.335104,0.006367,*,*,0.05
50,111,*,*,*,*,*,*,*,*,0.216685,*,*,*,0.234189,0.002441,*,*,0.18
50,113,*,*,*,*,*,*,*,*,0.3349,*,*,*,0.10501,*,*,*,*
50,115,*,*,*,*,*,*,*,*,0.367359,*,*,*,*,*,*,*,*
50,117,*,*,*,*,*,*,*,*,0.389047,*,*,*,*,*,*,*,*
50,119,*,*,*,*,*,*,*,*,0.560867,*,*,*,*,*,*,*,0.48
50,121,*,*,*,*,*,*,*,*,0.655642,*,*,*,*,*,*,*,*
50,123,*,*,*,*,*,*,*,*,0.667734,*,*,*,*,*,*,*,*
52,37,*,*,*,*,*,*,*,*,19.338226,19.955676,20.072463,19.824691,20.057003,20.487054,*,*,*
52,39,*,*,*,*,*,*,*,*,18.657395,19.130211,19.301167,19.022603,19.351633,19.551994,*,*,*
52,41,*,*,*,*,*,*,*,*,17.56418,17.592958,17.766064,17.854618,18.20979,18.238602,*,*,*
52,43,*,*,*,*,*,*,*,*,17.008052,16.802967,17.027046,17.066635,17.472195,17.526004,*,*,17.19
52,45,*,*,*,*,*,*,*,*,16.669016,16.270208,16.569834,16.527249,16.913362,16.979389,*,*,16.64
52,47,*,*,*,*,*,*,*,*,16.388637,15.745071,16.200598,16.022069,16.379048,16.464573,*,*,15.81
52,49,*,*,*,*,*,*,*,*,15.388639,14.62232,15.094949,14.844317,15.334456,15.346512,*,15.21,15.64
52,51,*,*,*,*,*,*,*,*,11.304692,12.322545,11.321061,11.869124,12.324193,11.960435,11.531129,12.77,12.89
52,53,*,*,*,*,*,*,*,*,11.199943,11.580323,11.319367,11.392969,11.694716,11.797533,11.400041,10.95,11.3
52,55,*,*,10.3909,0.12299,*,*,*,*,10.438355,10.93903,10.52922,10.706395,10.766806,10.940602,10.725489,10.78,10.34
52,57,9.96139,0.12162,10.00504,0.00696,*,*,*,*,9.84165,10.197383,9.75319,9.994304,10.28626,10.181559,9.949354,10.15,9.84
52,59,9.27911,0.08866,9.42898,0.00919,*,*,*,*,9.440538,9.558066,9.12251,9.392198,9.675831,9.635914,9.535069,9.57,9.34
52,61,9.11708,0.17255,8.85084,0.02918,*,*,*,*,9.28432,9.055501,8.836896,8.917093,9.173092,9.362307,9.27447,9.26,8.61
52,63,8.24551,0.03952,8.24551,0.03952,*,*,*,*,8.929899,8.653551,8.650498,8.613928,8.823376,8.901866,8.789898,8.68,8.77
52,65,7.89925,0.031,7.89777,0.03102,*,*,*,*,8.588368,8.191158,8.23362,8.230678,8.417909,8.445896,8.324962,8.26,8.1
52,67,7.53472,0.01697,7.55591,0.02012,*,*,*,*,8.249841,7.765924,7.698732,7.790587,8.009772,7.987226,7.927243,8.03,7.94
52,69,7.21788,0.02676,7.24883,0.02587,*,*,*,*,7.855897,7.380457,7.304957,7.427406,7.644112,7.488267,7.455043,7.55,7.33
52,71,6.92918,0.00016,6.92901,8e-05,*,*,*,*,7.435565,7.108644,7.103377,7.127892,7.385788,7.125345,6.956537,7.01,6.92
52,73,6.56897,3e-05,6.56897,3e-05,*,*,*,*,7.221243,6.837245,6.77863,6.830988,7.170609,6.936719,6.807683,6.7,6.37
52,75,6.28784,0.0004,6.28765,0.00018,*,*,*,*,7.198765,6.572893,6.667013,6.756278,6.871542,6.711297,6.656351,6.39,6.42
52,77,6.08241,8e-05,6.08241,8e-05,*,*,*,*,7.211184,6.350932,6.594203,6.590633,6.601845,6.475656,6.48291,6.13,6.45
52,79,5.92938,6e-05,5.92938,6e-05,*,*,*,*,7.317511,6.107442,6.612177,6.438615,6.359872,6.443653,6.554328,5.8,5.89
52,81,5.83373,0.02541,5.82025,0.00405,*,*,*,*,6.569716,5.231235,5.768479,5.520536,5.543356,5.631655,5.789597,5.35,6.2
52,83,3.33946,0.09037,3.26636,0.00324,*,*,*,*,3.250748,3.592396,2.173598,3.03147,3.528699,2.912885,2.613592,3.23,3.3
52,85,3.20733,0.13046,2.9498,0.0031,*,*,*,*,3.465166,3.085417,2.521166,2.715755,3.237079,2.902131,2.663859,2.44,2.52
52,87,*,*,2.5804,0.00518,*,*,*,*,2.942746,2.815261,2.143875,2.61859,2.917456,2.612433,2.39534,2.2,2.31
52,89,*,*,*,*,*,*,*,*,2.497573,2.322954,1.738936,2.208638,2.537862,2.264961,2.069704,2.13,2.44
52,91,*,*,*,*,*,*,*,*,2.38673,1.93754,1.380331,1.901852,2.173085,1.975875,1.660705,1.89,2.09
52,93,*,*,*,*,*,*,*,*,2.361026,1.627939,1.331564,1.685588,1.937313,1.770774,1.901862,1.91,2.02
52,95,*,*,*,*,*,*,*,*,2.270509,1.37976,1.355836,1.652451,1.69824,1.756339,1.703832,2.01,1.88
52,97,*,*,*,*,*,*,*,*,2.129764,1.255614,1.262522,1.567213,1.560906,1.667097,1.565183,1.6,1.83
52,99,*,*,*,*,*,*,*,*,1.925731,1.101083,1.149808,1.367866,1.480274,1.467861,1.441862,1.35,1.45
52,101,*,*,*,*,*,*,*,*,1.637494,0.863751,0.864463,1.110519,1.294153,1.201464,1.140697,1.09,1.42
52,103,*,*,*,*,*,*,*,*,1.388081,0.638771,0.454945,0.853525,1.116926,0.985589,0.76885,0.88,0.8
52,105,*,*,*,*,*,*,*,*,1.235091,0.430704,0.151288,0.662052,0.937262,0.839886,0.588294,0.62,0.98
52,107,*,*,*,*,*,*,*,*,1.108011,0.221299,0.041291,0.498079,0.77175,0.713552,0.492411,0.36,0.8
52,109,*,*,*,*,*,*,*,*,0.95592,0.020593,*,0.347561,0.627054,0.548192,0.347882,0.26,0.64
52,111,*,*,*,*,*,*,*,*,0.780401,*,*,0.194251,0.520343,0.398743,0.116473,0.09,0.03
52,113,*,*,*,*,*,*,*,*,0.641547,*,*,0.117131,0.575774,0.309016,*,0.0,*
52,115,*,*,*,*,*,*,*,*,0.58324,*,*,0.090921,0.417768,0.252777,*,*,0.15
52,117,*,*,*,*,*,*,*,*,0.759051,*,*,0.093479,0.275092,0.20118,*,*,0.06
52,119,*,*,*,*,*,*,*,*,0.760091,*,*,0.09128,0.156552,0.130908,*,*,*
52,121,*,*,*,*,*,*,*,*,0.832203,*,*,0.160195,0.055046,0.060088,*,*,*
52,123,*,*,*,*,*,*,*,*,1.076971,*,0.163853,0.088975,*,0.117819,0.236546,*,*
52,125,*,*,*,*,*,*,*,*,0.439276,*,*,*,*,*,*,*,*
54,39,*,*,*,*,*,*,*,*,19.243024,19.856796,19.879985,19.664909,20.07454,20.169653,*,*,*
54,41,*,*,*,*,*,*,*,*,18.188039,18.311517,18.479774,18.543389,18.891596,18.878327,*,*,*
54,43,*,*,*,*,*,*,*,*,17.634504,17.539433,18.143438,17.754127,18.168122,18.402387,*,*,*
54,45,*,*,*,*,*,*,*,*,17.567306,17.256482,17.624169,17.493715,17.625654,18.016493,*,*,17.32
54,47,*,*,*,*,*,*,*,*,16.7699,16.244409,16.527265,16.454202,17.103415,16.881504,*,*,16.28
54,49,*,*,*,*,*,*,*,*,16.033579,15.389919,15.460826,15.593151,16.097143,15.833783,*,*,16.08
54,51,*,*,*,*,*,*,*,*,12.291614,13.277988,12.838434,13.145212,13.223385,13.508991,*,13.61,13.96
54,53,*,*,*,*,*,*,*,*,12.2261,12.755902,12.442155,12.618089,12.673156,12.977434,12.675904,12.94,12.92
54,55,*,*,*,*,*,*,*,*,11.503878,11.899536,11.656418,11.766215,11.934817,12.09248,11.893535,11.88,11.84
54,57,*,*,10.54423,0.1331,*,*,*,*,10.854696,11.051095,10.742883,10.972508,11.142519,11.199962,11.017462,11.48,10.86
54,59,10.19693,0.13164,10.2486,0.01074,*,*,*,*,10.581409,10.372138,10.110803,10.35777,10.538991,10.615419,10.59917,10.5,10.18
54,61,9.64218,0.01648,9.64218,0.01648,*,*,*,*,10.237051,9.885935,9.769635,9.916931,10.139345,10.270697,10.159893,10.12,9.7
54,63,9.20993,0.01667,9.20993,0.01667,*,*,*,*,9.693793,9.479666,9.450457,9.510775,9.743451,9.760902,9.653665,9.5,9.38
54,65,8.78667,0.01468,8.78667,0.01468,*,*,*,*,9.325326,9.07669,9.12797,9.092403,9.312166,9.292546,9.177932,9.11,8.89
54,67,8.37164,0.01622,8.37988,0.01564,*,*,*,*,9.006868,8.629682,8.656916,8.65616,8.867572,8.802401,8.764408,8.51,8.62
54,69,7.96487,0.01464,7.96504,0.01464,*,*,*,*,8.638851,8.146845,8.042076,8.179184,8.391921,8.290101,8.268948,8.11,8.2
54,71,7.60328,0.0004,7.60328,0.0004,*,*,*,*,8.11994,7.729085,7.594152,7.721003,7.940198,7.799019,7.718058,7.81,7.32
54,73,7.22357,0.00604,7.24592,0.0054,*,*,*,*,7.671733,7.42749,7.386112,7.44312,7.657783,7.483917,7.26907,7.17,7.26
54,75,6.90866,0.00157,6.90708,0.00106,*,*,*,*,7.59214,7.167408,7.296044,7.248537,7.432333,7.268778,7.170258,7.03,7.11
54,77,6.60482,0.00121,6.60441,1e-05,*,*,*,*,7.599105,6.851149,7.096875,7.023919,7.182628,7.034926,7.005366,6.98,6.82
54,79,6.43444,0.00259,6.43593,0.0024,*,*,*,*,7.582224,6.558433,6.763781,6.882092,7.060312,6.752988,6.856482,6.78,6.44
54,81,6.36386,0.00461,6.35865,0.00372,*,*,*,*,7.128232,5.924238,6.488696,6.231845,6.23572,6.343031,6.490271,6.03,6.64
54,83,4.02553,0.00011,4.02556,0.0001,*,*,*,*,4.197377,4.273684,3.11196,3.620312,4.126801,3.644288,3.331731,3.89,3.91
54,85,3.56432,0.04815,3.74366,0.00353,*,*,*,*,4.206823,4.068949,3.512295,3.917811,4.078533,3.860488,3.527364,3.0,3.41
54,87,3.40723,0.10897,3.28216,0.00371,*,*,*,*,3.64021,3.511657,3.092503,3.403699,3.643132,3.423556,3.057589,3.25,3.3
54,89,*,*,3.04455,0.00538,*,*,*,*,3.385826,3.053223,2.557535,2.987482,3.241476,2.998444,2.883167,3.09,2.85
54,91,*,*,2.69235,0.01237,*,*,*,*,3.251256,2.673524,2.234923,2.67288,2.896483,2.700383,2.789542,3.02,2.22
54,93,*,*,*,*,*,*,*,*,3.158991,2.392475,2.157522,2.495514,2.640079,2.533775,2.599954,2.81,2.44
54,95,*,*,*,*,*,*,*,*,3.00428,2.170934,2.070585,2.345162,2.454251,2.402958,2.357779,2.52,2.55
54,97,*,*,*,*,*,*,*,*,2.847616,1.95788,1.947377,2.180488,2.27606,2.256598,2.182851,2.23,2.22
54,99,*,*,*,*,*,*,*,*,2.605844,1.721461,1.810575,1.970173,2.051724,2.036782,2.003481,1.94,1.99
54,101,*,*,*,*,*,*,*,*,2.290436,1.459401,1.501377,1.68651,1.813194,1.751166,1.6802,1.85,1.93
54,103,*,*,*,*,*,*,*,*,1.981352,1.204999,1.047303,1.38951,1.620408,1.484656,1.280859,1.56,1.74
54,105,*,*,*,*,*,*,*,*,1.726836,0.963239,0.677936,1.154048,1.448044,1.294527,1.068098,1.12,1.32
54,107,*,*,*,*,*,*,*,*,1.581158,0.754592,0.550534,0.975949,1.277956,1.150299,0.981838,0.88,1.37
54,109,*,*,*,*,*,*,*,*,1.445243,0.525707,0.503845,0.832393,1.11335,0.98386,0.831514,0.72,0.57
54,111,*,*,*,*,*,*,*,*,1.267156,0.324076,0.395937,0.649842,0.969626,0.82042,0.592568,0.57,1.16
54,113,*,*,*,*,*,*,*,*,1.077642,0.14357,0.092329,0.506804,0.862116,0.708672,0.343495,0.48,0.53
54,115,*,*,*,*,*,*,*,*,0.927484,0.003302,*,0.399189,0.788469,0.621497,0.240447,0.19,0.63
54,117,*,*,*,*,*,*,*,*,0.903928,*,*,0.398558,0.718694,0.550983,0.223861,0.33,0.31
54,119,*,*,*,*,*,*,*,*,1.062402,*,0.186098,0.422631,0.598272,0.51514,0.271443,0.15,0.27
54,121,*,*,*,*,*,*,*,*,1.094786,*,0.299414,0.377347,0.396323,0.470278,0.380874,0.15,0.6
54,123,*,*,*,*,*,*,*,*,1.327602,*,0.519271,0.637047,0.265782,0.498243,0.637141,0.22,0.06
54,125,*,*,*,*,*,*,*,*,0.935168,*,0.019763,*,*,0.054384,0.073318,0.07,*
56,41,*,*,*,*,*,*,*,*,18.73846,18.953573,19.116843,19.134597,19.477387,19.411989,*,*,*
56,43,*,*,*,*,*,*,*,*,18.205509,18.216629,19.088257,18.621097,18.80242,19.267101,*,*,*
56,45,*,*,*,*,*,*,*,*,18.233665,18.152028,18.475637,18.262978,18.428159,18.795292,*,*,*
56,47,*,*,*,*,*,*,*,*,17.292373,16.957688,17.192578,17.14751,17.664517,17.585161,*,*,*
56,49,*,*,*,*,*,*,*,*,16.600702,15.889239,15.733224,15.88262,16.840604,16.354815,*,*,*
56,51,*,*,*,*,*,*,*,*,13.244351,14.303754,14.133764,14.355727,14.129649,14.840874,*,*,*
56,53,*,*,*,*,*,*,*,*,13.280388,13.73176,13.553244,13.661098,13.706915,14.074866,*,14.03,*
56,55,*,*,*,*,*,*,*,*,12.578663,12.865685,12.743598,12.791752,12.927905,13.18662,13.00417,13.37,13.16
56,57,*,*,*,*,*,*,*,*,12.009412,11.931929,11.706139,11.934787,12.098448,12.212518,12.071148,12.01,11.71
56,59,*,*,*,*,*,*,*,*,12.006891,11.225512,11.243346,11.434851,11.774093,11.899174,11.870697,11.43,11.22
56,61,*,*,*,*,*,*,*,*,11.045246,10.777236,10.926345,11.034304,11.251059,11.243505,11.120236,10.97,10.41
56,63,*,*,*,*,*,*,*,*,10.391823,10.369233,10.224189,10.343381,10.541211,10.519133,10.42654,10.23,9.96
56,65,9.92543,0.332,9.92752,0.33202,*,*,*,*,9.890391,9.905151,9.898583,9.853893,10.033289,10.017478,9.858628,9.85,9.26
56,67,9.11735,0.03046,9.11733,0.03046,*,*,*,*,9.678652,9.422157,9.437547,9.390683,9.594519,9.539729,9.534323,9.35,9.35
56,69,8.64949,0.01672,8.65051,0.01664,*,*,*,*,9.328121,8.891918,8.764746,8.877895,9.102715,8.998228,9.005375,8.9,8.86
56,71,8.21698,0.01698,8.21936,0.01689,*,*,*,*,8.754138,8.387625,8.164177,8.33693,8.567105,8.434579,8.408822,8.38,8.33
56,73,7.73436,0.01485,7.75602,0.01124,*,*,*,*,8.130533,8.016615,7.835428,7.978112,8.177591,8.033792,7.811489,8.03,7.75
56,75,7.4935,0.0003,7.4935,0.0003,*,*,*,*,7.993368,7.764516,7.784798,7.802489,8.000572,7.83917,7.703584,7.46,7.61
56,77,7.18994,0.00036,7.18991,0.00036,*,*,*,*,8.037592,7.47177,7.673534,7.608664,7.787398,7.640271,7.614904,7.29,7.5
56,79,6.97196,0.0001,6.97196,0.0001,*,*,*,*,8.006996,7.048629,7.36801,7.250153,7.457467,7.360552,7.44579,7.14,6.93
56,81,6.90561,8e-05,6.90563,7e-05,*,*,*,*,7.538867,6.462596,6.890864,6.921161,6.931133,6.883404,7.114148,6.77,7.16
56,83,4.72343,4e-05,4.72343,4e-05,*,*,*,*,4.95184,5.078179,3.868846,4.435349,4.828244,4.334486,3.990047,4.58,4.63
56,85,4.52558,0.01115,4.53459,0.00947,*,*,*,*,4.926431,4.719882,4.298477,4.527717,4.781454,4.555356,4.158717,3.8,4.21
56,87,4.18391,0.01451,4.16625,0.00898,*,*,*,*,4.460861,4.23579,3.98649,4.164679,4.354242,4.182408,3.808656,4.3,4.01
