Z,N,AME2003,AME2003_sd,AME2016,AME2016_sd,JYFLTRAP2017,JYFLTRAP2017_sd,TRIUMF2018,TRIUMF2018_sd,RIKEN2018,RIKEN2018_sd,new_other,new_other_sd,SKM*,SKP,SLY4,SVMIN,UNEDF0,UNEDF1,UNEDF2,FRDM2012,HFB24
47,137,*,*,*,*,*,*,*,*,*,*,*,*,25.766415,27.232592,27.581164,26.336028,26.072017,25.942301,**,**,**
47,139,*,*,*,*,*,*,*,*,*,*,*,*,25.896602,27.472201,27.733273,26.484478,26.312034,26.110109,**,**,**
47,141,*,*,*,*,*,*,*,*,*,*,*,*,26.075693,27.669706,27.911367,26.674977,26.482204,26.318579,**,**,**
47,143,*,*,*,*,*,*,*,*,*,*,*,*,26.256987,27.846935,28.098381,26.85371,26.705208,26.516973,**,**,**
49,31,*,*,*,*,*,*,*,*,*,*,*,*,-8.099736,-8.707112,-9.069244,-8.702983,-8.645634,-8.772081,*,*,*
49,33,*,*,*,*,*,*,*,*,*,*,*,*,-7.277246,-7.818126,-8.258233,-7.865107,-7.784569,-7.959431,*,*,*
49,35,*,*,*,*,*,*,*,*,*,*,*,*,-6.204216,-6.840506,-7.171755,-6.872762,-6.830917,-7.032045,*,*,*
49,37,*,*,*,*,*,*,*,*,*,*,*,*,-4.880869,-5.796298,-5.755418,-5.727795,-5.819502,-5.936815,*,*,*
49,39,*,*,*,*,*,*,*,*,*,*,*,*,-3.732685,-4.78677,-4.544622,-4.659294,-4.813925,-4.873606,*,*,-5.61
49,41,*,*,*,*,*,*,*,*,*,*,*,*,-2.798105,-3.798268,-3.534849,-3.666789,-3.817774,-3.88157,*,*,-5.01
49,43,*,*,*,*,*,*,*,*,*,*,*,*,-1.881367,-2.825458,-2.540117,-2.679851,-2.820173,-2.859099,*,-2.38,-3.95
49,45,*,*,*,*,*,*,*,*,*,*,*,*,-0.962685,-1.865301,-1.547401,-1.705456,-1.817313,-1.82505,-1.797917,-1.39,-2.77
49,47,*,*,*,*,*,*,*,*,*,*,*,*,-0.059367,-0.910324,-0.550969,-0.73755,-0.829553,-0.806155,-0.78908,-0.4,-1.36
49,49,*,*,*,*,*,*,*,*,*,*,*,*,0.827145,0.035636,0.422818,0.223879,0.13485,0.19981,0.279123,0.86,0.49
49,51,*,*,1.67082,0.18253,*,*,*,*,*,*,*,*,1.64853,0.901721,1.327425,1.102493,1.038935,1.117082,1.16792,1.97,1.43
49,53,2.2508,0.18777,2.1474,0.00481,*,*,*,*,*,*,*,*,2.386445,1.705473,1.985282,1.897045,1.882519,1.911696,1.960538,3.05,2.1
49,55,2.74614,0.08585,2.82002,0.00605,*,*,*,*,*,*,*,*,3.108065,2.509741,2.406622,2.563791,2.715064,2.479435,2.730064,3.68,2.59
49,57,3.56532,0.01651,3.56327,0.0123,*,*,*,*,*,*,*,*,3.702285,3.235226,2.977205,3.1379,3.528186,3.114243,3.333584,4.33,3.19
49,59,4.41973,0.0113,4.41853,0.0088,*,*,*,*,*,*,*,*,4.161306,3.912144,3.738701,3.831128,4.285524,3.983645,3.968294,5.04,3.98
49,61,5.25554,0.01201,5.25462,0.01165,*,*,*,*,*,*,*,*,4.646747,4.681066,4.613716,4.66704,5.057998,4.839823,4.802448,5.65,5.06
49,63,6.02752,0.00474,6.02685,0.00425,*,*,*,*,*,*,*,*,5.193758,5.546231,5.595122,5.559356,5.899665,5.740004,5.662502,6.35,5.62
49,65,6.81185,0.00327,6.81549,0.00036,*,*,*,*,*,*,*,*,5.755777,6.472151,6.582952,6.459582,6.787685,6.642234,6.480812,7.2,6.61
49,67,7.4485,0.00424,7.45424,0.00069,*,*,*,*,*,*,*,*,6.321692,7.405185,7.657727,7.418045,7.70677,7.564509,7.172156,7.72,7.3
49,69,8.09401,0.00863,8.09879,0.00782,*,*,*,*,*,*,*,*,6.98087,8.241755,8.690831,8.357965,8.558872,8.58373,7.845137,8.52,7.93
49,71,9.11655,0.08974,9.04027,0.05497,*,*,*,*,*,*,*,*,7.828459,9.020876,9.531086,9.159458,9.329955,9.502138,8.726936,9.61,9.18
49,73,9.80526,0.09821,9.78789,0.05009,*,*,*,*,*,*,*,*,8.896791,9.800453,10.306393,9.916103,10.102548,10.282131,9.818452,10.49,10.28
49,75,10.85451,0.0638,10.74499,0.03069,*,*,*,*,*,*,*,*,10.073573,10.558534,11.097774,10.68285,10.887581,11.061722,10.828865,10.84,11.24
49,77,11.74385,0.07986,11.71378,0.02708,*,*,*,*,*,*,*,*,11.177006,11.314167,11.876792,11.433979,11.672678,11.843311,11.730062,11.5,12.87
49,79,13.13087,0.08884,12.68751,0.15396,*,*,*,*,*,*,*,*,12.041924,12.077325,12.637176,12.18199,12.438235,12.628613,12.576608,12.16,13.12
49,81,*,*,14.11413,0.04158,*,*,*,*,*,*,*,*,12.736398,12.822278,13.389888,12.925395,13.187248,13.39524,13.322836,12.87,14.05
49,83,*,*,14.48155,0.11876,*,*,*,*,*,*,*,*,13.324338,13.474047,14.0395,13.562599,13.835054,14.022614,13.936211,13.43,13.15
49,85,*,*,*,*,*,*,*,*,*,*,*,*,13.803437,14.041089,14.57996,14.08653,14.363505,14.508455,14.421717,14.07,15.29
49,87,*,*,*,*,*,*,*,*,*,*,*,*,14.271111,14.586205,15.103657,14.582118,14.859328,14.959902,14.883736,14.69,15.76
49,89,*,*,*,*,*,*,*,*,*,*,*,*,14.720928,15.10808,15.613856,15.051992,15.329328,15.369306,15.311697,15.26,15.95
49,91,*,*,*,*,*,*,*,*,*,*,*,*,15.130153,15.597708,16.008698,15.490223,15.76034,15.729053,15.685678,15.9,16.4
49,93,*,*,*,*,*,*,*,*,*,*,*,*,15.525506,16.071064,16.251826,15.894244,16.171699,16.064569,16.058965,16.59,16.34
49,95,*,*,*,*,*,*,*,*,*,*,*,*,15.839404,16.543848,16.72177,16.211745,16.597298,16.448265,16.514635,16.52,17.15
49,97,*,*,*,*,*,*,*,*,*,*,*,*,16.239687,16.968398,17.452541,16.612739,17.013174,16.869768,17.064053,17.22,17.58
49,99,*,*,*,*,*,*,*,*,*,*,*,*,16.816915,17.396719,18.112557,17.327114,17.460508,17.407152,17.71133,17.65,18.15
49,101,*,*,*,*,*,*,*,*,*,*,*,*,17.351041,17.902505,18.709866,18.013048,17.970694,18.02193,18.290621,18.31,18.19
49,103,*,*,*,*,*,*,*,*,*,*,*,*,17.79359,18.428131,19.267355,18.469679,18.468848,18.560258,18.690468,18.81,18.53
49,105,*,*,*,*,*,*,*,*,*,*,*,*,18.153156,18.934304,19.733942,18.872628,18.929871,19.010616,19.052708,19.46,19.23
49,107,*,*,*,*,*,*,*,*,*,*,*,*,18.469457,19.42367,20.1197,19.214448,19.405083,19.394895,19.456854,19.89,18.88
49,109,*,*,*,*,*,*,*,*,*,*,*,*,18.770862,19.923046,20.478547,19.63183,19.881718,19.635544,19.902334,20.47,20.41
49,111,*,*,*,*,*,*,*,*,*,*,*,*,19.041419,20.495394,20.829956,20.257643,20.35308,19.972572,20.351221,20.85,20.53
49,113,*,*,*,*,*,*,*,*,*,*,*,*,19.283218,21.127311,21.203426,20.870778,20.862314,20.559196,20.731955,21.28,21.05
49,115,*,*,*,*,*,*,*,*,*,*,*,*,19.746229,21.777126,21.781123,21.404267,21.404413,21.142309,21.066462,22.08,22.14
49,117,*,*,*,*,*,*,*,*,*,*,*,*,20.443803,22.446555,22.599998,21.947766,21.948354,21.721943,21.512643,**,**
49,119,*,*,*,*,*,*,*,*,*,*,*,*,21.280621,23.06171,23.427286,22.473958,22.482769,22.34086,22.240914,**,**
49,121,*,*,*,*,*,*,*,*,*,*,*,*,22.281191,23.620605,24.085061,23.007931,23.02722,23.005594,23.146649,**,**
49,123,*,*,*,*,*,*,*,*,*,*,*,*,23.044831,24.191296,24.642645,23.56986,23.573392,23.657544,23.888206,**,**
49,125,*,*,*,*,*,*,*,*,*,*,*,*,23.524848,24.713004,25.188284,24.092218,24.243693,24.172308,24.406184,**,**
49,127,*,*,*,*,*,*,*,*,*,*,*,*,23.878956,25.105376,25.519095,24.442531,24.49718,24.433916,24.718445,**,**
49,129,*,*,*,*,*,*,*,*,*,*,*,*,24.109912,25.369662,25.66006,24.617495,24.342249,24.459123,24.83989,**,**
49,131,*,*,*,*,*,*,*,*,*,*,*,*,24.211094,25.568222,25.811836,24.709762,24.387126,24.47106,**,**,**
49,133,*,*,*,*,*,*,*,*,*,*,*,*,24.242375,25.752969,25.965949,24.800656,24.539968,24.607551,**,**,**
49,135,*,*,*,*,*,*,*,*,*,*,*,*,24.366274,25.941763,26.124648,24.944295,24.774464,24.790421,**,**,**
49,137,*,*,*,*,*,*,*,*,*,*,*,*,24.579257,26.134465,26.29833,25.099658,25.002847,24.939549,**,**,**
49,139,*,*,*,*,*,*,*,*,*,*,*,*,24.841584,26.320382,26.509879,25.292298,25.173557,25.078461,**,**,**
49,141,*,*,*,*,*,*,*,*,*,*,*,*,25.048579,26.508126,26.713046,25.489481,25.370024,25.263792,**,**,**
49,143,*,*,*,*,*,*,*,*,*,*,*,*,25.173814,26.678638,26.868464,25.631975,25.587297,25.43439,**,**,**
51,37,*,*,*,*,*,*,*,*,*,*,*,*,-7.346395,-7.238028,-8.179364,-7.549965,-7.16998,-7.55628,*,*,*
51,39,*,*,*,*,*,*,*,*,*,*,*,*,-6.877459,-6.602426,-7.667307,-6.992085,-6.512599,-7.016734,*,*,*
51,41,*,*,*,*,*,*,*,*,*,*,*,*,-6.239397,-5.84139,-6.934458,-6.270942,-5.765229,-6.293614,*,*,-10.23
51,43,*,*,*,*,*,*,*,*,*,*,*,*,-5.626211,-5.108558,-6.207899,-5.579474,-5.04556,-5.618727,*,*,-4.9
51,45,*,*,*,*,*,*,*,*,*,*,*,*,-5.024094,-4.374544,-5.479571,-4.889793,-4.337652,-4.951741,*,*,-5.05
51,47,*,*,*,*,*,*,*,*,*,*,*,*,-4.406202,-3.635019,-4.749616,-4.186634,-3.622014,-4.259101,*,-4.63,-3.86
51,49,*,*,*,*,*,*,*,*,*,*,*,*,-3.766103,-2.881248,-4.002245,-3.456958,-2.867294,-3.524878,*,-3.8,-5.57
51,51,*,*,*,*,*,*,*,*,*,*,*,*,-3.032356,-2.096967,-3.102775,-2.639951,-2.023741,-2.609171,-3.009962,-2.67,-2.3
51,53,*,*,*,*,*,*,*,*,*,*,*,*,-2.158097,-1.260794,-1.829895,-1.590329,-1.110986,-1.310247,-1.941633,-1.62,-0.9
51,55,*,*,0.42427,0.00844,*,*,*,*,*,*,*,*,-1.230403,-0.33772,-0.440976,-0.39313,-0.21874,0.075657,-0.694491,-0.57,0.17
51,57,*,*,1.22207,0.00764,*,*,*,*,*,*,*,*,-0.232393,0.619447,0.749052,0.682651,0.721443,1.20849,0.499406,0.56,1.13
51,59,*,*,2.10852,0.00994,*,*,*,*,*,*,*,*,0.887468,1.51869,1.599471,1.584527,1.682174,2.14065,1.622038,1.75,1.82
51,61,2.9449,0.0191,2.94935,0.01861,*,*,*,*,*,*,*,*,2.055034,2.347122,2.252123,2.356656,2.512516,3.000394,2.734553,2.5,2.92
51,63,3.47131,0.02823,3.45741,0.02189,*,*,*,*,*,*,*,*,3.113081,3.11835,3.041169,3.120402,3.26905,3.861403,3.644983,3.13,3.58
51,65,4.07417,0.00514,4.07729,0.00516,*,*,*,*,*,*,*,*,3.980322,3.804829,3.868748,3.8703,3.981117,4.616745,4.364926,4.12,4.36
51,67,4.88844,0.0031,4.88743,0.00298,*,*,*,*,*,*,*,*,4.709945,4.402476,4.47817,4.510853,4.602111,5.264581,5.148932,5.09,5.12
51,69,5.64507,0.00747,5.64171,0.00722,*,*,*,*,*,*,*,*,5.283714,4.956432,4.889168,5.072074,5.145766,5.820249,5.920078,5.79,6.1
51,71,6.41507,0.00208,6.42708,0.00269,*,*,*,*,*,*,*,*,5.644604,5.523682,5.35318,5.596822,5.697727,6.287575,6.485996,6.61,6.75
51,73,7.08879,0.00288,7.09304,0.00266,*,*,*,*,*,*,*,*,5.813851,6.151316,5.857802,6.080248,6.331162,6.799209,6.951002,7.22,7.08
51,75,7.78885,0.03182,7.78584,0.03175,*,*,*,*,*,*,*,*,5.948423,6.815429,6.378557,6.641696,6.997017,7.373928,7.440727,7.81,7.7
51,77,8.3984,0.03508,8.44845,0.0216,*,*,*,*,*,*,*,*,6.18804,7.486756,6.981079,7.326391,7.646744,7.93894,7.878607,8.5,8.59
51,79,8.98678,0.03355,8.98374,0.02237,*,*,*,*,*,*,*,*,6.598406,8.155262,7.671393,8.029464,8.299048,8.593518,8.360536,9.13,8.93
51,81,9.64833,0.02559,9.65967,0.00438,*,*,*,*,*,*,*,*,7.174588,8.823308,8.406834,8.731036,8.956905,9.350696,9.026215,9.71,9.16
51,83,10.50216,0.05622,10.43563,0.00256,*,*,*,*,*,*,*,*,7.783917,9.461609,9.079051,9.377863,9.602721,10.008075,9.698077,10.48,10.25
51,85,*,*,11.16361,0.00659,*,*,*,*,*,*,*,*,8.480047,10.06474,9.888507,9.975685,10.240055,10.628461,10.30706,11.05,11.23
51,87,*,*,*,*,*,*,*,*,*,*,*,*,9.124253,10.694736,10.797977,10.695811,10.873134,11.300478,10.869378,11.73,11.86
51,89,*,*,*,*,*,*,*,*,*,*,*,*,9.614995,11.333379,11.630833,11.496009,11.471855,11.919192,11.346946,12.61,12.77
51,91,*,*,*,*,*,*,*,*,*,*,*,*,10.322538,11.989216,12.584371,12.271702,12.039656,12.500372,11.81821,13.57,12.75
51,93,*,*,*,*,*,*,*,*,*,*,*,*,11.421074,12.736916,13.82899,13.099816,12.648478,13.157829,12.611479,14.15,14.35
51,95,*,*,*,*,*,*,*,*,*,*,*,*,12.784596,13.565119,14.999595,14.050298,13.306549,14.019087,13.777768,15.27,14.02
51,97,*,*,*,*,*,*,*,*,*,*,*,*,14.099536,14.455869,15.677241,15.065745,13.965957,15.030491,15.017802,15.87,15.82
51,99,*,*,*,*,*,*,*,*,*,*,*,*,14.879618,15.372871,16.192495,15.830237,14.612894,15.976433,16.030839,16.37,16.17
51,101,*,*,*,*,*,*,*,*,*,*,*,*,15.30119,16.186577,16.804246,16.362578,15.199104,16.665455,16.704649,16.86,16.64
51,103,*,*,*,*,*,*,*,*,*,*,*,*,15.796008,16.845974,17.422846,16.87855,15.699455,17.150558,17.225725,17.41,17.58
51,105,*,*,*,*,*,*,*,*,*,*,*,*,16.3146,17.400121,17.969871,17.3698,16.108204,17.589916,17.662178,18.01,18.36
51,107,*,*,*,*,*,*,*,*,*,*,*,*,16.828249,17.870359,18.455006,17.82703,16.392583,18.01462,18.097113,18.52,18.81
51,109,*,*,*,*,*,*,*,*,*,*,*,*,17.344215,18.231749,18.939872,18.183331,16.605668,18.424181,18.57653,18.96,18.98
51,111,*,*,*,*,*,*,*,*,*,*,*,*,17.894552,18.477255,19.459521,18.338206,16.824909,18.714279,19.062265,19.69,19.12
51,113,*,*,*,*,*,*,*,*,*,*,*,*,18.222506,18.702349,19.775102,18.411765,17.182759,18.903561,19.511385,19.84,19.67
51,115,*,*,*,*,*,*,*,*,*,*,*,*,18.27998,18.983456,19.89123,18.581761,17.66839,19.130307,19.820692,20.24,20.16
51,117,*,*,*,*,*,*,*,*,*,*,*,*,18.394136,19.307639,20.0297,18.862024,18.162589,19.449285,20.085655,20.77,19.95
51,119,*,*,*,*,*,*,*,*,*,*,*,*,18.499621,19.664345,20.188548,19.250907,18.672165,19.84495,20.277471,21.72,20.93
51,121,*,*,*,*,*,*,*,*,*,*,*,*,18.54097,20.139211,20.440677,19.764015,19.195542,20.264671,20.42941,**,21.59
51,123,*,*,*,*,*,*,*,*,*,*,*,*,18.760837,20.712378,20.903995,20.355952,19.73616,20.789989,20.865706,**,21.07
51,125,*,*,*,*,*,*,*,*,*,*,*,*,19.206621,21.249824,21.489105,20.914133,20.239612,21.347628,21.434531,**,21.66
51,127,*,*,*,*,*,*,*,*,*,*,*,*,19.599519,21.682499,21.873984,21.30024,20.610031,21.697181,21.790286,**,21.9
51,129,*,*,*,*,*,*,*,*,*,*,*,*,19.865286,21.995097,22.071174,21.52146,20.97904,21.936699,22.036565,**,**
51,131,*,*,*,*,*,*,*,*,*,*,*,*,20.251183,22.320936,22.390786,21.823963,21.381172,22.195442,22.340211,**,**
51,133,*,*,*,*,*,*,*,*,*,*,*,*,20.620909,22.651834,22.744957,22.139902,21.66501,22.40852,**,**,**
51,135,*,*,*,*,*,*,*,*,*,*,*,*,20.807448,22.897036,22.959739,22.336367,21.890242,22.585513,**,**,**
51,137,*,*,*,*,*,*,*,*,*,*,*,*,20.949671,23.095469,23.132632,22.511088,22.102188,22.735257,**,**,**
51,139,*,*,*,*,*,*,*,*,*,*,*,*,21.030956,23.235816,23.25136,22.618644,22.269333,22.820667,**,**,**
51,141,*,*,*,*,*,*,*,*,*,*,*,*,21.045924,23.353118,23.32795,22.64452,22.361465,22.793805,**,**,**
51,143,*,*,*,*,*,*,*,*,*,*,*,*,21.104252,23.505442,23.450076,22.718815,22.357244,22.799906,**,**,**
51,145,*,*,*,*,*,*,*,*,*,*,*,*,21.202274,23.66922,23.580315,22.850863,22.41792,22.912364,**,**,**
53,39,*,*,*,*,*,*,*,*,*,*,*,*,-7.27236,-7.482151,-8.153337,-7.711874,-7.502652,-7.757859,*,*,*
53,41,*,*,*,*,*,*,*,*,*,*,*,*,-6.676497,-6.775141,-7.527047,-7.085941,-6.814526,-7.154855,*,*,*
53,43,*,*,*,*,*,*,*,*,*,*,*,*,-6.070126,-6.065933,-6.645322,-6.442029,-6.146974,-6.443285,*,*,-6.4
53,45,*,*,*,*,*,*,*,*,*,*,*,*,-5.349062,-5.239749,-5.581158,-5.660971,-5.469885,-5.5326,*,*,-6.3
53,47,*,*,*,*,*,*,*,*,*,*,*,*,-4.741627,-4.522819,-4.885103,-4.994819,-4.78134,-4.831062,*,*,-5.68
53,49,*,*,*,*,*,*,*,*,*,*,*,*,-4.239445,-3.905727,-4.542254,-4.429515,-4.073523,-4.412668,*,-4.84,-4.85
53,51,*,*,*,*,*,*,*,*,*,*,*,*,-3.446126,-3.065838,-3.600655,-3.436732,-3.264452,-3.410663,*,-3.97,-3.96
53,53,*,*,*,*,*,*,*,*,*,*,*,*,-2.432116,-1.994196,-2.257372,-2.184063,-2.32556,-2.033685,-2.385348,-2.63,-2.65
53,55,*,*,*,*,*,*,*,*,*,*,*,*,-1.387521,-0.921729,-1.12648,-1.053369,-1.247757,-0.880292,-1.175571,-1.07,-1.17
53,57,*,*,0.03776,0.05074,*,*,*,*,*,*,*,*,-0.400678,-0.037289,-0.091114,-0.077098,-0.282538,0.173944,-0.103958,-0.1,0.08
53,59,*,*,0.76482,0.0121,*,*,*,*,*,*,*,*,0.592508,0.769181,0.860615,0.836294,0.504135,1.133706,0.900358,1.21,1.0
53,61,*,*,*,*,*,*,*,*,*,*,*,*,1.510307,1.546462,1.764436,1.745554,1.362612,2.03703,1.82492,1.95,2.06
53,63,2.71847,0.10055,2.71845,0.10055,*,*,*,*,*,*,*,*,2.270912,2.32804,2.599213,2.611198,2.225644,2.885092,2.679287,2.73,2.58
53,65,3.16312,0.02388,3.16461,0.02391,*,*,*,*,*,*,*,*,2.966801,3.140615,3.386348,3.39129,3.044314,3.700833,3.519501,3.57,3.8
53,67,3.89411,0.01971,3.86078,0.01726,*,*,*,*,*,*,*,*,3.661568,3.960072,4.194489,4.145374,3.839577,4.505417,4.351707,4.12,4.22
53,69,4.81785,0.02639,4.82393,0.02629,*,*,*,*,*,*,*,*,4.385785,4.708127,4.932644,4.851529,4.56328,5.292976,5.160331,4.86,5.17
53,71,5.48204,0.00187,5.48255,0.00186,*,*,*,*,*,*,*,*,5.089322,5.323587,5.449113,5.433608,5.130065,6.010178,5.926422,5.58,5.17
53,73,6.17731,0.00363,6.17731,0.00368,*,*,*,*,*,*,*,*,5.622572,5.843691,5.915133,5.945891,5.5508,6.571894,6.508321,5.76,6.11
53,75,6.74581,0.00349,6.74602,0.00358,*,*,*,*,*,*,*,*,5.962097,6.362679,6.456158,6.393377,5.978198,7.038853,6.938006,6.31,6.58
53,77,7.21817,0.00309,7.2203,0.00314,*,*,*,*,*,*,*,*,6.219105,6.858202,6.92911,6.759793,6.490745,7.497796,7.364441,7.09,7.02
53,79,7.77939,0.00611,7.78145,0.00407,*,*,*,*,*,*,*,*,6.38861,7.287789,7.150739,7.130217,7.108608,7.835251,7.658462,7.66,7.37
53,81,8.41686,0.02574,8.39528,0.00528,*,*,*,*,*,*,*,*,6.674254,7.830733,7.533296,7.678965,7.797358,8.304438,8.077492,8.19,8.06
53,83,8.96063,0.10243,9.1054,0.01429,*,*,*,*,*,*,*,*,7.413435,8.530668,8.393962,8.338601,8.455084,9.058869,8.796927,8.76,8.54
53,85,10.05864,0.14758,9.96512,0.00632,*,*,*,*,*,*,*,*,8.34779,9.420232,9.448868,9.284287,9.210386,9.981313,9.653435,9.52,9.61
53,87,*,*,10.69011,0.01262,*,*,*,*,*,*,*,*,9.156778,10.348904,10.474916,10.356602,10.049136,10.936888,10.494815,10.39,10.54
53,89,*,*,*,*,*,*,*,*,*,*,*,*,9.984367,11.1301,11.35422,11.17734,10.813843,11.738136,11.28078,11.29,11.27
53,91,*,*,*,*,*,*,*,*,*,*,*,*,10.831396,11.885744,12.164614,11.935949,11.544194,12.46155,12.258837,12.2,12.25
53,93,*,*,*,*,*,*,*,*,*,*,*,*,11.574233,12.629647,12.958461,12.682498,12.2503,13.173627,13.132517,12.89,13.24
53,95,*,*,*,*,*,*,*,*,*,*,*,*,12.270587,13.373874,13.710124,13.387369,12.956245,13.851549,13.774565,13.63,13.87
53,97,*,*,*,*,*,*,*,*,*,*,*,*,12.979823,14.071256,14.413006,14.019804,13.645063,14.466926,14.419074,14.24,13.81
53,99,*,*,*,*,*,*,*,*,*,*,*,*,13.67328,14.707606,15.078399,14.620302,14.232278,15.046732,15.012791,15.01,14.88
53,101,*,*,*,*,*,*,*,*,*,*,*,*,14.3339,15.311468,15.710799,15.19918,14.724525,15.599231,15.559962,15.62,15.54
53,103,*,*,*,*,*,*,*,*,*,*,*,*,14.949001,15.879375,16.308267,15.744958,15.180222,16.11692,16.085548,16.21,16.8
53,105,*,*,*,*,*,*,*,*,*,*,*,*,15.475562,16.411214,16.857804,16.250522,15.635605,16.58783,16.586461,16.73,16.54
53,107,*,*,*,*,*,*,*,*,*,*,*,*,15.92828,16.922011,17.368291,16.725793,16.096332,17.024376,17.070428,17.2,17.03
53,109,*,*,*,*,*,*,*,*,*,*,*,*,16.368591,17.414986,17.869261,17.191645,16.543044,17.448928,17.554681,17.72,17.82
53,111,*,*,*,*,*,*,*,*,*,*,*,*,16.813748,17.8873,18.379202,17.642436,16.947319,17.863918,18.035364,18.26,18.87
53,113,*,*,*,*,*,*,*,*,*,*,*,*,17.239951,18.334231,18.867262,18.036044,17.233552,18.255673,18.501738,18.84,19.23
53,115,*,*,*,*,*,*,*,*,*,*,*,*,17.601921,18.718649,19.13815,18.33649,17.48482,18.613382,18.891711,18.94,19.09
53,117,*,*,*,*,*,*,*,*,*,*,*,*,17.763843,19.030534,19.263759,18.564487,17.840127,18.939142,19.151444,19.25,19.2
53,119,*,*,*,*,*,*,*,*,*,*,*,*,17.893698,19.299969,19.528241,18.786243,18.253381,19.264137,19.453688,19.69,18.82
53,121,*,*,*,*,*,*,*,*,*,*,*,*,18.12327,19.523669,19.85956,18.981627,18.624693,19.617496,19.820103,20.05,20.22
53,123,*,*,*,*,*,*,*,*,*,*,*,*,18.307777,19.83911,20.150546,19.340552,18.968905,19.986758,20.153725,20.51,20.29
53,125,*,*,*,*,*,*,*,*,*,*,*,*,18.632746,20.318212,20.567149,19.879907,19.397543,20.430605,20.589523,**,20.92
53,127,*,*,*,*,*,*,*,*,*,*,*,*,19.02142,20.767648,20.972482,20.282834,19.854298,20.793686,20.969937,**,20.82
53,129,*,*,*,*,*,*,*,*,*,*,*,*,19.465641,21.228037,21.34666,20.65111,20.299931,21.05346,21.256779,**,21.12
53,131,*,*,*,*,*,*,*,*,*,*,*,*,19.890674,21.718874,21.736499,21.028398,20.713072,21.327473,21.546377,**,**
53,133,*,*,*,*,*,*,*,*,*,*,*,*,20.163492,22.103485,22.045332,21.323614,21.045481,21.500939,**,**,**
53,135,*,*,*,*,*,*,*,*,*,*,*,*,20.405966,22.372837,22.354197,21.53598,21.25602,21.588319,**,**,**
53,137,*,*,*,*,*,*,*,*,*,*,*,*,20.536527,22.540937,22.574388,21.647513,21.368832,21.699668,**,**,**
53,139,*,*,*,*,*,*,*,*,*,*,*,*,20.61776,22.67375,22.711047,21.759822,21.520426,21.849749,**,**,**
53,141,*,*,*,*,*,*,*,*,*,*,*,*,20.735574,22.767872,22.781919,21.882273,21.700499,21.993209,**,**,**
53,143,*,*,*,*,*,*,*,*,*,*,*,*,20.893605,22.811136,22.750164,21.920032,21.840727,22.052738,**,**,**
53,145,*,*,*,*,*,*,*,*,*,*,*,*,21.105498,22.91052,22.750623,21.971708,21.81638,22.092484,**,**,**
55,41,*,*,*,*,*,*,*,*,*,*,*,*,-7.486224,-7.632451,-8.368379,-7.931589,-7.714385,-7.978808,*,*,*
55,43,*,*,*,*,*,*,*,*,*,*,*,*,-6.964283,-7.010306,-7.620791,-7.258233,-7.153763,-7.339101,*,*,*
55,45,*,*,*,*,*,*,*,*,*,*,*,*,-6.391185,-6.265713,-6.733186,-6.462673,-6.481682,-6.546471,*,*,*
55,47,*,*,*,*,*,*,*,*,*,*,*,*,-5.798792,-5.476522,-5.941688,-5.724425,-5.844134,-5.798893,*,*,*
55,49,*,*,*,*,*,*,*,*,*,*,*,*,-5.250982,-4.873029,-5.455355,-5.231554,-5.237637,-5.189818,*,*,*
55,51,*,*,*,*,*,*,*,*,*,*,*,*,-4.508089,-4.107525,-4.63979,-4.463932,-4.425915,-4.381895,*,-4.79,*
55,53,*,*,*,*,*,*,*,*,*,*,*,*,-3.473275,-3.088638,-3.380241,-3.304702,-3.416644,-3.257442,*,-3.58,-4.04
55,55,*,*,*,*,*,*,*,*,*,*,*,*,-2.378184,-2.108642,-2.257028,-2.258397,-2.370302,-2.14344,-2.356812,-1.63,-2.71
55,57,*,*,*,*,*,*,*,*,*,*,*,*,-1.268368,-1.18962,-1.23069,-1.27202,-1.391424,-1.093064,-1.277601,-0.9,-1.46
55,59,*,*,*,*,*,*,*,*,*,*,*,*,-0.025732,-0.338127,-0.193588,-0.279718,-0.31507,0.041963,-0.133909,0.02,-0.31
55,61,*,*,*,*,*,*,*,*,*,*,*,*,1.026157,0.504999,0.910782,0.765263,0.793894,1.151398,0.947939,0.91,0.52
55,63,1.513,0.01644,1.513,0.01644,*,*,*,*,*,*,*,*,1.719882,1.353947,1.797807,1.662284,1.661691,1.987853,1.780494,1.72,1.25
55,65,2.3832,0.01439,2.3832,0.01439,*,*,*,*,*,*,*,*,2.287615,2.151329,2.486131,2.373726,2.334906,2.685921,2.473038,2.4,2.21
55,67,2.95603,0.03383,2.95274,0.03521,*,*,*,*,*,*,*,*,2.843799,2.892818,3.201999,3.048723,2.984276,3.377495,3.16442,3.28,2.82
55,69,3.77175,0.01265,3.7716,0.01265,*,*,*,*,*,*,*,*,3.455617,3.6055,3.915783,3.705915,3.647035,4.066572,3.879301,3.99,3.56
55,71,4.44185,0.01225,4.44642,0.01056,*,*,*,*,*,*,*,*,4.060674,4.264568,4.529825,4.315353,4.272743,4.709705,4.563096,4.53,4.65
55,73,4.89956,0.00676,4.89899,0.0068,*,*,*,*,*,*,*,*,4.572106,4.850486,5.00289,4.846601,4.795521,5.278699,5.169934,5.29,4.75
