Z,N,2003,2003_sd,2016,2016_sd,2017,2017_sd,2018,2018_sd,SKM*,SKP,SLY4,SVMIN,UNEDF0,UNEDF1,UNEDF2,FRDM2012,HFB24
27,30,21.45928,0.00063,21.45832,0.00054,*,*,*,*,*,*,*,*,*,*,*,*,*
27,32,19.02684,0.00046,19.02678,0.00044,*,*,*,*,*,*,*,*,*,*,*,*,*
27,34,16.81264,0.0008,16.81099,0.00082,*,*,*,*,*,*,*,*,*,*,*,*,*
27,36,15.0846,0.02001,15.09601,0.01858,*,*,*,*,*,*,*,*,*,*,*,*,*
27,38,13.47218,0.02394,13.47639,0.01869,*,*,*,*,*,*,*,*,*,*,*,*,*
27,40,12.03375,0.31853,12.27921,0.00677,*,*,*,*,*,*,*,*,*,*,*,*,*
27,42,11.08418,0.46232,11.10002,0.14065,*,*,*,*,*,*,*,*,*,*,*,*,*
27,44,10.0134,0.90292,10.2334,0.48579,*,*,*,*,*,*,*,*,*,*,*,*,*
27,60,*,*,*,*,*,*,*,*,*,*,-0.304099,*,*,*,*,-0.3,*
27,62,*,*,*,*,*,*,*,*,*,-0.139842,-1.11562,*,*,*,*,-0.08,*
27,64,*,*,*,*,*,*,*,*,-0.392719,-1.034858,-1.630386,-0.525487,-0.114064,-1.082377,*,-0.22,-0.67
27,66,*,*,*,*,*,*,*,*,-0.325987,-1.712079,-1.995148,-1.032038,-0.72719,-1.723946,*,-1.27,*
27,68,*,*,*,*,*,*,*,*,*,-2.003367,-1.988384,-1.352274,-0.957876,-1.60973,*,-1.56,*
27,70,*,*,*,*,*,*,*,*,-0.076245,-2.065019,-2.493464,-1.734285,-1.55313,-1.218415,*,-2.49,*
27,72,*,*,*,*,*,*,*,*,-0.484419,-1.961121,-2.885686,-1.865502,-2.200682,-1.212738,*,-2.86,*
27,74,*,*,*,*,*,*,*,*,-0.777207,-2.459716,-3.043495,-1.642496,-2.082851,-1.558924,*,-2.79,*
27,76,*,*,*,*,*,*,*,*,-1.069583,-2.941153,-3.319593,-2.143149,-2.02279,-2.017672,*,-3.12,*
27,78,*,*,*,*,*,*,*,*,-1.526416,-3.430383,-4.036941,-2.694442,-2.408379,-2.413842,*,-3.3,*
27,80,*,*,*,*,*,*,*,*,-2.080042,-3.896094,-4.613792,-3.182986,-2.749933,-2.733897,*,-3.52,*
27,82,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,-3.94,*
29,28,*,*,31.81612,0.15556,*,*,*,*,*,*,*,*,*,*,*,*,*
29,30,25.19028,0.01565,25.19208,0.0006,*,*,*,*,*,*,*,*,*,*,*,*,*
29,32,21.76905,0.00112,21.76837,0.00104,*,*,*,*,*,*,*,*,*,*,*,*,*
29,34,19.73852,0.00098,19.73833,0.00095,*,*,*,*,*,*,*,*,*,*,*,*,*
29,36,17.82676,0.0007,17.82654,0.00067,*,*,*,*,*,*,*,*,*,*,*,*,*
29,38,16.19775,0.00139,16.19849,0.00107,*,*,*,*,*,*,*,*,*,*,*,*,*
29,40,14.56007,0.00185,14.55933,0.00166,*,*,*,*,*,*,*,*,*,*,*,*,*
29,42,13.11755,0.00204,13.11755,0.00204,*,*,*,*,*,*,*,*,*,*,*,*,*
29,44,12.4181,0.00419,12.41894,0.00245,*,*,*,*,*,*,*,*,*,*,*,*,*
29,46,11.27584,0.97808,11.62654,0.00303,*,*,*,*,*,*,*,*,*,*,*,*,*
29,66,*,*,*,*,*,*,*,*,*,-0.035242,-0.466099,*,*,-0.028124,*,*,*
29,68,*,*,*,*,*,*,*,*,*,-0.338094,-0.41727,*,*,-0.205021,*,-0.15,*
29,70,*,*,*,*,*,*,*,*,*,-0.684076,-0.921516,-0.28874,-0.183225,-0.034408,*,-0.82,-0.64
29,72,*,*,*,*,*,*,*,*,*,-0.649577,-1.516405,-0.563749,-1.126289,-0.124554,*,-1.42,-1.16
29,74,*,*,*,*,*,*,*,*,*,-1.17946,-1.741926,-0.461664,-1.123387,-0.450938,*,-1.36,-1.0
29,76,*,*,*,*,*,*,*,*,*,-1.688955,-2.019775,-0.989357,-0.949539,-0.920098,*,-1.49,*
29,78,*,*,*,*,*,*,*,*,-0.395748,-2.250415,-2.674283,-1.595725,-1.389676,-1.456342,*,-1.98,*
29,80,*,*,*,*,*,*,*,*,-1.014709,-2.807232,-3.343885,-2.165092,-1.815745,-1.903831,*,-2.08,*
29,82,*,*,*,*,*,*,*,*,-1.471785,-3.316367,-3.851458,-2.613408,-2.136548,-2.360432,*,-2.44,*
29,84,*,*,*,*,*,*,*,*,-1.553759,-3.747659,-4.497389,-2.981807,-2.530993,-2.785184,*,*,*
29,86,*,*,*,*,*,*,*,*,-1.84135,-3.98909,-4.534934,-3.276633,-2.544964,-2.971512,*,*,*
29,88,*,*,*,*,*,*,*,*,-1.981158,-3.705617,-4.478915,-2.986914,-2.557605,-2.61067,*,*,*
29,90,*,*,*,*,*,*,*,*,-2.267607,-4.046781,-4.822787,-3.256249,-2.726529,-2.647481,*,*,*
29,92,*,*,*,*,*,*,*,*,-2.474926,-4.277132,-5.091055,-3.518643,-2.967081,-2.887206,*,*,*
29,94,*,*,*,*,*,*,*,*,-2.344456,-4.171818,-5.078134,-3.51174,-3.178666,-3.094595,*,*,*
31,32,25.59925,0.0526,25.55507,0.03802,*,*,*,*,*,*,*,*,*,*,*,*,*
31,34,22.25271,0.00155,22.25305,0.00154,*,*,*,*,*,*,*,*,*,*,*,*,*
31,36,20.36514,0.00146,20.36418,0.00141,*,*,*,*,*,*,*,*,*,*,*,*,*
31,38,18.59071,0.00174,18.59139,0.00168,*,*,*,*,*,*,*,*,*,*,*,*,*
31,40,16.95512,0.00157,16.95396,0.00144,*,*,*,*,*,*,*,*,*,*,*,*,*
31,42,15.70173,0.00196,15.70283,0.00186,*,*,*,*,*,*,*,*,*,*,*,*,*
31,44,14.90788,0.00295,14.90788,0.00295,*,*,*,*,*,*,*,*,*,*,*,*,*
31,46,13.6704,0.00343,13.6704,0.00343,*,*,*,*,*,*,*,*,*,*,*,*,*
31,48,12.65982,0.09817,12.69797,0.00306,*,*,*,*,*,*,*,*,*,*,*,*,*
31,50,11.61642,0.21577,11.22291,0.00375,*,*,*,*,*,*,*,*,*,*,*,*,*
31,52,*,*,7.7718,0.00418,*,*,*,*,*,*,*,*,*,*,*,*,*
31,74,*,*,*,*,*,*,*,*,*,*,-0.170851,*,*,*,*,-0.53,-0.02
31,76,*,*,*,*,*,*,*,*,*,-0.386391,-0.594935,*,*,*,*,-0.43,-0.52
31,78,*,*,*,*,*,*,*,*,*,-0.976931,-1.122771,-0.389746,-0.222389,-0.4047,*,-0.42,*
31,80,*,*,*,*,*,*,*,*,*,-1.559731,-1.942921,-0.967262,-0.73379,-0.998348,*,-0.62,*
31,82,*,*,*,*,*,*,*,*,-0.111379,-2.078316,-2.755133,-1.47321,-1.155178,-1.422318,*,-1.01,*
31,84,*,*,*,*,*,*,*,*,-0.567512,-2.536078,-3.387446,-1.936464,-1.552589,-1.727911,*,*,*
31,86,*,*,*,*,*,*,*,*,-1.105878,-2.967673,-3.885572,-2.38814,-1.942557,-1.953741,*,*,*
31,88,*,*,*,*,*,*,*,*,-1.390806,-2.874437,-3.897167,-2.309462,-1.896895,-1.662509,*,*,*
31,90,*,*,*,*,*,*,*,*,-1.723639,-3.279126,-4.251534,-2.583863,-2.013789,-1.983507,*,*,*
31,92,*,*,*,*,*,*,*,*,-2.18428,-3.67945,-4.754712,-2.977981,-2.346441,-2.312939,*,*,*
31,94,*,*,*,*,*,*,*,*,-2.409536,-3.90486,-4.959913,-3.277243,-2.645421,-2.575879,*,*,*
31,96,*,*,*,*,*,*,*,*,-2.270776,-3.814665,-4.809506,-2.908969,-2.70888,-2.470132,*,*,*
31,98,*,*,*,*,*,*,*,*,-3.214012,-4.443126,-5.616739,-3.34133,-2.345916,-2.37278,*,*,*
31,100,*,*,*,*,*,*,*,*,-3.678898,-5.077538,-6.16914,-3.82693,-2.595541,-2.716879,*,*,*
33,34,*,*,25.79281,0.08477,*,*,*,*,*,*,*,*,*,*,*,*,*
33,36,22.58149,0.10486,22.66758,0.032,*,*,*,*,*,*,*,*,*,*,*,*,*
33,38,20.9503,0.03149,20.92356,0.03227,*,*,*,*,*,*,*,*,*,*,*,*,*
33,40,19.205,0.00573,19.20228,0.00568,*,*,*,*,*,*,*,*,*,*,*,*,*
33,42,18.21834,0.00369,18.22408,0.00395,*,*,*,*,*,*,*,*,*,*,*,*,*
33,44,17.0268,0.00194,17.02476,0.00191,*,*,*,*,*,*,*,*,*,*,*,*,*
33,46,15.86258,0.0056,15.86237,0.00553,*,*,*,*,*,*,*,*,*,*,*,*,*
33,48,15.03942,0.00744,15.03989,0.00594,*,*,*,*,*,*,*,*,*,*,*,*,*
33,50,13.48998,0.22008,13.27865,0.00385,*,*,*,*,*,*,*,*,*,*,*,*,*
33,52,*,*,9.66246,0.00415,*,*,*,*,*,*,*,*,*,*,*,*,*
33,54,*,*,8.5714,0.00428,*,*,*,*,*,*,*,*,*,*,*,*,*
33,80,*,*,*,*,*,*,*,*,*,-0.179744,-0.445252,*,*,*,*,*,-0.32
33,82,*,*,*,*,*,*,*,*,*,-0.74934,-1.134514,-0.314457,-0.057227,-0.271006,*,*,-0.74
33,84,*,*,*,*,*,*,*,*,*,-1.313268,-2.751098,-0.899069,-0.528717,-0.607722,*,-3.79,-0.84
33,86,*,*,*,*,*,*,*,*,-0.233642,-1.827626,-3.021855,-1.432367,-1.010189,-1.013373,*,-4.11,-1.16
33,88,*,*,*,*,*,*,*,*,-0.673812,-1.985576,-3.244726,-1.495922,-1.06749,-0.860465,*,*,*
33,90,*,*,*,*,*,*,*,*,-1.100021,-2.476109,-3.598146,-1.896906,-1.302333,-1.31543,*,*,*
33,92,*,*,*,*,*,*,*,*,-1.683556,-2.994713,-4.177874,-2.38091,-1.730896,-1.743987,*,*,*
33,94,*,*,*,*,*,*,*,*,-2.112257,-3.423954,-4.591038,-2.797387,-2.090093,-2.074088,*,*,*
33,96,*,*,*,*,*,*,*,*,-1.902319,-3.255869,-4.329787,-2.470417,-2.285596,-1.948355,*,*,*
33,98,*,*,*,*,*,*,*,*,-2.809813,-3.905579,-5.115219,-2.933947,-1.920885,-2.07164,*,*,*
33,100,*,*,*,*,*,*,*,*,-3.27721,-4.591895,-5.674866,-3.428566,-2.245201,-2.421601,*,*,*
33,102,*,*,*,*,*,*,*,*,-3.780907,-5.071827,-6.01608,-4.082179,-2.9969,-2.966168,*,*,*
33,104,*,*,*,*,*,*,*,*,-4.279075,-5.470856,-6.264653,-4.827235,-4.305372,-4.355495,*,*,*
35,36,*,*,26.38558,0.04235,*,*,*,*,*,*,*,*,*,*,*,*,*
35,38,22.70825,0.57048,23.28769,0.00905,*,*,*,*,*,*,*,*,*,*,*,*,*
35,40,21.65272,0.05272,21.60217,0.00844,*,*,*,*,*,*,*,*,*,*,*,*,*
35,42,20.23853,0.01442,20.27043,0.00512,*,*,*,*,*,*,*,*,*,*,*,*,*
35,44,18.97623,0.00326,18.97586,0.00299,*,*,*,*,*,*,*,*,*,*,*,*,*
35,46,18.04896,0.00222,18.05163,0.00141,*,*,*,*,*,*,*,*,*,*,*,*,*
35,48,17.17673,0.00444,17.17931,0.00392,*,*,*,*,*,*,*,*,*,*,*,*,*
35,50,15.74397,0.01955,15.70439,0.00489,*,*,*,*,*,*,*,*,*,*,*,*,*
35,52,11.38929,0.02603,11.45884,0.00441,*,*,*,*,*,*,*,*,*,*,*,*,*
35,54,10.85733,0.06237,10.52522,0.00455,*,*,*,*,*,*,*,*,*,*,*,*,*
35,56,9.07934,0.09401,8.97566,0.00481,*,*,*,*,*,*,*,*,*,*,*,*,*
35,58,*,*,7.92557,0.43083,*,*,*,*,*,*,*,*,*,*,*,*,*
35,84,*,*,*,*,*,*,*,*,*,-0.122428,-2.354719,-0.098872,*,*,*,-2.56,*
35,86,*,*,*,*,*,*,*,*,*,-0.642713,-2.347634,-0.511127,*,*,*,-3.23,-0.65
35,88,*,*,*,*,*,*,*,*,*,-1.013273,-2.549703,-0.643438,-0.1047,-0.040037,*,-3.48,-1.09
35,90,*,*,*,*,*,*,*,*,-0.360347,-1.585344,-2.882956,-1.150241,-0.544196,-0.55829,*,*,*
35,92,*,*,*,*,*,*,*,*,-0.934416,-2.137067,-3.424641,-1.644839,-0.995825,-1.025246,*,*,*
35,94,*,*,*,*,*,*,*,*,-1.302033,-2.535039,-3.86136,-2.000708,-1.37161,-1.316937,*,*,*
35,96,*,*,*,*,*,*,*,*,-1.411233,-2.586105,-3.732279,-1.850658,-1.440047,-1.084477,*,*,*
35,98,*,*,*,*,*,*,*,*,-2.350972,-3.320608,-4.55636,-2.481323,-1.479856,-1.731157,*,*,*
35,100,*,*,*,*,*,*,*,*,-2.864375,-4.026218,-5.129048,-2.998347,-1.831233,-2.078673,*,*,*
35,102,*,*,*,*,*,*,*,*,-3.270509,-4.574863,-5.361131,-3.631384,-2.556203,-2.670548,*,*,*
35,104,*,*,*,*,*,*,*,*,-3.496256,-5.07345,-5.53044,-4.330784,-3.675627,-4.039255,*,*,*
35,106,*,*,*,*,*,*,*,*,-3.323677,-5.33953,-5.689974,-4.763163,-4.276888,-4.508044,*,*,*
35,108,*,*,*,*,*,*,*,*,-3.244202,-5.398749,-5.93136,-4.55544,-4.157404,-4.279944,*,*,*
37,40,23.74549,0.01054,23.75443,0.00176,*,*,*,*,*,*,*,*,*,*,*,*,*
37,42,22.12146,0.00956,22.11513,0.00251,*,*,*,*,*,*,*,*,*,*,*,*,*
37,44,20.79409,0.00847,20.79632,0.00535,*,*,*,*,*,*,*,*,*,*,*,*,*
37,46,19.76262,0.00848,19.75659,0.00543,*,*,*,*,*,*,*,*,*,*,*,*,*
37,48,19.23516,0.00601,19.23934,0.00233,*,*,*,*,*,*,*,*,*,*,*,*,*
37,50,18.5731,2e-05,18.57309,1e-05,*,*,*,*,*,*,*,*,*,*,*,*,*
37,52,13.25734,0.00546,13.25723,0.00543,*,*,*,*,*,*,*,*,*,*,*,*,*
37,54,12.17546,0.00953,12.17528,0.00932,*,*,*,*,*,*,*,*,*,*,*,*,*
37,56,11.01484,0.01073,11.0175,0.01073,*,*,*,*,*,*,*,*,*,*,*,*,*
37,58,9.37904,0.02227,9.41423,0.02155,*,*,*,*,*,*,*,*,*,*,*,*,*
37,60,8.64501,0.03267,8.77028,0.02033,*,*,*,*,*,*,*,*,*,*,*,*,*
37,62,8.66519,0.12586,8.74464,0.00446,*,*,*,*,*,*,*,*,*,*,*,*,*
37,64,8.861,0.20814,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
37,84,*,*,*,*,*,*,*,*,*,*,-1.548961,*,*,*,*,-1.34,*
37,86,*,*,*,*,*,*,*,*,*,*,-1.869901,*,*,*,*,-2.08,-0.07
37,88,*,*,*,*,*,*,*,*,*,-0.229514,-1.894569,-0.035877,*,*,*,-2.26,-0.54
37,90,*,*,*,*,*,*,*,*,*,-0.640959,-2.160023,-0.449028,*,*,*,-2.45,-0.84
37,92,*,*,*,*,*,*,*,*,*,-1.04552,-2.539018,-0.683682,-0.213394,-0.110386,*,*,*
37,94,*,*,*,*,*,*,*,*,-0.290843,-1.449674,-2.824608,-0.946576,-0.424182,-0.16943,*,*,*
37,96,*,*,*,*,*,*,*,*,-0.92947,-1.930545,-3.129171,-1.281529,-0.575277,-0.415697,*,*,*
37,98,*,*,*,*,*,*,*,*,-1.842815,-2.696017,-3.95319,-1.981096,-0.984827,-1.336102,*,*,*
37,100,*,*,*,*,*,*,*,*,-2.345833,-3.360165,-4.49716,-2.531199,-1.393509,-1.717766,*,*,*
37,102,*,*,*,*,*,*,*,*,-2.693281,-3.892054,-4.606527,-3.03017,-2.009804,-2.343559,*,*,*
37,104,*,*,*,*,*,*,*,*,-2.849761,-4.366244,-4.66705,-3.53138,-2.797314,-3.528336,*,*,*
37,106,*,*,*,*,*,*,*,*,-2.441151,-4.628829,-4.966926,-3.830613,-3.331564,-4.091543,*,*,*
37,108,*,*,*,*,*,*,*,*,-2.422727,-4.767379,-5.196732,-3.918049,-3.416465,-3.901021,*,*,*
37,110,*,*,*,*,*,*,*,*,-2.396189,-4.89112,-5.368836,-4.096135,-3.564814,-3.844638,*,*,*
37,112,*,*,*,*,*,*,*,*,-2.567546,-4.91295,-5.144525,-4.205254,-3.730216,-3.791666,*,*,*
39,42,23.8034,0.45435,24.03771,0.07936,*,*,*,*,*,*,*,*,*,*,*,*,*
39,44,22.45185,0.07633,22.63539,0.0194,*,*,*,*,*,*,*,*,*,*,*,*,*
39,46,21.6582,0.0482,21.77909,0.02659,*,*,*,*,*,*,*,*,*,*,*,*,*
39,48,21.31923,0.01903,21.31889,0.019,*,*,*,*,*,*,*,*,*,*,*,*,*
39,50,20.82566,0.00283,20.83261,0.00197,*,*,*,*,*,*,*,*,*,*,*,*,*
39,52,14.78592,0.00249,14.78558,0.00245,*,*,*,*,*,*,*,*,*,*,*,*,*
39,54,14.02076,0.01065,14.0185,0.01065,*,*,*,*,*,*,*,*,*,*,*,*,*
39,56,13.12654,0.0127,13.12432,0.01249,*,*,*,*,*,*,*,*,*,*,*,*,*
39,58,11.19326,0.01343,11.05521,0.00954,*,*,*,*,*,*,*,*,*,*,*,*,*
39,60,10.08587,0.02692,10.67104,0.00942,*,*,*,*,*,*,*,*,*,*,*,*,*
39,62,10.85394,0.09803,10.55381,0.00969,*,*,*,*,*,*,*,*,*,*,*,*,*
39,64,*,*,9.53921,0.01326,*,*,*,*,*,*,*,*,*,*,*,*,*
39,66,*,*,8.95542,1.33674,*,*,*,*,*,*,*,*,*,*,*,*,*
39,84,*,*,*,*,*,*,*,*,*,*,-0.47811,*,*,*,*,-0.13,*
39,86,*,*,*,*,*,*,*,*,*,*,-1.090258,*,*,*,*,-0.91,*
39,88,*,*,*,*,*,*,*,*,*,*,-1.099635,*,*,*,*,-1.07,*
39,90,*,*,*,*,*,*,*,*,*,*,-1.34549,*,*,*,*,-1.37,-0.19
39,92,*,*,*,*,*,*,*,*,*,-0.00413,-1.641201,*,*,*,*,-1.81,-0.5
39,94,*,*,*,*,*,*,*,*,*,-0.541895,-1.926978,-0.084592,*,*,*,-1.17,*
39,96,*,*,*,*,*,*,*,*,-0.41121,-1.266018,-2.57117,-0.739293,*,*,*,*,*
39,98,*,*,*,*,*,*,*,*,-1.244818,-2.006619,-3.278504,-1.4339,-0.465024,-0.882122,*,*,*
39,100,*,*,*,*,*,*,*,*,-1.696512,-2.597041,-3.729829,-1.948875,-0.90045,-1.350177,*,*,*
39,102,*,*,*,*,*,*,*,*,-1.940935,-3.042706,-3.70291,-2.313228,-1.385522,-1.913381,*,*,*
39,104,*,*,*,*,*,*,*,*,-2.0195,-3.403284,-3.693645,-2.588212,-1.877713,-2.749031,*,*,*
39,106,*,*,*,*,*,*,*,*,-1.49386,-3.712623,-4.000967,-2.846022,-2.263225,-3.276084,*,*,*
39,108,*,*,*,*,*,*,*,*,-1.679492,-3.986137,-4.247953,-3.01702,-2.444385,-3.335792,*,*,*
39,110,*,*,*,*,*,*,*,*,-1.84732,-4.17402,-4.467992,-3.214626,-2.681603,-3.377147,*,*,*
39,112,*,*,*,*,*,*,*,*,-2.04031,-4.249593,-4.540664,-3.432207,-3.010073,-3.396963,*,*,*
39,114,*,*,*,*,*,*,*,*,-2.116198,-4.37777,-4.556976,-3.667342,-3.381923,-3.156828,*,*,*
39,116,*,*,*,*,*,*,*,*,-2.369618,-4.476249,-4.812232,-3.530588,-3.510586,-2.901044,*,*,*
39,118,*,*,*,*,*,*,*,*,-2.627541,-4.661941,-5.070674,-3.53365,-2.91416,-2.942154,*,*,*
41,44,24.3332,0.38646,24.86623,0.15096,*,*,*,*,*,*,*,*,*,*,*,*,*
41,46,23.17666,0.23201,23.73744,0.00794,*,*,*,*,*,*,*,*,*,*,*,*,*
41,48,22.60987,0.06624,22.89336,0.02459,*,*,*,*,*,*,*,*,*,*,*,*,*
41,50,22.12469,0.02707,22.15543,0.02381,*,*,*,*,*,*,*,*,*,*,*,*,*
41,52,16.71847,0.00337,16.71747,0.00328,*,*,*,*,*,*,*,*,*,*,*,*,*
41,54,15.71626,0.00203,15.71605,0.00157,*,*,*,*,*,*,*,*,*,*,*,*,*
41,56,14.96638,0.00185,14.96215,0.00428,*,*,*,*,*,*,*,*,*,*,*,*,*
41,58,12.86394,0.01342,12.8722,0.01273,*,*,*,*,*,*,*,*,*,*,*,*,*
41,60,12.75791,0.02163,12.69878,0.01257,*,*,*,*,*,*,*,*,*,*,*,*,*
41,62,12.51743,0.07039,12.27981,0.0054,*,*,*,*,*,*,*,*,*,*,*,*,*
41,64,11.67826,0.12058,11.02951,0.0056,*,*,*,*,*,*,*,*,*,*,*,*,*
41,66,*,*,9.95089,0.00896,*,*,*,*,*,*,*,*,*,*,*,*,*
41,68,*,*,9.10862,0.25861,*,*,*,*,*,*,*,*,*,*,*,*,*
41,86,*,*,*,*,*,*,*,*,*,*,-0.025281,*,*,*,*,*,*
41,88,*,*,*,*,*,*,*,*,*,*,-0.156768,*,*,*,*,-0.01,*
41,90,*,*,*,*,*,*,*,*,*,*,-0.486993,*,*,*,*,-0.16,*
41,92,*,*,*,*,*,*,*,*,*,*,-0.907072,*,*,*,*,-0.44,*
41,94,*,*,*,*,*,*,*,*,*,*,-1.381866,*,*,*,*,-0.11,-0.41
41,96,*,*,*,*,*,*,*,*,*,-0.577298,-1.976663,-0.177238,*,*,*,-0.77,*
41,98,*,*,*,*,*,*,*,*,-0.570912,-1.251869,-2.340366,-0.805004,*,-0.381292,*,-0.93,*
41,100,*,*,*,*,*,*,*,*,-0.702802,-1.747328,-2.282583,-1.236136,-0.321674,-0.916626,*,*,*
41,102,*,*,*,*,*,*,*,*,-0.505702,-2.070649,-2.327673,-1.475559,-0.665127,-1.337426,*,*,*
41,104,*,*,*,*,*,*,*,*,-0.607097,-2.391473,-2.57984,-1.655584,-0.988277,-1.827685,*,*,*
41,106,*,*,*,*,*,*,*,*,-0.653018,-2.667754,-2.989621,-1.824908,-1.250759,-2.197611,*,*,*
41,108,*,*,*,*,*,*,*,*,-0.908175,-2.886555,-3.27371,-1.984996,-1.49308,-2.358569,*,*,*
41,110,*,*,*,*,*,*,*,*,-1.143888,-3.040828,-3.512277,-2.161349,-1.738383,-2.501352,*,*,*
41,112,*,*,*,*,*,*,*,*,-1.38964,-3.29336,-3.799556,-2.425939,-2.13809,-2.366153,*,*,*
41,114,*,*,*,*,*,*,*,*,-1.511574,-3.51833,-4.015071,-2.722813,-2.637071,-2.196473,*,*,*
41,116,*,*,*,*,*,*,*,*,-1.805039,-3.718717,-4.270471,-2.974223,-2.954627,-2.204679,*,*,*
41,118,*,*,*,*,*,*,*,*,-2.041334,-3.996664,-4.184861,-2.858412,-2.338706,-2.483649,*,*,*
41,120,*,*,*,*,*,*,*,*,-2.166107,-4.173228,-4.248439,-3.088067,-2.597143,-2.691413,*,*,*
43,46,*,*,25.84744,0.00567,*,*,*,*,*,*,*,*,*,*,*,*,*
43,48,*,*,24.73443,0.00449,*,*,*,*,*,*,*,*,*,*,*,*,*
43,50,23.761,0.20028,23.76209,0.00257,*,*,*,*,*,*,*,*,*,*,*,*,*
43,52,18.55697,0.00633,18.55787,0.00518,*,*,*,*,*,*,*,*,*,*,*,*,*
43,54,17.34587,0.00654,17.34572,0.00654,*,*,*,*,*,*,*,*,*,*,*,*,*
43,56,16.24567,0.00423,16.24607,0.00421,*,*,*,*,*,*,*,*,*,*,*,*,*
43,58,15.15533,0.02404,15.15937,0.02402,*,*,*,*,*,*,*,*,*,*,*,*,*
43,60,14.40382,0.02596,14.40191,0.02593,*,*,*,*,*,*,*,*,*,*,*,*,*
43,62,13.83326,0.05581,13.82886,0.03653,*,*,*,*,*,*,*,*,*,*,*,*,*
43,64,12.95785,0.15986,12.60246,0.03624,*,*,*,*,*,*,*,*,*,*,*,*,*
43,66,11.57543,0.17826,11.6755,0.01247,*,*,*,*,*,*,*,*,*,*,*,*,*
43,68,10.82365,0.1452,10.88448,0.01385,*,*,*,*,*,*,*,*,*,*,*,*,*
43,70,*,*,9.92955,0.0111,*,*,*,*,*,*,*,*,*,*,*,*,*
43,72,*,*,9.65108,0.78945,*,*,*,*,*,*,*,*,*,*,*,*,*
43,92,*,*,*,*,*,*,*,*,*,*,-0.274303,*,*,*,*,*,*
43,94,*,*,*,*,*,*,*,*,*,*,-0.743195,*,*,*,*,*,*
43,96,*,*,*,*,*,*,*,*,*,*,-1.08232,*,*,*,*,*,*
43,98,*,*,*,*,*,*,*,*,*,-0.419572,-0.842925,-0.08405,*,*,*,*,*
43,100,*,*,*,*,*,*,*,*,*,-0.799201,-0.880048,-0.33505,*,-0.340011,*,-0.13,-0.19
43,102,*,*,*,*,*,*,*,*,*,-1.047659,-1.088034,-0.32101,*,-0.617079,*,-0.72,-0.52
43,104,*,*,*,*,*,*,*,*,*,-1.308871,-1.469872,-0.589118,-0.100435,-0.862892,*,-1.17,-0.94
43,106,*,*,*,*,*,*,*,*,*,-1.526635,-2.019152,-0.848105,-0.308288,-1.028112,*,*,*
43,108,*,*,*,*,*,*,*,*,-0.008576,-1.688337,-2.367125,-1.090012,-0.518002,-1.078887,*,*,*
43,110,*,*,*,*,*,*,*,*,-0.273393,-1.836548,-2.558201,-1.164175,-0.794772,-1.242151,*,*,*
43,112,*,*,*,*,*,*,*,*,-0.541468,-2.145229,-2.858688,-1.392923,-1.18039,-1.148926,*,*,*
43,114,*,*,*,*,*,*,*,*,-0.798481,-2.41814,-3.316316,-1.663464,-1.677131,-1.244376,*,*,*
43,116,*,*,*,*,*,*,*,*,-1.021501,-2.736202,-3.393568,-1.88148,-2.038746,-1.533702,*,*,*
43,118,*,*,*,*,*,*,*,*,-1.170969,-3.014345,-3.043398,-2.051986,-1.558072,-1.853468,*,*,*
43,120,*,*,*,*,*,*,*,*,-1.185528,-3.279739,-3.081434,-2.252921,-1.979726,-2.12686,*,*,*
43,122,*,*,*,*,*,*,*,*,-0.691129,-3.428236,-3.32302,-2.599024,-2.286614,-2.345849,*,*,*
43,124,*,*,*,*,*,*,*,*,-0.596873,-3.708011,-3.19986,-2.906883,-2.555286,-2.557232,*,*,*
43,126,*,*,*,*,*,*,*,*,-1.396521,-3.940881,-3.870912,-3.155441,-2.81551,-2.771233,*,*,*
45,50,*,*,25.47144,0.00469,*,*,*,*,*,*,*,*,*,*,*,*,*
45,52,20.39206,0.15443,20.39958,0.03568,*,*,*,*,*,*,*,*,*,*,*,*,*
45,54,19.12779,0.03691,19.12638,0.03609,*,*,*,*,*,*,*,*,*,*,*,*,*
45,56,17.97626,0.01846,17.97375,0.00888,*,*,*,*,*,*,*,*,*,*,*,*,*
45,58,16.7568,0.017,16.76193,0.00618,*,*,*,*,*,*,*,*,*,*,*,*,*
45,60,15.96609,0.0045,15.96217,0.00339,*,*,*,*,*,*,*,*,*,*,*,*,*
45,62,15.16028,0.01247,15.15509,0.01231,*,*,*,*,*,*,*,*,*,*,*,*,*
45,64,14.29002,0.01649,14.27839,0.01271,*,*,*,*,*,*,*,*,*,*,*,*,*
45,66,13.48916,0.028,13.44763,0.00792,*,*,*,*,*,*,*,*,*,*,*,*,*
45,68,12.46816,0.05719,12.60572,0.00982,*,*,*,*,*,*,*,*,*,*,*,*,*
45,70,11.66832,0.09469,11.60493,0.01014,*,*,*,*,*,*,*,*,*,*,*,*,*
45,72,*,*,10.81018,0.01145,*,*,*,*,*,*,*,*,*,*,*,*,*
45,74,*,*,10.06806,0.01288,*,*,*,*,*,*,*,*,*,*,*,*,*
45,76,*,*,9.56997,0.61951,*,*,*,*,*,*,*,*,*,*,*,*,*
