Z,N,2003,2003_sd,2016,2016_sd,2017,2017_sd,SKM*,SKP,SLY4,SVMIN,UNEDF0,UNEDF1,UNEDF2,FRDM2012,HFB24
49,64,9.44487,0.0049,9.4483,0.00425,*,*,9.813477,9.851174,9.652756,9.825588,9.471626,9.387622,13.016024,9.55,9.67
49,66,9.03578,0.0038,9.03786,0.0003,*,*,9.588264,9.515839,9.294692,9.470442,9.141548,9.020795,12.785622,8.95,9.07
49,68,8.76634,0.00635,8.76461,0.00489,*,*,9.322723,9.205199,9.012728,9.16053,8.883537,8.704462,12.376978,8.8,8.99
49,70,8.54546,0.00861,8.54239,0.00838,*,*,9.041616,8.91004,8.837307,8.883054,8.628816,8.325426,12.030111,8.36,8.55
49,72,8.17731,0.0485,8.17892,0.04849,*,*,8.760513,8.544363,8.538902,8.598974,8.27977,8.119843,11.716984,8.04,8.25
49,74,7.92017,0.05546,7.92893,0.0538,*,*,8.580082,8.181472,8.186118,8.27735,7.899833,7.821326,11.546401,7.72,7.79
49,76,7.6751,0.05746,7.67792,0.0408,*,*,8.493703,7.801977,7.888902,7.922306,7.511448,7.494767,11.50268,7.39,7.43
49,78,7.243,0.05655,7.19459,0.03424,*,*,8.317216,7.437056,7.652314,7.593053,7.125459,7.148769,11.368616,7.35,7.05
49,80,6.65111,0.06495,6.7631,0.1535,*,*,8.278364,7.111023,7.443704,7.278881,6.777081,6.840736,11.363763,7.16,6.12
49,82,6.31851,0.04839,6.21314,0.03814,*,*,7.659401,6.300916,6.859645,6.524887,6.097666,6.204257,10.660788,6.33,5.43
49,84,*,*,*,*,*,*,4.499143,4.771849,3.559324,4.229034,4.247793,3.863156,7.714685,3.79,3.96
49,86,*,*,*,*,*,*,3.69384,3.944438,2.729697,3.399368,3.524101,3.133539,7.457161,3.24,3.6
49,88,*,*,*,*,*,*,3.648741,3.712823,2.704148,3.237704,3.324991,3.004447,7.443948,2.96,3.15
49,90,*,*,*,*,*,*,3.375862,3.420133,2.425676,3.038759,3.126487,2.852747,7.267059,2.81,2.98
49,92,*,*,*,*,*,*,2.949455,3.089105,2.078954,2.810512,2.910806,2.661505,6.997339,2.71,2.62
49,94,*,*,*,*,*,*,2.625908,2.774743,2.088487,2.640337,2.676507,2.400955,6.634984,2.62,2.62
49,96,*,*,*,*,*,*,2.639748,2.577018,2.144125,2.574655,2.505508,2.182126,6.321747,2.47,1.84
49,98,*,*,*,*,*,*,3.051652,2.529592,2.301035,2.563743,2.469317,2.105972,6.128028,2.24,2.48
49,100,*,*,*,*,*,*,2.9961,2.462662,2.099539,2.538819,2.396939,2.169158,6.535919,1.97,2.09
49,102,*,*,*,*,*,*,2.659429,2.392409,1.753935,2.27567,2.291753,1.974141,6.52801,1.8,2.31
49,104,*,*,*,*,*,*,2.407383,2.273121,1.413058,2.087861,2.196609,1.849113,6.369042,1.53,2.01
49,106,*,*,*,*,*,*,2.297649,2.15294,1.230834,1.954,2.118254,1.787979,6.253328,1.24,1.77
49,108,*,*,*,*,*,*,2.213716,2.022057,1.182376,1.824926,2.127885,1.674067,6.113086,1.18,1.17
49,110,*,*,*,*,*,*,2.082378,1.907513,1.118189,1.864519,2.000319,1.492633,5.953535,0.94,1.02
49,112,*,*,*,*,*,*,1.912534,1.837795,*,1.830849,1.821887,1.644008,5.806414,0.7,1.33
49,114,*,*,*,*,*,*,1.89375,1.681295,*,1.92538,1.608975,1.521395,5.733109,0.78,1.59
49,116,*,*,*,*,*,*,2.095584,*,*,1.798417,1.375013,1.409836,5.847567,0.66,1.06
49,118,*,*,*,*,*,*,2.076559,*,*,1.644003,1.156447,1.245822,*,*,*
49,120,*,*,*,*,*,*,2.170522,*,*,1.461415,*,*,*,*,*
49,122,*,*,*,*,*,*,2.171768,*,*,1.28375,*,*,*,*,*
49,124,*,*,*,*,*,*,2.362963,*,*,*,*,*,5.937771,*,*
49,126,*,*,*,*,*,*,1.658221,*,*,*,*,*,*,*,*
51,42,*,*,*,*,*,*,*,*,*,*,*,*,*,*,24.75
51,44,*,*,*,*,*,*,*,*,*,*,*,*,*,*,19.55
51,46,*,*,*,*,*,*,18.100153,*,18.289528,*,*,*,*,*,19.31
51,48,*,*,*,*,*,*,17.720565,17.240797,17.847759,17.641588,17.379784,17.567304,*,18.17,18.54
51,50,*,*,*,*,*,*,17.118361,16.286841,17.067024,16.666079,16.5528,16.752661,*,17.1,18.89
51,52,*,*,*,*,*,*,13.186787,14.047349,13.385688,13.773819,13.635865,13.460643,16.55698,13.89,14.13
51,54,*,*,12.91318,0.12437,*,*,12.186775,12.948758,12.456016,12.690244,12.468688,12.458774,16.025678,12.67,13.25
51,56,*,*,12.25126,0.00853,*,*,11.684277,12.411379,11.945531,12.183715,11.816461,11.872542,15.480239,12.14,12.62
51,58,*,*,11.87696,0.00761,*,*,11.15725,11.828449,11.533064,11.694058,11.380021,11.452789,14.860685,11.63,12.01
51,60,*,*,11.45832,0.01067,*,*,10.840478,11.34365,11.000347,11.285349,10.949674,10.898464,14.521979,11.11,11.71
51,62,10.89033,0.02504,10.88932,0.02477,*,*,10.681937,10.964283,10.770235,10.91392,10.569405,10.537503,14.283873,10.72,11.09
51,64,10.55934,0.03221,10.57815,0.02709,*,*,10.418288,10.600026,10.494541,10.601433,10.243453,10.133455,13.979181,10.37,10.69
51,66,9.89489,0.01032,9.88871,0.00989,*,*,10.118587,10.231978,10.134271,10.209045,9.878767,9.695814,13.570601,9.91,10.2
51,68,9.54934,0.00824,9.54928,0.00824,*,*,9.835048,9.868465,9.735278,9.849331,9.554782,9.331359,13.152549,9.48,9.99
51,70,9.24196,0.00744,9.25388,0.00762,*,*,9.550791,9.511805,9.405681,9.492872,9.224675,8.923642,12.786306,9.21,9.72
51,72,8.96525,0.00213,8.96002,0.00213,*,*,9.272999,9.209672,9.108574,9.169863,8.932158,8.648094,12.467104,8.79,8.98
51,74,8.70653,0.00262,8.70734,0.00213,*,*,9.116647,8.866637,8.764321,8.863866,8.616445,8.44502,12.336068,8.47,8.83
51,76,8.373,0.03225,8.37755,0.03216,*,*,9.056343,8.481765,8.541305,8.625707,8.227992,8.135419,12.185931,8.29,8.59
51,78,8.09047,0.03279,8.07034,0.02856,*,*,8.928516,8.127016,8.341469,8.296815,7.82801,7.802636,12.042843,7.99,8.36
51,80,7.7677,0.02677,7.76704,0.01436,*,*,8.86029,7.798012,8.176247,7.998771,7.47146,7.596373,12.047754,7.76,8.25
51,82,7.34034,0.02921,7.35955,0.00398,*,*,8.321355,6.985647,7.603792,7.241272,6.796986,6.974136,11.413537,7.13,7.59
51,84,3.61316,0.11155,3.7411,0.00314,*,*,5.019851,5.339435,4.139916,4.789673,4.813128,4.390645,8.231125,4.34,4.31
51,86,*,*,3.62482,0.05249,*,*,4.330738,4.503042,3.509493,3.941455,4.065927,3.710778,7.995788,3.92,4.21
51,88,*,*,*,*,*,*,4.125854,4.303759,3.368624,3.901019,3.862463,3.566804,7.904174,3.74,3.92
51,90,*,*,*,*,*,*,3.82671,3.981969,3.065152,3.635415,3.641046,3.355485,7.69447,3.45,3.38
51,92,*,*,*,*,*,*,3.572602,3.672237,2.69771,3.402168,3.403071,3.148282,7.381705,3.33,3.41
51,94,*,*,*,*,*,*,3.416117,3.411209,2.681168,3.223693,3.205319,2.945856,7.353687,3.15,3.28
51,96,*,*,*,*,*,*,3.347334,3.225954,2.854573,3.149738,3.036877,2.862438,7.162156,3.07,3.58
51,98,*,*,*,*,*,*,3.586484,3.132642,2.870487,3.154282,2.950241,2.748238,7.035671,2.81,3.34
51,100,*,*,*,*,*,*,3.45851,3.035439,2.680965,3.112383,2.903062,2.728813,7.191717,2.61,2.81
51,102,*,*,*,*,*,*,3.127583,2.876851,2.356204,2.772528,2.765957,2.4789,7.029401,2.31,2.89
51,104,*,*,*,*,*,*,2.841404,2.693362,1.945167,2.521008,2.62206,2.284974,6.754528,1.98,2.71
51,106,*,*,*,*,*,*,2.693386,2.527188,1.652767,2.350773,2.491847,2.166052,6.631317,1.76,1.75
51,108,*,*,*,*,*,*,2.593109,2.360354,1.556655,2.191292,2.434774,2.052245,6.541885,1.67,1.49
51,110,*,*,*,*,*,*,2.456559,2.216525,1.505816,2.185817,2.298996,1.817612,6.414483,1.46,1.21
51,112,*,*,*,*,*,*,2.272254,2.129881,1.374652,2.141146,2.185335,1.907728,6.236872,1.07,1.67
51,114,*,*,*,*,*,*,2.199396,2.040593,1.247069,2.147692,2.133706,1.812658,6.074168,1.51,1.61
51,116,*,*,*,*,*,*,2.39885,1.949446,1.463379,2.145518,1.907399,1.754097,6.213868,1.27,1.41
51,118,*,*,*,*,*,*,2.499977,1.839247,1.589679,2.058819,1.67219,1.688833,6.286202,1.09,1.98
51,120,*,*,*,*,*,*,2.588849,1.696097,1.580432,1.934949,1.467191,1.556478,6.306689,0.46,1.26
51,122,*,*,*,*,*,*,2.652085,1.605302,1.586473,1.838804,1.29026,1.417489,6.41966,*,0.51
51,124,*,*,*,*,*,*,2.769688,*,1.692645,1.675364,1.073784,1.33076,6.509444,*,2.4
51,126,*,*,*,*,*,*,2.15696,*,*,*,*,*,*,*,1.88
51,128,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.15
53,44,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20.68
53,46,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20.0
53,48,*,*,*,*,*,*,*,*,*,*,*,*,*,*,19.34
53,50,*,*,*,*,*,*,*,*,*,*,*,*,*,17.88,17.48
53,52,*,*,*,*,*,*,*,*,*,*,*,*,*,14.96,15.52
53,54,*,*,*,*,*,*,*,13.978223,13.790355,*,13.380032,13.78255,*,14.16,15.06
53,56,*,*,13.09421,0.13243,*,*,12.61081,13.337775,13.097163,13.230112,12.769425,13.001457,16.695425,13.17,13.97
53,58,*,*,12.56093,0.05078,*,*,12.105079,12.655705,12.358087,12.576743,12.238567,12.266636,15.958859,12.63,12.72
53,60,*,*,12.12749,0.01301,*,*,11.804453,12.090004,11.772669,12.035539,11.7083,11.719875,15.584458,12.02,12.35
53,62,*,*,*,*,*,*,11.557554,11.666033,11.480205,11.620923,11.310447,11.393369,15.276447,11.51,11.93
53,64,11.01357,0.10055,11.01516,0.10008,*,*,11.100863,11.304526,11.210202,11.279434,10.958058,10.877464,14.820923,11.03,11.57
53,66,10.8658,0.03423,10.8658,0.03423,*,*,10.75058,10.8966,10.83157,10.852185,10.545305,10.415284,14.388,10.52,10.94
53,68,10.56899,0.01562,10.56978,0.01563,*,*,10.440116,10.474102,10.322169,10.41259,10.132161,9.962499,14.012621,10.13,10.19
53,70,9.9346,0.00607,9.93459,0.00607,*,*,10.078242,10.048088,9.8119,9.991574,9.718989,9.481077,13.560802,9.64,9.7
53,72,9.54279,0.00186,9.54279,0.00186,*,*,9.626528,9.702404,9.486999,9.604067,9.362126,9.099228,13.073478,9.3,9.68
53,74,9.14391,0.00273,9.14391,0.00274,*,*,9.26349,9.38576,9.205032,9.283092,9.085476,8.864924,12.792071,8.99,9.21
53,76,8.83675,0.00469,8.83972,0.00482,*,*,9.169552,9.044147,9.047236,9.096008,8.770356,8.593564,12.667971,8.95,8.68
53,78,8.5833,0.00336,8.57789,0.00323,*,*,9.132838,8.66879,8.824121,8.787606,8.418935,8.278071,12.497885,8.65,8.42
53,80,8.25803,0.00744,8.22609,0.00761,*,*,9.1293,8.309133,8.54495,8.532242,8.140326,8.056725,12.482339,8.38,8.26
53,82,7.78846,0.01088,7.80703,0.00528,*,*,8.862832,7.657506,8.333669,7.940454,7.470443,7.717542,12.15166,7.77,7.38
53,84,5.07484,0.05625,4.88236,0.01648,*,*,5.828692,6.00102,4.962896,5.387908,5.418306,5.076977,8.892244,5.13,5.09
53,86,4.57832,0.08802,4.56237,0.00718,*,*,5.153696,5.356011,4.536872,4.878409,4.814305,4.561946,8.765875,4.44,5.03
53,88,*,*,4.39176,0.01993,*,*,4.732274,5.018308,4.240225,4.705361,4.557117,4.312381,8.501566,4.51,4.83
53,90,*,*,*,*,*,*,4.480043,4.651269,3.870874,4.374304,4.271701,4.011115,8.344166,4.36,4.89
53,92,*,*,*,*,*,*,4.413203,4.367413,3.583431,4.133531,4.007215,3.783253,8.173622,4.27,4.98
53,94,*,*,*,*,*,*,4.382107,4.159563,3.565567,3.988377,3.831012,3.649175,8.237698,4.17,4.36
53,96,*,*,*,*,*,*,4.304198,3.993033,3.54627,3.931086,3.673933,3.616777,8.065575,3.69,3.74
53,98,*,*,*,*,*,*,4.163512,3.870131,3.415877,3.802148,3.541928,3.496438,7.947913,3.49,4.03
53,100,*,*,*,*,*,*,3.953325,3.688183,3.27616,3.584788,3.400718,3.28175,7.843905,3.02,3.83
53,102,*,*,*,*,*,*,3.655737,3.42794,2.970745,3.304678,3.197274,2.993039,7.579276,2.9,3.35
53,104,*,*,*,*,*,*,3.357523,3.185634,2.512384,3.017503,3.024225,2.737143,7.225747,2.51,2.69
53,106,*,*,*,*,*,*,3.142171,2.97315,2.135145,2.806652,2.865931,2.57176,7.058328,2.29,2.85
53,108,*,*,*,*,*,*,3.015123,2.781028,2.001274,2.654957,2.711865,2.455407,7.002057,2.16,2.35
53,110,*,*,*,*,*,*,2.889016,2.582915,1.961898,2.530257,2.567756,2.306329,6.892592,1.88,1.95
53,112,*,*,*,*,*,*,2.725868,2.399109,1.860938,2.385419,2.447436,2.150277,6.695055,1.72,1.52
53,114,*,*,*,*,*,*,2.577407,2.286571,1.587465,2.304207,2.429283,2.04937,6.489503,1.46,1.53
53,116,*,*,*,*,*,*,2.49842,2.191786,1.548709,2.28416,2.273212,1.999551,6.487195,1.58,1.65
53,118,*,*,*,*,*,*,2.576397,2.096554,1.630126,2.269134,2.113296,1.961352,6.552917,1.52,1.06
53,120,*,*,*,*,*,*,2.678545,1.988153,1.748092,2.240935,1.926095,1.881838,6.529194,1.25,2.25
53,122,*,*,*,*,*,*,2.710827,1.955562,1.841069,2.187768,1.702793,1.777521,6.702147,1.44,1.45
53,124,*,*,*,*,*,*,2.997402,1.813172,2.097925,2.246692,1.51216,1.808365,6.983402,1.14,2.47
53,126,*,*,*,*,*,*,2.663585,*,1.712367,1.568114,1.093385,1.361846,6.417253,0.89,2.36
53,128,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.09
55,52,*,*,*,*,*,*,*,*,*,*,*,*,*,16.2,*
55,54,*,*,*,*,*,*,*,*,*,*,*,*,*,15.56,16.34
55,56,*,*,*,*,*,*,*,14.276065,14.199831,14.242801,13.800693,14.097083,17.835763,14.42,15.11
55,58,*,*,13.54557,0.08722,*,*,13.098532,13.46848,13.292372,13.477484,13.077162,13.228837,17.004527,13.48,13.85
55,60,*,*,*,*,*,*,12.955571,12.83202,12.736655,12.9393,12.625417,12.773395,16.748054,12.9,13.05
55,62,*,*,*,*,*,*,12.311596,12.419916,12.382259,12.509369,12.17171,12.258909,16.205194,12.35,12.63
55,64,11.967,0.01889,11.967,0.01889,*,*,11.686857,12.040755,11.83357,11.940183,11.62649,11.592309,15.643841,11.7,12.27
55,66,11.28315,0.01704,11.28501,0.01742,*,*,11.279235,11.612338,11.503904,11.486289,11.171588,11.12058,15.158872,11.4,11.65
55,68,10.97515,0.03417,10.9702,0.0358,*,*,11.028397,11.163555,11.061727,11.056976,10.761843,10.67247,14.811533,10.71,11.07
55,70,10.42756,0.01135,10.42793,0.01135,*,*,10.686762,10.668322,10.420762,10.576162,10.299697,10.172068,14.328949,10.19,10.52
55,72,9.9664,0.01333,9.96064,0.0118,*,*,10.151809,10.205817,9.886686,10.077976,9.801459,9.653759,13.778326,9.92,10.06
55,74,9.64036,0.00716,9.63898,0.0071,*,*,9.57784,9.850201,9.606963,9.728109,9.44104,9.284897,13.258274,9.33,9.88
55,76,9.23068,0.00975,9.23036,0.00973,*,*,9.403613,9.549159,9.49089,9.492064,9.215893,9.042607,13.147408,8.91,9.26
55,78,8.98635,0.0019,8.98957,0.00104,*,*,9.399524,9.173209,9.265441,9.206768,8.945734,8.772902,13.01903,9.1,8.88
55,80,8.76199,0.001,8.76181,0.00099,*,*,9.336766,8.741801,8.849629,8.875189,8.656037,8.435447,12.890459,9.06,8.67
55,82,8.2782,0.00187,8.27823,0.00187,*,*,9.259173,8.250102,8.867059,8.641548,8.168198,8.329437,12.81449,8.5,8.14
55,84,5.88483,0.00968,5.8853,0.00968,*,*,6.729586,6.791882,5.857784,6.136408,6.102464,5.846761,9.611436,5.7,5.73
55,86,5.49723,0.01319,5.49874,0.0122,*,*,5.907892,6.247342,5.431859,5.83663,5.623918,5.417194,9.545544,5.57,5.98
55,88,5.22763,0.02502,5.23228,0.01036,*,*,5.494508,5.761781,5.158634,5.470445,5.303702,5.105183,9.228597,5.42,5.84
55,90,4.85836,0.02728,4.85438,0.02158,*,*,5.331351,5.371629,4.696142,5.13161,4.964668,4.750032,9.135576,5.04,5.63
55,92,4.47055,0.08799,4.68101,0.00887,*,*,5.320144,5.069837,4.405754,4.877346,4.681025,4.495896,9.149282,4.68,5.68
55,94,*,*,*,*,*,*,5.12855,4.864527,4.377973,4.752307,4.518324,4.387208,8.972595,4.54,4.86
55,96,*,*,*,*,*,*,4.875082,4.704628,4.20404,4.590591,4.372808,4.235991,8.722093,4.19,4.73
55,98,*,*,*,*,*,*,4.72593,4.514359,4.046219,4.384883,4.16866,4.055889,8.564693,3.93,4.76
55,100,*,*,*,*,*,*,4.528347,4.256961,3.874798,4.144416,3.904225,3.814594,8.413726,3.7,4.04
55,102,*,*,*,*,*,*,4.231525,3.958787,3.531224,3.834608,3.624102,3.495905,8.111667,3.47,3.56
55,104,*,*,*,*,*,*,3.875034,3.682032,3.040248,3.502656,3.401584,3.187707,7.726628,3.18,3.41
55,106,*,*,*,*,*,*,3.564241,3.448094,2.618327,3.242452,3.237992,2.97697,7.524883,2.86,3.09
55,108,*,*,*,*,*,*,3.39379,3.253933,2.472405,3.082962,3.084313,2.848467,7.465177,2.63,3.2
55,110,*,*,*,*,*,*,3.280919,3.04554,2.443314,2.95877,2.92555,2.713301,7.367081,2.37,2.85
55,112,*,*,*,*,*,*,3.139597,2.839265,2.356757,2.803352,2.770548,2.556891,7.166086,2.17,2.29
55,114,*,*,*,*,*,*,2.954151,2.649204,2.042305,2.63353,2.639469,2.421722,6.933689,2.06,1.99
55,116,*,*,*,*,*,*,2.752814,2.489633,1.688643,2.498142,2.538527,2.313261,6.83325,1.99,1.74
55,118,*,*,*,*,*,*,2.638818,2.375431,1.75576,2.469402,2.448326,2.232905,6.836947,2.02,2.33
55,120,*,*,*,*,*,*,2.770773,2.287225,1.979098,2.491697,2.315557,2.194237,6.899899,1.47,2.37
55,122,*,*,*,*,*,*,2.972975,2.215568,2.099839,2.438245,2.076804,2.14598,7.035021,1.83,1.75
55,124,*,*,*,*,*,*,3.242468,2.212548,2.414542,2.696695,1.860599,2.251474,7.479099,1.58,2.86
55,126,*,*,*,*,*,*,3.14065,1.77992,2.274151,2.096275,1.590749,1.903977,6.937699,1.26,2.64
55,128,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.74
55,130,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.51
57,54,*,*,*,*,*,*,*,*,*,*,*,*,*,16.58,*
57,56,*,*,*,*,*,*,*,*,*,*,*,*,*,15.77,16.16
57,58,*,*,*,*,*,*,*,14.298169,14.493764,14.576662,*,14.42848,18.317978,14.81,15.08
57,60,*,*,*,*,*,*,14.086044,13.840881,14.041176,14.08683,13.776789,14.022711,18.002842,14.0,14.2
57,62,*,*,*,*,*,*,13.084886,13.296098,13.281999,13.394074,13.062279,13.123703,17.119071,13.15,13.54
57,64,*,*,*,*,*,*,12.33285,12.705806,12.475219,12.607475,12.300908,12.287878,16.403896,12.4,13.08
57,66,*,*,*,*,*,*,11.752474,12.18304,12.075571,12.07468,11.75771,11.74381,15.768871,12.08,12.27
57,68,11.5721,0.06233,11.57219,0.06235,*,*,11.493275,11.731891,11.655844,11.621165,11.330579,11.277684,15.451862,11.42,11.62
57,70,10.99362,0.09415,10.99396,0.09417,*,*,11.16086,11.244887,10.988289,11.118491,10.868151,10.752609,14.964427,10.82,11.38
57,72,10.76554,0.05833,10.77046,0.05848,*,*,10.600719,10.740816,10.349638,10.568101,10.32469,10.193204,14.413445,10.34,10.97
57,74,10.21256,0.03813,10.21321,0.03813,*,*,9.9302,10.368262,10.027609,10.178614,9.860227,9.786614,13.866501,9.96,10.36
57,76,9.82546,0.04811,9.84205,0.04586,*,*,9.76256,10.108914,9.965696,9.992181,9.65833,9.578682,13.73625,9.7,9.87
57,78,9.50318,0.0223,9.49598,0.02205,*,*,9.829072,9.783365,9.829616,9.765335,9.481281,9.356177,13.65266,9.47,9.55
57,80,9.13502,0.05459,9.17453,0.0532,*,*,9.761624,9.300866,9.453524,9.365574,9.108635,9.024275,13.481678,9.54,9.2
57,82,8.77801,0.00257,8.77835,0.00252,*,*,9.674913,8.805692,9.339496,9.254106,8.831769,8.925319,13.527694,9.09,8.88
57,84,6.68851,0.00431,6.68708,0.00429,*,*,7.384574,7.514125,6.516371,6.877924,6.813682,6.494599,10.193286,6.38,6.62
57,86,6.22361,0.01609,6.21861,0.00956,*,*,6.539328,6.8753,6.113467,6.439563,6.313567,6.055952,10.146307,6.41,6.74
57,88,6.16571,0.10247,6.05698,0.01783,*,*,6.258038,6.433435,5.959584,6.195233,6.022285,5.819131,9.897471,6.2,6.51
57,90,5.79677,0.08603,5.69942,0.03528,*,*,6.369396,6.040557,5.570823,5.906317,5.69256,5.490933,9.938602,5.71,6.33
57,92,*,*,5.5825,0.20121,*,*,6.335619,5.722847,5.494729,5.801085,5.51201,5.433829,10.132754,5.75,6.1
57,94,*,*,5.25168,0.61585,*,*,5.89064,5.641006,5.238361,5.566725,5.31045,5.183331,9.762362,5.16,5.62
57,96,*,*,*,*,*,*,5.476061,5.420983,4.864014,5.253346,5.053703,4.865063,9.375474,4.91,5.48
57,98,*,*,*,*,*,*,5.241715,5.14548,4.65416,4.971346,4.776883,4.604686,9.131453,4.56,4.95
57,100,*,*,*,*,*,*,5.029321,4.821031,4.429432,4.6836,4.45993,4.324538,8.951982,4.36,4.5
57,102,*,*,*,*,*,*,4.729087,4.456636,4.012658,4.32975,4.10337,3.962565,8.630596,3.98,4.2
57,104,*,*,*,*,*,*,4.311195,4.118634,3.487856,3.945127,3.796003,3.606655,8.197153,3.52,3.71
57,106,*,*,*,*,*,*,3.907398,3.852996,3.017193,3.625446,3.577329,3.335367,7.946869,3.24,4.14
57,108,*,*,*,*,*,*,3.673102,3.65011,2.880527,3.426684,3.400545,3.153178,7.908002,2.97,3.25
57,110,*,*,*,*,*,*,3.567098,3.510875,2.935354,3.339797,3.235739,3.087524,7.854324,2.85,3.22
57,112,*,*,*,*,*,*,3.548011,3.319366,2.876166,3.237088,3.064608,2.985574,7.674095,2.63,3.64
57,114,*,*,*,*,*,*,3.429964,3.099484,2.536039,3.032773,2.907363,2.830013,7.42756,2.34,2.53
57,116,*,*,*,*,*,*,3.146958,2.889027,2.047218,2.826311,2.795108,2.669983,7.273205,2.39,2.5
57,118,*,*,*,*,*,*,2.909635,2.746651,2.008898,2.755221,2.738059,2.552315,7.21526,2.25,2.7
57,120,*,*,*,*,*,*,2.90599,2.663875,2.235561,2.802021,2.683421,2.529423,7.32057,2.05,2.98
57,122,*,*,*,*,*,*,3.26993,2.601375,2.391119,2.816968,2.522222,2.552169,7.460518,1.96,2.08
57,124,*,*,*,*,*,*,3.638792,2.65448,2.904581,3.144264,2.288879,2.843477,8.067975,2.02,3.64
57,126,*,*,*,*,*,*,3.581828,2.265373,2.792439,2.604553,2.097685,2.428395,7.433025,1.68,2.92
57,128,*,*,*,*,*,*,1.221083,*,*,*,1.091155,*,*,*,1.78
57,130,*,*,*,*,*,*,0.775244,*,*,*,0.968277,*,*,*,0.64
57,132,*,*,*,*,*,*,0.85573,*,*,*,0.810972,*,*,*,0.05
57,134,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.04
59,58,*,*,*,*,*,*,*,*,*,*,*,*,*,16.26,17.0
59,60,*,*,*,*,*,*,15.04672,14.939809,15.278944,15.185219,14.837794,15.120022,19.140181,15.16,15.21
59,62,*,*,*,*,*,*,13.895221,14.150712,14.031217,14.172421,13.881347,13.913988,17.979014,14.0,14.37
59,64,*,*,*,*,*,*,13.030048,13.354992,13.145195,13.293989,13.037776,13.010334,17.140813,13.12,13.4
59,66,*,*,*,*,*,*,12.285462,12.759289,12.629821,12.684717,12.401237,12.388161,16.372797,12.54,12.78
59,68,*,*,*,*,*,*,11.927721,12.265216,12.173645,12.178191,11.908113,11.866331,16.008753,12.01,12.57
59,70,11.51412,0.04215,11.51412,0.04215,*,*,11.579074,11.758543,11.541828,11.639055,11.419123,11.302664,15.522361,11.42,11.96
59,72,11.17412,0.08278,11.19652,0.07962,*,*,11.025265,11.222409,10.948307,11.044532,10.86414,10.711113,14.926204,10.83,11.41
59,74,10.79544,0.05818,10.78144,0.03146,*,*,10.386855,10.853377,10.38212,10.58786,10.285033,10.259891,14.525396,10.55,10.89
59,76,10.49319,0.03739,10.47919,0.0235,*,*,10.203147,10.711656,10.481281,10.528609,10.067993,10.158525,14.384762,10.22,10.62
59,78,9.92141,0.01463,9.93265,0.01405,*,*,10.168467,10.452099,10.452318,10.364964,10.016916,9.974248,14.318137,9.81,9.83
59,80,9.76313,0.01605,9.75619,0.01335,*,*,10.285871,9.973318,10.105466,10.031147,9.70801,9.668651,14.205177,9.96,9.63
59,82,9.39693,0.00609,9.39887,0.00612,*,*,10.279657,9.485701,10.039419,9.897498,9.468219,9.674067,14.33915,9.74,9.62
59,84,7.35209,0.00193,7.35209,0.00192,*,*,7.835006,8.032139,6.99686,7.431631,7.440669,7.017889,10.685293,7.02,7.39
59,86,6.94751,0.00747,6.94674,0.00744,*,*,7.065406,7.390858,6.645431,6.983557,6.949905,6.578687,10.652322,7.07,7.49
59,88,6.81226,0.06582,6.83438,0.03825,*,*,7.097997,7.014763,6.676259,6.890329,6.752177,6.48884,10.441419,6.92,7.4
59,90,6.59711,0.08601,6.57526,0.01799,*,*,7.524408,6.662847,6.620218,6.80038,6.541056,6.379836,10.913154,6.71,7.06
59,92,6.53843,0.03462,6.55047,0.01473,*,*,7.299969,6.566682,6.654483,6.801493,6.450049,6.461502,11.110307,6.44,6.66
59,94,5.89192,0.16044,5.88172,0.02202,*,*,6.670328,6.447333,6.047169,6.355246,6.084906,5.966298,10.554757,5.96,6.17
59,96,*,*,5.38161,0.11431,*,*,6.141967,6.095155,5.521696,5.894076,5.679176,5.486002,10.043842,5.47,5.96
59,98,*,*,*,*,*,*,5.752067,5.735557,5.249265,5.546002,5.357561,5.151708,9.663162,5.17,5.43
59,100,*,*,*,*,*,*,5.477304,5.364492,4.969007,5.212045,5.019925,4.831112,9.454421,4.79,4.94
59,102,*,*,*,*,*,*,5.175024,4.963885,4.477,4.826621,4.623306,4.443582,9.150823,4.47,5.0
59,104,*,*,*,*,*,*,4.737347,4.583478,3.949235,4.419212,4.262664,4.070511,8.675279,4.02,4.41
59,106,*,*,*,*,*,*,4.29976,4.266029,3.535426,4.050017,3.981157,3.747935,8.338677,3.71,4.48
59,108,*,*,*,*,*,*,3.969748,4.000535,3.046958,3.745534,3.733366,3.4397,8.274714,3.49,3.75
59,110,*,*,*,*,*,*,3.795387,3.842037,3.445054,3.617584,3.534886,3.342072,8.286009,3.18,3.99
59,112,*,*,*,*,*,*,3.794255,3.831042,3.393365,3.672454,3.361213,3.418857,8.159582,3.03,3.55
59,114,*,*,*,*,*,*,3.951292,3.589745,3.035308,3.463068,3.188039,3.247606,7.937025,2.8,2.98
