Z,N,2003,2003_sd,2016,2016_sd,2017,2017_sd,2018,2018_sd,SKM*,SKP,SLY4,SVMIN,UNEDF0,UNEDF1,UNEDF2,FRDM2012,HFB24
24,74,*,*,*,*,*,*,*,*,-2.568683,-4.422713,-4.907784,-3.571154,-3.143348,-3.298277,*,-4.91,*
24,76,*,*,*,*,*,*,*,*,-3.015802,-4.76892,-5.273251,-3.918899,-3.447654,-3.523336,*,-4.9,*
24,78,*,*,*,*,*,*,*,*,-3.360791,-5.067463,-5.691363,-4.217338,-3.699857,-3.697061,*,-5.68,*
24,80,*,*,*,*,*,*,*,*,-3.614455,-5.343047,-6.068447,-4.518314,-3.932522,-3.946934,*,*,*
26,26,29.99871,0.06035,29.99654,0.00982,*,*,*,*,*,*,*,*,*,*,*,*,*
26,28,24.06348,0.00651,24.06677,0.0051,*,*,*,*,*,*,*,*,*,*,*,*,*
26,30,20.49553,0.00031,20.49522,0.00028,*,*,*,*,*,*,*,*,*,*,*,*,*
26,32,17.6907,0.00019,17.69066,0.00018,*,*,*,*,*,*,*,*,*,*,*,*,*
26,34,15.40105,0.00339,15.40054,0.00339,*,*,*,*,*,*,*,*,*,*,*,*,*
26,36,13.63155,0.01488,13.60767,0.00441,*,*,*,*,*,*,*,*,*,*,*,*,*
26,38,12.01255,0.27694,12.23413,0.00574,*,*,*,*,*,*,*,*,*,*,*,*,*
26,40,10.94548,0.40997,11.24093,0.00648,*,*,*,*,*,*,*,*,*,*,*,*,*
26,42,9.69729,0.76136,9.56171,0.36528,*,*,*,*,*,*,*,*,*,*,*,*,*
26,58,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,-0.02,*
26,60,*,*,*,*,*,*,*,*,*,*,-0.84065,*,*,*,*,-0.99,*
26,62,*,*,*,*,*,*,*,*,-0.134071,-0.831691,-1.76426,-0.317211,*,-0.034649,*,-0.41,-0.6
26,64,*,*,*,*,*,*,*,*,-1.129219,-1.835831,-2.513006,-1.260989,-0.836156,-1.862025,*,-1.53,-1.31
26,66,*,*,*,*,*,*,*,*,-0.593382,-2.516263,-2.819937,-1.811714,-1.45835,-2.521468,*,-2.27,*
26,68,*,*,*,*,*,*,*,*,-0.304903,-2.700994,-2.834526,-2.150928,-1.649915,-2.057151,*,-2.6,*
26,70,*,*,*,*,*,*,*,*,-0.725203,-2.347722,-3.357356,-2.407029,-2.245803,-1.612402,*,-3.11,*
26,72,*,*,*,*,*,*,*,*,-1.071455,-2.711311,-3.247886,-2.001809,-2.571007,-1.820931,*,-3.55,*
26,74,*,*,*,*,*,*,*,*,-1.362844,-3.139575,-3.46345,-2.306566,-2.16323,-2.186171,*,-3.53,*
26,76,*,*,*,*,*,*,*,*,-1.677804,-3.599925,-3.951194,-2.757328,-2.503625,-2.599789,*,-3.7,*
26,78,*,*,*,*,*,*,*,*,-2.084822,-4.033778,-4.62679,-3.241898,-2.880806,-2.909204,*,-4.24,*
26,80,*,*,*,*,*,*,*,*,-2.550155,-4.424616,-5.163532,-3.654872,-3.190805,-3.190674,*,-4.24,*
28,28,30.83553,0.05121,30.77187,0.00468,*,*,*,*,*,*,*,*,*,*,*,*,*
28,30,22.46665,0.01107,22.46384,0.00035,*,*,*,*,*,*,*,*,*,*,*,*,*
28,32,20.38702,7e-05,20.38701,7e-05,*,*,*,*,*,*,*,*,*,*,*,*,*
28,34,18.41665,0.00029,18.41584,0.00031,*,*,*,*,*,*,*,*,*,*,*,*,*
28,36,16.49582,0.0002,16.49523,0.00021,*,*,*,*,*,*,*,*,*,*,*,*,*
28,38,15.04964,0.00152,15.05,0.00148,*,*,*,*,*,*,*,*,*,*,*,*,*
28,40,13.60016,0.00329,13.60016,0.00329,*,*,*,*,*,*,*,*,*,*,*,*,*
28,42,11.82869,0.34581,11.89268,0.00367,*,*,*,*,*,*,*,*,*,*,*,*,*
28,44,10.93308,0.55682,11.15483,0.0031,*,*,*,*,*,*,*,*,*,*,*,*,*
28,62,*,*,*,*,*,*,*,*,*,*,-0.480628,*,*,*,*,*,*
28,64,*,*,*,*,*,*,*,*,*,-0.245085,-0.828779,*,*,-0.318986,*,*,*
28,66,*,*,*,*,*,*,*,*,-0.053328,-0.906608,-1.143375,-0.238882,-0.017407,-0.930125,*,-0.63,-0.82
28,68,*,*,*,*,*,*,*,*,*,-1.323189,-1.148787,-0.574649,-0.286555,-1.187333,*,-0.86,*
28,70,*,*,*,*,*,*,*,*,*,-1.82784,-1.657006,-1.095993,-0.883354,-1.09269,*,-1.52,*
28,72,*,*,*,*,*,*,*,*,*,-1.484499,-2.554413,-1.756274,-1.823587,-0.607765,*,-2.28,*
28,74,*,*,*,*,*,*,*,*,-0.207847,-1.791392,-2.924043,-1.216418,-2.235017,-0.938495,*,-2.11,-1.59
28,76,*,*,*,*,*,*,*,*,-0.469256,-2.294027,-2.692499,-1.537277,-1.603259,-1.443166,*,-2.4,*
28,78,*,*,*,*,*,*,*,*,-0.96728,-2.837309,-3.462238,-2.155755,-1.956931,-1.926647,*,-2.57,*
28,80,*,*,*,*,*,*,*,*,-1.608458,-3.377895,-4.092154,-2.721971,-2.323198,-2.286744,*,-2.66,*
28,82,*,*,*,*,*,*,*,*,-1.84137,-3.91249,-4.382247,-3.177263,-2.589151,-2.770813,*,-3.14,*
28,84,*,*,*,*,*,*,*,*,-2.050086,-4.372095,-4.804394,-3.521227,-2.807646,-3.282801,*,*,*
28,86,*,*,*,*,*,*,*,*,-2.256846,-4.36426,-4.817734,-3.602864,-2.699273,-3.537071,*,*,*
28,88,*,*,*,*,*,*,*,*,-2.247983,-4.180729,-4.801627,-3.375278,-2.902322,-3.172251,*,*,*
28,90,*,*,*,*,*,*,*,*,-2.496433,-4.430377,-5.071189,-3.603651,-3.098078,-2.994705,*,*,*
28,92,*,*,*,*,*,*,*,*,-2.503071,-4.534042,-5.158368,-3.787922,-3.304294,-3.195447,*,*,*
28,94,*,*,*,*,*,*,*,*,-2.286181,-4.249698,-5.137565,-3.505767,-3.46382,-3.281676,*,*,*
30,30,28.03271,0.0511,28.01823,0.05,*,*,*,*,*,*,*,*,*,*,*,*,*
30,32,23.1263,0.01455,23.13627,0.00069,*,*,*,*,*,*,*,*,*,*,*,*,*
30,34,20.9748,0.01,20.97868,0.00079,*,*,*,*,*,*,*,*,*,*,*,*,*
30,36,19.03847,0.001,19.03778,0.00092,*,*,*,*,*,*,*,*,*,*,*,*,*
30,38,17.25043,0.00029,17.25057,0.0003,*,*,*,*,*,*,*,*,*,*,*,*,*
30,40,15.70006,0.00213,15.70028,0.00204,*,*,*,*,*,*,*,*,*,*,*,*,*
30,42,14.70937,0.00639,14.72339,0.00288,*,*,*,*,*,*,*,*,*,*,*,*,*
30,44,13.72014,0.04753,13.75386,0.0033,*,*,*,*,*,*,*,*,*,*,*,*,*
30,46,12.57039,0.09288,12.68894,0.00291,*,*,*,*,*,*,*,*,*,*,*,*,*
30,48,11.34856,0.12046,11.32285,0.00243,*,*,*,*,*,*,*,*,*,*,*,*,*
30,50,10.64483,0.19418,10.30801,0.00323,*,*,*,*,*,*,*,*,*,*,*,*,*
30,52,*,*,6.80798,0.00402,*,*,*,*,*,*,*,*,*,*,*,*,*
30,70,*,*,*,*,*,*,*,*,*,*,-0.201822,*,*,*,*,*,*
30,72,*,*,*,*,*,*,*,*,*,-0.092894,-0.484027,*,-0.443625,*,*,-0.74,-0.29
30,74,*,*,*,*,*,*,*,*,*,-0.587247,-0.847816,*,-0.148082,*,*,-1.1,-1.01
30,76,*,*,*,*,*,*,*,*,*,-1.106474,-1.344156,-0.463228,-0.342801,-0.429877,*,-0.82,-1.12
30,78,*,*,*,*,*,*,*,*,*,-1.68685,-1.91569,-1.057495,-0.850628,-1.018731,*,-1.31,*
30,80,*,*,*,*,*,*,*,*,-0.434272,-2.259443,-2.642404,-1.631552,-1.335962,-1.548235,*,-1.37,*
30,82,*,*,*,*,*,*,*,*,-0.748603,-2.744663,-3.346544,-2.080541,-1.711245,-1.969822,*,-1.63,*
30,84,*,*,*,*,*,*,*,*,-1.124923,-3.156243,-3.940388,-2.476751,-2.077099,-2.301508,*,*,*
30,86,*,*,*,*,*,*,*,*,-1.580092,-3.509408,-4.362955,-2.860844,-2.421366,-2.4227,*,*,*
30,88,*,*,*,*,*,*,*,*,-1.771883,-3.314235,-4.195505,-2.656048,-2.333086,-2.031198,*,*,*
30,90,*,*,*,*,*,*,*,*,-2.016813,-3.661913,-4.561617,-2.911917,-2.370414,-2.310677,*,*,*
30,92,*,*,*,*,*,*,*,*,-2.375599,-3.980592,-4.987586,-3.237826,-2.639306,-2.581064,*,*,*
30,94,*,*,*,*,*,*,*,*,-2.382802,-4.013627,-5.017054,-3.436517,-2.889965,-2.789915,*,*,*
30,96,*,*,*,*,*,*,*,*,-2.402594,-4.048605,-5.037978,-3.037167,-2.773762,-2.53466,*,*,*
30,98,*,*,*,*,*,*,*,*,-3.403633,-4.702067,-5.84689,-3.541738,-2.570841,-2.518842,*,*,*
30,100,*,*,*,*,*,*,*,*,-3.888022,-5.308647,-6.40742,-4.009972,-2.7521,-2.862137,*,*,*
32,34,23.41718,0.04374,23.43417,0.00443,*,*,*,*,*,*,*,*,*,*,*,*,*
32,36,21.49799,0.03079,21.51439,0.00305,*,*,*,*,*,*,*,*,*,*,*,*,*
32,38,19.72596,0.00614,19.72572,0.00206,*,*,*,*,*,*,*,*,*,*,*,*,*
32,40,18.16543,0.00184,18.16666,0.00084,*,*,*,*,*,*,*,*,*,*,*,*,*
32,42,16.97916,8e-05,16.97918,7e-05,*,*,*,*,*,*,*,*,*,*,*,*,*
32,44,15.93324,0.00048,15.93308,2e-05,*,*,*,*,*,*,*,*,*,*,*,*,*
32,46,14.7918,0.00354,14.79179,0.00354,*,*,*,*,*,*,*,*,*,*,*,*,*
32,48,13.79559,0.02851,13.81589,0.00409,*,*,*,*,*,*,*,*,*,*,*,*,*
32,50,12.25147,0.24576,12.0224,0.00303,*,*,*,*,*,*,*,*,*,*,*,*,*
32,52,*,*,8.876,0.00388,*,*,*,*,*,*,*,*,*,*,*,*,*
32,54,*,*,7.39413,0.43781,*,*,*,*,*,*,*,*,*,*,*,*,*
32,76,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,-0.11,*
32,78,*,*,*,*,*,*,*,*,*,-0.304429,-0.343419,*,*,*,*,*,-0.46
32,80,*,*,*,*,*,*,*,*,*,-0.889239,-1.263843,-0.330127,-0.158206,-0.490103,*,-0.03,*
32,82,*,*,*,*,*,*,*,*,*,-1.429336,-2.192978,-0.887464,-0.626115,-0.895119,*,-0.3,*
32,84,*,*,*,*,*,*,*,*,-0.053044,-1.925084,-2.871813,-1.418076,-1.055482,-1.152571,*,-4.29,*
32,86,*,*,*,*,*,*,*,*,-0.66068,-2.435086,-3.451917,-1.934277,-1.491237,-1.466967,*,*,*
32,88,*,*,*,*,*,*,*,*,-1.037457,-2.521444,-3.635325,-2.035171,-1.59476,-1.303726,*,*,*
32,90,*,*,*,*,*,*,*,*,-1.4403,-2.899805,-3.956856,-2.261789,-1.667787,-1.662358,*,*,*
32,92,*,*,*,*,*,*,*,*,-1.988914,-3.37745,-4.522877,-2.71853,-2.059841,-2.047366,*,*,*
32,94,*,*,*,*,*,*,*,*,-2.385475,-3.755479,-4.864459,-3.099394,-2.402959,-2.358428,*,*,*
32,96,*,*,*,*,*,*,*,*,-2.114395,-3.547766,-4.573187,-2.740659,-2.598648,-2.325685,*,*,*
32,98,*,*,*,*,*,*,*,*,-3.034883,-4.196781,-5.393326,-3.148528,-2.13175,-2.233966,*,*,*
32,100,*,*,*,*,*,*,*,*,-3.472041,-4.849504,-5.935744,-3.653087,-2.444226,-2.586042,*,*,*
32,102,*,*,*,*,*,*,*,*,-4.068096,-5.28857,-6.220307,-4.265149,-3.190067,-3.119578,*,*,*
32,104,*,*,*,*,*,*,*,*,-4.676229,-5.60809,-6.560696,-4.97471,-4.525006,-4.492957,*,*,*
34,36,23.97404,0.06968,23.88308,0.00166,*,*,*,*,*,*,*,*,*,*,*,*,*
34,38,21.99083,0.06275,22.08092,0.00252,*,*,*,*,*,*,*,*,*,*,*,*,*
34,40,20.46096,0.01194,20.48766,0.00196,*,*,*,*,*,*,*,*,*,*,*,*,*
34,42,19.18195,0.0003,19.18138,2e-05,*,*,*,*,*,*,*,*,*,*,*,*,*
34,44,17.91667,0.00017,17.91663,0.00018,*,*,*,*,*,*,*,*,*,*,*,*,*
34,46,16.87648,0.00162,16.87615,0.00097,*,*,*,*,*,*,*,*,*,*,*,*,*
34,48,15.97671,0.00115,15.97706,0.00094,*,*,*,*,*,*,*,*,*,*,*,*,*
34,50,14.50045,0.01442,14.49647,0.00202,*,*,*,*,*,*,*,*,*,*,*,*,*
34,52,10.73138,0.02129,10.69808,0.00319,*,*,*,*,*,*,*,*,*,*,*,*,*
34,54,9.4802,0.05176,9.52366,0.00419,*,*,*,*,*,*,*,*,*,*,*,*,*
34,56,*,*,8.05866,0.32977,*,*,*,*,*,*,*,*,*,*,*,*,*
34,82,*,*,*,*,*,*,*,*,*,-0.090998,-0.053689,*,*,*,*,*,-1.19
34,84,*,*,*,*,*,*,*,*,*,-0.719521,-2.663172,-0.396657,-0.013294,-0.079796,*,-3.09,*
34,86,*,*,*,*,*,*,*,*,*,-1.257276,-2.635523,-0.968705,-0.53943,-0.571895,*,-3.71,-0.81
34,88,*,*,*,*,*,*,*,*,-0.297113,-1.47145,-2.891494,-0.988828,-0.592875,-0.495781,*,*,-1.59
34,90,*,*,*,*,*,*,*,*,-0.799808,-2.065944,-3.259363,-1.546103,-0.952863,-0.992481,*,*,*
34,92,*,*,*,*,*,*,*,*,-1.387701,-2.620484,-3.839547,-2.051677,-1.417569,-1.460418,*,*,*
34,94,*,*,*,*,*,*,*,*,-1.786136,-3.055663,-4.262811,-2.464817,-1.789483,-1.789105,*,*,*
34,96,*,*,*,*,*,*,*,*,-1.628144,-2.893286,-4.044323,-2.135321,-1.903511,-1.451945,*,*,*
34,98,*,*,*,*,*,*,*,*,-2.595711,-3.624618,-4.850865,-2.731608,-1.719624,-1.921227,*,*,*
34,100,*,*,*,*,*,*,*,*,-3.086178,-4.341771,-5.41187,-3.214844,-2.052194,-2.269761,*,*,*
34,102,*,*,*,*,*,*,*,*,-3.552074,-4.86158,-5.823517,-3.904258,-2.803666,-2.822814,*,*,*
34,104,*,*,*,*,*,*,*,*,-3.971097,-5.335898,-6.033929,-4.661473,-4.094673,-4.22233,*,*,*
34,106,*,*,*,*,*,*,*,*,-3.589026,-5.662913,-6.002911,-5.227945,-4.693323,-4.609626,*,*,*
34,108,*,*,*,*,*,*,*,*,-3.610711,-5.780178,-6.233925,-4.848952,-4.410204,-4.533449,*,*,*
36,38,24.53322,0.00825,24.5339,0.00826,*,*,*,*,*,*,*,*,*,*,*,*,*
36,40,22.82544,0.00452,22.82451,0.00449,*,*,*,*,*,*,*,*,*,*,*,*,*
36,42,21.30804,0.00408,21.3072,0.00402,*,*,*,*,*,*,*,*,*,*,*,*,*
36,44,19.8554,0.0018,19.85771,0.00075,*,*,*,*,*,*,*,*,*,*,*,*,*
36,46,18.83965,0.00213,18.84107,0.00069,*,*,*,*,*,*,*,*,*,*,*,*,*
36,48,17.98412,0.00324,17.99018,0.0,*,*,*,*,*,*,*,*,*,*,*,*,*
36,50,16.97721,0.00281,16.96896,0.0,*,*,*,*,*,*,*,*,*,*,*,*,*
36,52,12.5692,0.01342,12.56825,0.00261,*,*,*,*,*,*,*,*,*,*,*,*,*
36,54,11.42035,0.02286,11.4106,0.00321,*,*,*,*,*,*,*,*,*,*,*,*,*
36,56,9.95784,0.02189,9.9527,0.00328,*,*,*,*,*,*,*,*,*,*,*,*,*
36,58,*,*,8.72109,0.01241,*,*,*,*,*,*,*,*,*,*,*,*,*
36,60,*,*,7.87454,0.0238,*,*,*,*,*,*,*,*,*,*,*,*,*
36,84,*,*,*,*,*,*,*,*,*,*,-2.077933,*,*,*,*,-1.92,*
36,86,*,*,*,*,*,*,*,*,*,-0.080673,-2.116913,-0.106094,*,*,*,-2.75,-0.5
36,88,*,*,*,*,*,*,*,*,*,-0.579707,-2.2424,-0.320898,*,*,*,-2.79,-0.88
36,90,*,*,*,*,*,*,*,*,*,-1.1223,-2.527863,-0.771279,-0.151252,-0.153114,*,*,-1.04
36,92,*,*,*,*,*,*,*,*,-0.486165,-1.65868,-3.019303,-1.248901,-0.586941,-0.61153,*,*,*
36,94,*,*,*,*,*,*,*,*,-0.747584,-1.960135,-3.409367,-1.499322,-0.960182,-0.81966,*,*,*
36,96,*,*,*,*,*,*,*,*,-1.171327,-2.253269,-3.40159,-1.541343,-0.931531,-0.657777,*,*,*
36,98,*,*,*,*,*,*,*,*,-2.11805,-3.024639,-4.275936,-2.248072,-1.251494,-1.557486,*,*,*
36,100,*,*,*,*,*,*,*,*,-2.648668,-3.72323,-4.852628,-2.790751,-1.61989,-1.898964,*,*,*
36,102,*,*,*,*,*,*,*,*,-3.050793,-4.292716,-4.938237,-3.365777,-2.31882,-2.534285,*,*,*
36,104,*,*,*,*,*,*,*,*,-3.140657,-4.816558,-5.107813,-3.995321,-3.260867,-3.85987,*,*,*
36,106,*,*,*,*,*,*,*,*,-3.058902,-5.041644,-5.412645,-4.306264,-3.872532,-4.408446,*,*,*
36,108,*,*,*,*,*,*,*,*,-2.757417,-5.065644,-5.643153,-4.330162,-3.928793,-4.034561,*,*,*
36,110,*,*,*,*,*,*,*,*,-2.670385,-5.106164,-5.803069,-4.478277,-3.976064,-3.949926,*,*,*
36,112,*,*,*,*,*,*,*,*,-2.872028,-5.172103,-5.398576,-4.500026,-4.053318,-3.938265,*,*,*
38,40,25.07266,0.038,25.06894,0.03526,*,*,*,*,*,*,*,*,*,*,*,*,*
38,42,23.27693,0.00994,23.28015,0.00822,*,*,*,*,*,*,*,*,*,*,*,*,*
38,44,21.84279,0.00862,21.84123,0.00692,*,*,*,*,*,*,*,*,*,*,*,*,*
38,46,20.77809,0.0056,20.78215,0.00603,*,*,*,*,*,*,*,*,*,*,*,*,*
38,48,20.02237,0.00334,20.01615,0.00124,*,*,*,*,*,*,*,*,*,*,*,*,*
38,50,19.5408,0.0002,19.54116,1e-05,*,*,*,*,*,*,*,*,*,*,*,*,*
38,52,14.1625,0.00293,14.16914,0.00212,*,*,*,*,*,*,*,*,*,*,*,*,*
38,54,13.06873,0.00442,13.06187,0.00403,*,*,*,*,*,*,*,*,*,*,*,*,*
38,56,12.11536,0.00794,12.12098,0.00381,*,*,*,*,*,*,*,*,*,*,*,*,*
38,58,10.24116,0.02825,10.22108,0.00864,*,*,*,*,*,*,*,*,*,*,*,*,*
38,60,9.84934,0.03756,9.64158,0.00907,*,*,*,*,*,*,*,*,*,*,*,*,*
38,62,9.71628,0.1299,9.54043,0.00785,*,*,*,*,*,*,*,*,*,*,*,*,*
38,64,9.0008,0.16875,8.48104,0.06745,*,*,*,*,*,*,*,*,*,*,*,*,*
38,84,*,*,*,*,*,*,*,*,*,*,-1.034338,*,*,*,*,-0.73,*
38,86,*,*,*,*,*,*,*,*,*,*,-1.648739,*,*,*,*,-1.52,*
38,88,*,*,*,*,*,*,*,*,*,*,-1.556542,*,*,*,*,-1.73,-0.38
38,90,*,*,*,*,*,*,*,*,*,-0.169394,-1.808871,-0.14368,*,*,*,-2.0,-0.45
38,92,*,*,*,*,*,*,*,*,*,-0.437888,-2.075518,-0.132643,*,*,*,-2.32,-0.95
38,94,*,*,*,*,*,*,*,*,*,-0.912386,-2.218907,-0.381333,*,*,*,*,*
38,96,*,*,*,*,*,*,*,*,-0.70285,-1.624786,-2.872167,-1.031385,-0.221089,-0.179678,*,*,*
38,98,*,*,*,*,*,*,*,*,-1.583507,-2.377834,-3.646825,-1.733075,-0.730852,-1.134904,*,*,*
38,100,*,*,*,*,*,*,*,*,-2.054316,-3.013622,-4.159048,-2.283305,-1.180374,-1.553272,*,*,*
38,102,*,*,*,*,*,*,*,*,-2.354619,-3.499622,-4.304805,-2.707064,-1.713794,-2.176232,*,*,*
38,104,*,*,*,*,*,*,*,*,-2.555549,-3.92759,-4.231347,-3.068127,-2.337536,-3.208466,*,*,*
38,106,*,*,*,*,*,*,*,*,-1.867184,-4.244585,-4.557395,-3.362656,-2.80462,-3.778023,*,*,*
38,108,*,*,*,*,*,*,*,*,-2.038397,-4.501994,-4.795636,-3.536406,-2.912321,-3.784307,*,*,*
38,110,*,*,*,*,*,*,*,*,-2.161062,-4.704702,-4.977691,-3.730989,-3.165106,-3.759285,*,*,*
38,112,*,*,*,*,*,*,*,*,-2.301058,-4.67142,-4.834908,-3.92809,-3.425176,-3.645714,*,*,*
38,114,*,*,*,*,*,*,*,*,-2.471984,-4.70923,-4.867488,-4.107909,-3.685967,-3.471825,*,*,*
38,116,*,*,*,*,*,*,*,*,-2.660189,-4.814407,-5.103679,-3.542438,-3.682532,-3.339147,*,*,*
38,118,*,*,*,*,*,*,*,*,-2.887134,-4.865153,-5.372713,-3.754563,-3.150292,-3.13249,*,*,*
40,44,*,*,23.93303,0.01246,*,*,*,*,*,*,*,*,*,*,*,*,*
40,46,*,*,22.68996,0.00655,*,*,*,*,*,*,*,*,*,*,*,*,*
40,48,21.96139,0.03162,21.80249,0.00647,*,*,*,*,*,*,*,*,*,*,*,*,*
40,50,21.2868,0.01,21.2863,0.0054,*,*,*,*,*,*,*,*,*,*,*,*,*
40,52,15.82925,0.00051,15.82913,0.00015,*,*,*,*,*,*,*,*,*,*,*,*,*
40,54,14.95559,0.00198,14.95293,0.00019,*,*,*,*,*,*,*,*,*,*,*,*,*
40,56,14.31859,0.00229,14.31216,0.0002,*,*,*,*,*,*,*,*,*,*,*,*,*
40,58,11.98677,0.01975,11.9905,0.00845,*,*,*,*,*,*,*,*,*,*,*,*,*
40,60,11.46002,0.04096,11.23336,0.01173,*,*,*,*,*,*,*,*,*,*,*,*,*
40,62,11.2808,0.06144,11.3529,0.01196,*,*,*,*,*,*,*,*,*,*,*,*,*
40,64,*,*,10.27899,0.01278,*,*,*,*,*,*,*,*,*,*,*,*,*
40,66,*,*,8.96856,0.43325,*,*,*,*,*,*,*,*,*,*,*,*,*
40,86,*,*,*,*,*,*,*,*,*,*,-0.531299,*,*,*,*,-0.33,*
40,88,*,*,*,*,*,*,*,*,*,*,-0.641719,*,*,*,*,-0.55,*
40,90,*,*,*,*,*,*,*,*,*,*,-0.889426,*,*,*,*,-0.77,*
40,92,*,*,*,*,*,*,*,*,*,*,-1.220718,*,*,*,*,-1.3,-0.3
40,94,*,*,*,*,*,*,*,*,*,-0.17268,-1.63589,*,*,*,*,-0.73,-0.52
40,96,*,*,*,*,*,*,*,*,-0.12686,-0.917594,-2.281665,-0.458071,*,*,*,-1.22,*
40,98,*,*,*,*,*,*,*,*,-0.916904,-1.641935,-2.923075,-1.147052,-0.214917,-0.645114,*,*,*
40,100,*,*,*,*,*,*,*,*,-1.348081,-2.194105,-3.315244,-1.624937,-0.634812,-1.161417,*,*,*
40,102,*,*,*,*,*,*,*,*,-1.544074,-2.593368,-3.178701,-1.935378,-1.070453,-1.672928,*,*,*
40,104,*,*,*,*,*,*,*,*,-1.493614,-2.891272,-3.151006,-2.112323,-1.422288,-2.304112,*,*,*
40,106,*,*,*,*,*,*,*,*,-1.142713,-3.185451,-3.47464,-2.321107,-1.735552,-2.777999,*,*,*
40,108,*,*,*,*,*,*,*,*,-1.351924,-3.483542,-3.73991,-2.51646,-1.985055,-2.887667,*,*,*
40,110,*,*,*,*,*,*,*,*,-1.568398,-3.6571,-3.991261,-2.710758,-2.215389,-3.004513,*,*,*
40,112,*,*,*,*,*,*,*,*,-1.810272,-3.837243,-4.161028,-2.95575,-2.610459,-3.14325,*,*,*
40,114,*,*,*,*,*,*,*,*,-1.868767,-4.042148,-4.270669,-3.235853,-3.087827,-2.858228,*,*,*
40,116,*,*,*,*,*,*,*,*,-2.085284,-4.124873,-4.5389,-3.550133,-3.408279,-2.512853,*,*,*
40,118,*,*,*,*,*,*,*,*,-2.372767,-4.454586,-4.780067,-3.344084,-2.72513,-2.753689,*,*,*
40,120,*,*,*,*,*,*,*,*,-2.448404,-4.577828,-4.855699,-3.441151,-2.871358,-2.931072,*,*,*
42,46,24.28637,0.43888,24.71893,0.00534,*,*,*,*,*,*,*,*,*,*,*,*,*
42,48,23.60981,0.02112,23.62859,0.00516,*,*,*,*,*,*,*,*,*,*,*,*,*
42,50,22.78037,0.00678,22.77871,0.00347,*,*,*,*,*,*,*,*,*,*,*,*,*
42,52,17.74734,0.00365,17.74812,0.00021,*,*,*,*,*,*,*,*,*,*,*,*,*
42,54,16.52342,0.00011,16.52345,0.0001,*,*,*,*,*,*,*,*,*,*,*,*,*
42,56,15.46386,0.00022,15.46373,0.00017,*,*,*,*,*,*,*,*,*,*,*,*,*
42,58,14.21522,0.00578,14.21969,0.00035,*,*,*,*,*,*,*,*,*,*,*,*,*
42,60,13.5158,0.02,13.51567,0.00832,*,*,*,*,*,*,*,*,*,*,*,*,*
42,62,12.91383,0.05758,12.92654,0.01218,*,*,*,*,*,*,*,*,*,*,*,*,*
42,64,12.06905,0.05653,11.92719,0.01276,*,*,*,*,*,*,*,*,*,*,*,*,*
42,66,*,*,10.76405,0.01298,*,*,*,*,*,*,*,*,*,*,*,*,*
42,68,*,*,9.92928,0.02592,*,*,*,*,*,*,*,*,*,*,*,*,*
42,90,*,*,*,*,*,*,*,*,*,*,-0.102302,*,*,*,*,*,*
42,92,*,*,*,*,*,*,*,*,*,*,-0.609877,*,*,*,*,*,*
42,94,*,*,*,*,*,*,*,*,*,*,-1.13912,*,*,*,*,*,*
42,96,*,*,*,*,*,*,*,*,*,-0.24362,-1.680489,*,*,*,*,-0.3,*
42,98,*,*,*,*,*,*,*,*,-0.233891,-0.87048,-1.714559,-0.471441,*,-0.127522,*,-0.32,-0.34
42,100,*,*,*,*,*,*,*,*,-0.005073,-1.309801,-1.253364,-0.860488,-0.023894,-0.680525,*,-0.69,-0.85
42,102,*,*,*,*,*,*,*,*,*,-1.557815,-1.560826,-1.028635,-0.273591,-1.017217,*,-1.16,-0.8
42,104,*,*,*,*,*,*,*,*,*,-1.90059,-2.024295,-1.210262,-0.56364,-1.363702,*,*,-1.44
42,106,*,*,*,*,*,*,*,*,-0.177836,-2.157482,-2.518123,-1.320379,-0.780301,-1.624055,*,*,*
42,108,*,*,*,*,*,*,*,*,-0.480081,-2.296268,-2.822233,-1.453956,-1.004657,-1.829963,*,*,*
42,110,*,*,*,*,*,*,*,*,-0.736394,-2.435131,-3.051602,-1.622072,-1.284032,-1.99917,*,*,*
42,112,*,*,*,*,*,*,*,*,-0.987428,-2.764186,-3.374886,-1.906692,-1.677563,-1.555766,*,*,*
42,114,*,*,*,*,*,*,*,*,-1.260489,-3.006359,-3.781605,-2.218457,-2.201279,-1.594277,*,*,*
42,116,*,*,*,*,*,*,*,*,-1.534456,-3.324236,-4.056665,-2.363763,-2.488723,-1.904436,*,*,*
42,118,*,*,*,*,*,*,*,*,-1.70476,-3.548578,-3.595098,-2.406287,-2.011191,-2.221296,*,*,*
42,120,*,*,*,*,*,*,*,*,-1.805397,-3.778416,-3.644729,-2.741268,-2.346727,-2.459125,*,*,*
42,122,*,*,*,*,*,*,*,*,-0.912483,-3.767921,-3.699711,-3.049291,-2.597203,-2.650781,*,*,*
42,124,*,*,*,*,*,*,*,*,-1.038804,-4.024029,-3.865564,-3.303734,-2.84429,-2.849884,*,*,*
42,126,*,*,*,*,*,*,*,*,-1.852888,-4.239578,-4.297183,-3.474652,-3.111417,-3.047267,*,*,*
44,48,*,*,25.56004,0.00462,*,*,*,*,*,*,*,*,*,*,*,*,*
