Z,N,BE(MeV),BE_sd(MeV),BE_BEA(MeV),diff(MeV)
30,30,514.987465,0.0005639999999999999,514.983,0.0044650000000956425
23,38,504.867271,0.8942340000000001,504.86277900000005,0.004491999999970631
24,37,516.0537379,0.101341,516.049264,0.004473899999993591
25,36,524.5382977999999,0.0023290000000000003,524.533815,0.00448279999989154
26,35,530.9343367,0.002608,530.929848,0.004488700000024437
27,34,534.1295756,0.000846,534.1250279999999,0.004547600000023522
28,33,534.6710815,0.000378,534.666525,0.004556500000035157
29,32,531.6509024000001,0.000953,531.646354,0.004548400000089714
30,31,525.2334133,0.015899,525.228849,0.004564300000083676
31,30,515.2368362,0.037994,515.232291,0.004545199999938632
24,38,522.5448552,0.14809899999999998,522.540278,0.004577200000085213
25,37,529.3915181,0.006542,529.386938,0.0045800999999983105
26,36,538.963276,0.002794,538.9586840000001,0.004591999999888685
27,35,540.7271769,0.018574999999999998,540.722584,0.004592900000034206
28,34,545.2668848,0.000439,545.262286,0.004598799999939729
29,33,540.5256546999999,0.000647,540.521022,0.004632699999888246
30,32,538.1238676,0.000625,538.119266,0.004601600000000872
31,31,528.1604685,0.000647,528.155804,0.004664499999989857
24,39,525.7287535,0.358073,525.724164,0.004589500000065527
25,38,535.8259994,0.003726,535.821363,0.004636399999981222
26,37,543.7922343,0.004301999999999999,543.787587,0.004647299999987808
27,36,549.2257202,0.018574999999999998,549.221085,0.004635199999938777
28,35,552.1047221,0.00044,552.100059,0.004663100000016129
29,34,551.389366,0.00044,551.384694,0.004672000000027765
30,33,547.2406779,0.0015609999999999999,547.235955,0.004722900000047048
31,32,540.7920408,0.001304,540.787338,0.004702800000018215
32,31,530.3838307000001,0.03726,530.379108,0.004722700000115765
24,40,531.2724218,0.43966500000000003,531.2677120000001,0.0047097999998868545
25,39,539.9993667,0.00354,539.994688,0.0046786999999994805
26,38,551.1975426,0.005017000000000001,551.1928320000001,0.004710599999953047
27,37,555.2379945,0.020006,555.23328,0.004714499999977306
28,36,561.7622534000001,0.000475,561.7575039999999,0.004749400000150672
29,35,559.3055443,0.000448,559.3008000000001,0.004744299999856594
30,34,559.1026801999999,0.000647,559.09792,0.004760199999850556
31,33,551.1491541,0.0014290000000000001,551.144384,0.004770100000087041
32,32,545.849496,0.003726,545.8446720000001,0.0048239999999850625
25,40,546.049056,0.003726,546.044265,0.004790999999954693
26,39,555.5172789000001,0.005112,555.51249,0.0047889000001077875
27,38,562.7022487999999,0.002083,562.69746,0.004788799999914772
28,37,567.8604027,0.000495,567.8556,0.004802700000027471
29,36,569.2160446,0.00065,569.21124,0.00480460000005678
30,35,567.0820705,0.00065,567.077225,0.004845499999987624
31,34,563.0452254,0.000815,563.0404,0.004825400000072477
32,33,556.0836012999999,0.002165,556.07877,0.004831299999978
33,32,545.7601032,0.08476600000000001,545.75521,0.004893199999969511
25,41,549.9034893,0.011178,549.898668,0.004821300000003248
26,40,562.4386082,0.004099,562.433784,0.004824200000030032
27,39,567.9969691,0.013972,567.992106,0.004863099999965925
28,38,576.812388,0.001397,576.8075279999999,0.004860000000121545
29,37,576.2820419,0.000655,576.277152,0.004889899999966474
30,36,578.1405968,0.000749,578.1357119999999,0.004884800000127143
31,35,572.1827637,0.0010960000000000002,572.177826,0.004937700000027689
32,34,569.2838026000001,0.002401,569.2788419999999,0.004960600000117665
33,33,558.9195145000001,0.005682,558.914598,0.004916500000149426
26,41,566.0523095,0.270285,566.047423,0.004886499999997795
27,40,574.9815964000001,0.006443,574.976647,0.004949400000100468
28,39,582.6201683,0.002888,582.61525,0.004918300000099407
29,38,585.4146681999999,0.000894,585.409686,0.004982199999972181
30,37,585.1931351,0.00076,585.188184,0.00495109999997112
31,36,583.409537,0.001181,583.404577,0.004959999999982756
32,35,578.4063859,0.004660999999999999,578.401419,0.004966899999999441
33,34,571.5530478,0.000443,571.548056,0.004991799999970681
34,33,560.7637787,0.067068,560.7587779999999,0.005000700000096003
26,42,572.0004538000001,0.365259,571.9954640000001,0.00498979999997573
27,41,579.6618717,0.18949700000000003,579.656888,0.004983700000025237
28,40,590.4126875999999,0.0029809999999999997,590.4076880000001,0.004999599999791826
29,39,591.7335755,0.0015840000000000001,591.72852,0.005055500000025859
30,38,595.3912994,0.0007840000000000001,595.38624,0.005059399999936431
31,37,591.6878663,0.001433,591.682824,0.005042300000013711
32,36,590.7983302,0.0018759999999999998,590.7932480000001,0.005082199999947079
33,35,581.9317271,0.001846,581.9266600000001,0.005067099999905622
34,34,576.444316,0.000496,576.439196,0.005119999999919855
27,42,586.081749,0.140506,586.0766849999999,0.005064000000061242
28,41,594.9989069,0.003726,594.993831,0.005075899999951616
29,40,599.9741388,0.001397,599.969076,0.005062800000018797
30,39,601.8734377,0.0008,601.868301,0.00513669999998001
31,38,602.0010686,0.0011970000000000001,601.995951,0.005117600000062339
32,37,598.9915895,0.0013180000000000002,598.9864469999999,0.005142500000147265
33,36,594.2207644,0.031999,594.215649,0.005115400000022419
34,35,586.7609663,0.00149,586.7557830000001,0.005183299999885094
35,34,575.8033972000001,0.042003,575.798238,0.005159200000093733
28,42,602.3055042,0.002144,602.30037,0.0051341999999294785
29,41,605.2856840999999,0.001082,605.28055,0.005134099999963837
30,40,611.091713,0.001918,611.0865600000001,0.005152999999950225
31,39,609.6547849,0.001201,609.6496000000001,0.0051848999999037915
32,38,610.5241877999999,0.000838,610.519,0.005187799999930576
33,37,603.5218547000001,0.050006999999999996,603.51662,0.005234700000073644
34,36,600.3275366,0.0015840000000000001,600.3223099999999,0.005226600000128201
35,35,589.0409314999999,0.014904,589.03572,0.005211499999973057
27,44,596.3152885999999,0.46503,596.3101140000001,0.005174599999804741
28,43,606.5692574999999,0.0022370000000000003,606.5640760000001,0.005181499999821426
29,42,613.0918234,0.00149,613.0865620000001,0.005261399999881178
30,41,616.9271403,0.002654,616.9219109999999,0.005229300000110015
31,40,618.9551652,0.000812,618.949884,0.0052812000000130865
32,39,617.9401941,0.000834,617.9349389999999,0.005255100000113089
33,38,615.144461,0.004167,615.139172,0.005288999999947919
34,37,609.6155379,0.002794,609.61026,0.0052779000000100496
35,36,602.1891158000001,0.0054020000000000006,602.1838019999999,0.0053138000001808905
36,35,591.2315697,0.128769,591.22623,0.0053397000000359185
28,44,613.4604747999999,0.0022370000000000003,613.4551919999999,0.005282800000031784
29,43,618.2350807,0.001397,618.2298,0.005280700000071192
30,42,625.8152345999999,0.002142,625.8099599999999,0.005274600000007013
31,41,625.4757085,0.000819,625.470408,0.005300499999975727
32,40,628.6909823999999,7.6e-05,628.68564,0.005342399999904046
33,39,623.5525473,0.004083,623.547216,0.005331299999966177
34,38,622.4085962,0.001956,622.403208,0.005388200000083998
35,37,612.8198261,0.0010249999999999999,612.814464,0.0053620999999566266
36,36,606.9163249999999,0.008010999999999999,606.910968,0.005356999999889922
28,45,617.4139521,0.0024230000000000002,617.408596,0.005356099999971775
29,44,625.510904,0.001942,625.505537,0.005366999999978361
30,43,631.3345359,0.001863,631.3291849999999,0.005350900000053116
31,42,634.6581358000001,0.001677,634.6527289999999,0.005406800000173462
32,41,635.4739907,5.7e-05,635.4685770000001,0.0054136999998490865
33,40,634.3468816,0.003853,634.3414570000001,0.005424599999855673
34,39,630.8391885000001,0.007424,630.833734,0.005454500000041662
35,38,625.4769434,0.007266,625.471519,0.0054244000000380765
36,37,617.5988863,0.0065780000000000005,617.5934319999999,0.005454300000110379
29,45,630.6010573,0.006148,630.595588,0.005469299999958821
30,44,639.5692312,0.0025150000000000003,639.5637960000001,0.005435199999851648
31,43,641.0798031,0.002994,641.074358,0.005445100000088132
32,42,645.670295,1.3e-05,645.6648,0.005494999999996253
33,41,642.3255739,0.001693,642.320074,0.005499900000017988
34,40,642.8963878000001,1.4999999999999999e-05,642.8909100000001,0.005477799999994204
35,39,635.1890067,0.005835,635.183514,0.005492700000104378
36,38,631.4503566000001,0.002013,631.4448120000001,0.005544600000007449
37,37,620.2521965,0.003027,620.246688,0.005508500000019012
29,46,637.1375786,0.00233,637.1320499999999,0.005528600000047845
30,45,644.4428125,0.001956,644.4372749999999,0.005537500000059481
31,44,649.5661514,0.002422,649.5606000000001,0.005551399999831119
32,43,652.1762033,5.2e-05,652.1706750000001,0.005528299999923547
33,42,652.5711001999999,0.000884,652.5655499999999,0.005550200000016048
34,41,650.9240531,7.3e-05,650.9184750000001,0.005578099999979713
35,40,647.079248,0.004285,647.073675,0.0055730000000266955
36,39,641.5135299,0.008103999999999998,641.507925,0.005604899999980262
37,38,633.6262667999999,0.0011799999999999998,633.620625,0.005641799999921204
38,37,622.2439337000001,0.22000299999999998,622.238325,0.00560870000003888
29,47,641.7136078999999,0.006706999999999999,641.7080520000001,0.005555899999876601
30,46,652.2583058,0.001456,652.2527479999999,0.005557800000133284
31,45,655.4695967,0.001956,655.463976,0.005620700000008583
32,44,661.6035126,1.7999999999999997e-05,661.5979360000001,0.005576599999926657
33,43,659.8996675,0.000886,659.8940160000001,0.0056514999998853455
34,42,662.0779074000001,1.6e-05,662.072252,0.005655400000023292
35,41,656.3326923,0.009321999999999999,656.327032,0.00566029999993134
36,40,654.2750052,0.004013,654.2693320000001,0.005673199999932876
37,39,644.9580391000001,0.0009379999999999999,644.9523399999999,0.005699100000128965
38,38,637.944264,0.034465,637.938604,0.0056599999999207284
30,47,656.8158701,0.001973,656.810231,0.00563909999993939
31,46,663.236686,0.002422,663.2310299999999,0.005656000000044514
32,45,667.6748709,5.3e-05,667.669156,0.005714899999929912
33,44,669.5959938000001,0.001693,669.5903059999999,0.005687800000146126
34,43,669.4968307,6.2e-05,669.49113,0.005700700000033976
35,42,667.3498186,0.002811,667.344062,0.005756600000040635
36,41,663.5021195,0.001956,663.496372,0.005747500000097716
37,40,657.3808354,0.001304,657.375103,0.005732400000056259
38,39,649.5714462999999,0.007918,649.565686,0.005760299999906238
29,49,651.3778625,0.503007,651.3721499999999,0.005712500000072396
30,48,663.5812953999999,0.001944,663.575562,0.0057333999999400476
31,47,669.0216773,0.001903,669.0159060000001,0.005771299999878465
32,46,676.3954442,0.003536,676.389714,0.005730200000016339
33,45,676.5680011,0.009781,676.56225,0.0057510999999976775
34,44,679.994672,0.000179,679.988868,0.005804000000011911
35,43,675.6385549,0.0035800000000000003,675.632802,0.005752900000061345
36,42,675.5823368,0.000307,675.5765639999998,0.005772800000158895
37,41,667.5571477,0.0032370000000000003,667.5513000000001,0.00584769999989021
38,40,663.0133366,0.007452,663.007488,0.005848600000035731
30,49,667.6017406999999,0.002225,667.5959780000001,0.005762699999877441
31,48,675.9347916,0.001868,675.9289769999999,0.0058146000001215725
32,47,682.1313715,0.037181,682.125579,0.005792499999984102
33,46,685.4584954000001,0.005328,685.452664,0.005831400000033682
34,45,686.9575723,0.000223,686.951768,0.005804300000022522
35,44,686.3258152,0.001021,686.319926,0.005889199999955963
36,43,683.9177040999999,0.0034860000000000004,683.9118479999998,0.0058561000000736385
37,42,679.4960990000001,0.002142,679.490218,0.005881000000044878
38,41,673.3876699,0.008383,673.38178,0.005889899999942827
39,40,664.9462808,0.07917700000000001,664.9403930000001,0.005887799999868548
30,50,673.8894429999999,0.002585,673.8836,0.005842999999913445
31,49,680.6821649,0.002891,680.6763199999999,0.005844900000056441
32,48,690.2114708,0.002054,690.2056,0.005870800000025156
33,47,692.1083247,0.003333,692.1024,0.005924700000036864
34,46,696.8709556,0.000963,696.86504,0.005915599999980259
35,45,694.2181585000001,0.001012,694.21224,0.00591850000012073
36,44,695.4401783999999,0.000691,695.43424,0.00593839999987722
37,43,688.9399662999999,0.001863,688.934,0.005966299999954572
38,42,686.2936252000001,0.003464,686.2876799999999,0.005945200000155637
39,41,676.3479851000001,0.006242,676.342,0.005985100000089005
30,51,676.5118793,0.005030000000000001,676.5059249999999,0.005954300000098556
31,50,687.1578371999999,0.003264,687.151917,0.0059201999998776955
32,49,695.0392371,0.002055,695.033298,0.005939100000091457
33,48,700.498521,0.002644,700.4925360000001,0.00598499999989599
34,47,703.5718719,0.000992,703.565919,0.005952900000011141
35,46,704.3775847999999,0.000978,704.371626,0.005958799999916664
36,45,703.3143987,0.001074,703.30842,0.005978700000014214
37,44,700.2925546,0.0049039999999999995,700.286553,0.006001599999990503
38,43,695.5816765,0.003128,695.575674,0.00600249999990865
39,42,688.9841304,0.005405,688.978062,0.006068400000003749
40,41,679.9490243,0.094081,679.942998,0.00602630000003046
30,52,680.6975556,0.003074,680.691594,0.005961599999977807
31,51,690.5319875,0.002426,690.526018,0.005969499999991967
32,50,702.2340024,0.002241,702.227992,0.006010400000036498
33,49,706.1420213,0.003729,706.1359480000001,0.0060732999999117965
34,48,712.8481512,0.000467,712.842072,0.0060791999999310065
35,47,711.9705971,0.000971,711.964508,0.006089099999940117
36,46,714.28138815,5.49e-06,714.27535,0.006038149999994857
37,45,709.0950729,0.003009,709.089014,0.00605889999997089
38,44,708.1349898,0.005992,708.128876,0.006113799999980074
39,43,699.4066947,0.0054989999999999995,699.40055,0.006144700000049852
40,42,694.1915575999999,0.011178,694.1854319999999,0.006125600000018494
31,52,694.9297757999999,0.002613,694.9237250000001,0.006050799999798073
32,51,705.8667557,0.002427,705.8606349999999,0.006120700000110446
33,50,713.7773106,0.002799,713.771199,0.006111599999940154
34,49,718.6661845,0.003036,718.660065,0.006119499999954314
35,48,721.5570304,0.0037949999999999998,721.550872,0.006158400000003894
36,47,721.7516213,8.999999999999999e-06,721.745507,0.006114300000035655
37,46,720.0492852,0.0023290000000000003,720.043094,0.006191199999989294
38,45,716.9939281000001,0.006834,716.9877809999999,0.006147100000134742
39,44,711.619654,0.018631,711.6134480000001,0.006205999999906453
40,43,704.5433098999999,0.00643,704.537117,0.006192899999973633
41,42,695.4054057999999,0.15090199999999998,695.399232,0.0061737999999422755
32,52,711.110134,0.0031709999999999998,711.104016,0.006118000000014945
33,51,718.0329329,0.0031709999999999998,718.026792,0.006140899999991234
34,50,727.3447608,0.001961,727.338612,0.006148800000005394
35,49,728.3977907,0.02573,728.391636,0.006154700000024604
36,48,732.2717087,3.79e-06,732.2654640000001,0.006244699999911063
37,47,728.8090045,0.0021939999999999998,728.802816,0.00618850000000748
38,46,728.9172774,0.0012430000000000002,728.911008,0.00626939999995102
39,45,721.3798053,0.004299000000000001,721.37352,0.006285300000058669
40,44,718.1247271999999,0.0054989999999999995,718.118436,0.006291199999964192
41,43,707.1394251,0.013041,707.1331680000001,0.0062570999999707055
32,53,714.1565113,0.003729,714.1502800000001,0.006231299999967632
33,52,723.4399022,0.003078,723.43364,0.00626220000003741
34,51,731.8820611000001,0.002613,731.8758399999999,0.006221100000175284
35,50,737.261561,0.003078,737.2553200000001,0.006240999999931773
36,49,739.3840899,0.002,739.37777,0.00631989999999405
37,48,739.2887563,4.98e-06,739.2824850000001,0.006271299999980329
38,47,737.4423727,0.002813,737.4360300000001,0.0063426999998910105
39,46,733.3988826,0.018965,733.39258,0.006302600000026359
40,45,727.9496154999999,0.00643,727.9433150000001,0.006300499999838394
41,44,720.2717694,0.004099,720.2654349999999,0.006334400000127971
42,43,710.7195133,0.015835000000000002,710.713135,0.00637830000005124
32,54,718.5043986,0.437802,718.498094,0.006304599999907623
33,53,727.2842855,0.0034500000000000004,727.2780059999999,0.006279500000118787
34,52,738.0429773999999,0.00252,738.036692,0.006285399999910624
35,51,742.3897293,0.003078,742.38339,0.006339300000036019
36,50,749.24080984,3.6900000000000002e-06,749.234494,0.006315839999956552
37,49,747.9398041,0.0002,747.933486,0.006318099999930382
38,48,748.93356735,5.22e-06,748.927216,0.006351349999931699
39,47,742.9112339,0.014142,742.904808,0.006425899999953799
40,46,740.8148258,0.0035659999999999997,740.8083859999999,0.006439800000066498
41,45,731.1975327,0.0054989999999999995,731.1910919999999,0.006440700000098332
42,44,725.3913906,0.003726,725.384974,0.006416599999965911
33,54,732.0114358,0.002985,732.005037,0.006398799999942639
34,53,742.0373207,0.002241,742.030917,0.006403699999964374
35,52,748.7205385999999,0.0031709999999999998,748.7141700000001,0.006368599999859725
36,51,754.7560514999999,0.000246,754.7496209999999,0.006430499999964923
37,50,757.8619874,6e-06,757.8555210000001,0.00646639999990839
38,49,757.36192925,5.1e-06,757.3555320000002,0.006397249999849919
39,48,754.7179062,0.0011279999999999999,754.711428,0.006478200000060497
40,47,750.2643340999999,0.0041459999999999995,750.2578980000001,0.0064360999998598345
41,46,744.0093499999999,0.006802,744.002859,0.006490999999982705
42,45,736.2373388999999,0.002857,736.230888,0.00645089999989068
43,44,726.2602417999999,0.004192,726.253728,0.006513799999879666
34,54,747.566776,0.003357,747.5603520000001,0.00642399999992449
35,53,753.6162069,0.0031709999999999998,753.6097359999999,0.006470900000067559
36,52,761.8092008,0.002608,761.802712,0.006488799999942785
37,51,763.9445767,0.00015900000000000002,763.93812,0.006456699999944249
38,50,768.47486653,5.58e-06,768.46836,0.006506530000024213
39,49,764.0699335,0.0015,764.063432,0.0065015000000130385
40,48,762.6174534,0.005403,762.610904,0.0065494000000398955
41,47,754.3798353000001,0.05881,754.373312,0.006523300000026211
42,46,750.1104601999999,0.003819,750.1039039999999,0.0065561999999772524
43,45,738.3228981,0.14903899999999998,738.3163040000001,0.00659409999991567
34,55,750.7463573,0.003729,750.739831,0.006526300000018637
35,54,759.2458962,0.003264,759.239331,0.00656519999995453
36,53,766.7250851,0.002142,766.7185350000001,0.006550099999913073
37,52,771.1193549999999,0.0054269999999999995,771.1128209999999,0.006533999999987827
38,51,774.8336509,9.2e-05,774.8270580000001,0.006592899999873225
39,50,775.5506528000001,0.0016120000000000002,775.5440419999999,0.006610800000203199
40,49,771.9355287000001,0.0030830000000000002,771.928951,0.0065777000000935
41,48,766.9028436,0.023631,766.8962680000001,0.006575599999905535
42,47,760.5102365,0.003912,760.503576,0.0066605000000663495
43,46,752.1078164,0.003819,752.101175,0.0066414000000349915
34,56,755.6255686,0.329749,755.61894,0.006628599999999096
35,55,763.0433165,0.003357,763.03674,0.0065764999999373686
36,54,773.2199353999999,0.001863,773.2133100000001,0.006625399999848014
37,53,776.8427563,0.006484,776.83608,0.0066762999999809836
38,52,782.6441461999999,0.002124,782.63748,0.006666199999926903
39,51,782.4077480999999,0.001611,782.4010499999999,0.006698099999994156
40,50,783.903888,0.000118,783.89721,0.00667800000007901
41,49,777.0105389,0.003317,777.00384,0.006698900000060348
42,48,773.7391898000001,0.003463,773.73252,0.006669800000054238
43,47,763.5090407,0.0010249999999999999,763.5023100000001,0.006730699999934586
44,46,756.8858125999999,0.00373,756.87912,0.006692599999951199
34,57,758.4768609,0.433145,758.470167,0.006693900000072972
35,56,768.2216978,0.003544,768.214993,0.006704799999965871
36,55,777.3060357,0.002236,777.299341,0.0066947000000254775
37,54,783.2947746,0.007801,783.288051,0.006723599999986618
38,53,788.4193315,0.005453,788.412625,0.006706499999950211
39,52,790.3363664000001,0.001843,790.3296310000001,0.006735400000025038
40,51,791.0983043,0.00010499999999999999,791.091574,0.0067302999999583335
41,50,789.0584061999999,0.002926,789.051627,0.006779199999868979
42,49,783.8468931,0.0062380000000000005,783.840148,0.006745099999989179
43,48,776.842385,0.002363,776.8356050000001,0.006779999999935171
44,47,768.3132289,0.002221,768.3064479999999,0.006780900000080692
35,57,771.4185941,0.006709,771.411812,0.006782099999895763
36,56,783.172776,0.0027010000000000003,783.166008,0.006767999999965468
37,55,788.3935609,0.006123,788.386824,0.0067368999999644075
38,54,795.7061507999999,0.003423,795.6993520000001,0.006798799999842231
39,53,796.8729486999999,0.009127000000000001,796.866188,0.00676069999997253
40,52,799.7331515999999,0.000102,799.726376,0.0067755999999690175
41,51,796.9450825,0.001785,796.9382239999999,0.006858500000134882
42,50,796.5180333999999,0.000157,796.5111599999999,0.006873400000017682
43,49,787.8528173,0.0031019999999999997,787.845956,0.006861299999968651
44,48,782.4459922,0.002718,782.4391159999999,0.006876200000078825
45,47,770.3615451,0.004378,770.35464,0.0069050999999262785
35,58,776.1474044,0.430816,776.1406139999999,0.00679040000011355
36,57,786.6108353000001,0.0025150000000000003,786.604044,0.006791300000031697
37,56,794.3124092,0.00783,794.30556,0.006849200000033306
38,55,800.9960131,0.007554,800.989191,0.0068221000000221466
39,54,804.3549989999999,0.010487999999999999,804.348165,0.006833999999912521
40,53,806.4675409,0.000457,806.4606600000001,0.006880899999941903
41,52,805.7760138,0.0014910000000000001,805.769112,0.006901800000036928
42,51,804.5879117000001,0.00018099999999999998,804.581037,0.0068747000000257685
43,50,800.6046156,0.001012,800.597661,0.006954599999971833
44,49,793.4328895000001,0.002065,793.425966,0.006923500000084459
45,48,784.4456434,0.002629,784.4387250000001,0.006918399999904068
36,58,791.8939986,0.012109,791.8871140000001,0.006884599999921193
37,57,798.3266785000001,0.002029,798.3198159999998,0.0068625000002384695
38,56,807.8272714,0.001663,807.8203960000001,0.006875399999898946
39,55,810.5506903,0.00638,810.5437640000001,0.006926299999918228
40,54,814.6862162,0.000164,814.679294,0.006922199999962686
41,53,813.0036230999999,0.0014910000000000001,812.996694,0.006929099999865684
42,52,814.2662929999999,0.00014099999999999998,814.259302,0.006990999999857195
43,51,809.2282119,0.004071,809.2211840000001,0.007027899999911824
44,50,806.8711528,0.003143,806.8641339999999,0.007018800000082592
45,49,796.4128417,0.003379,796.405788,0.0070536999999148975
46,48,788.8251636,0.004287,788.818108,0.0070555999999442065
36,59,794.7765248999999,0.01863,794.769525,0.0069998999998688305
37,58,803.7267717999999,0.020245000000000003,803.7197600000001,0.007011799999872892
38,57,812.1724967,0.005812,812.1655450000001,0.006951699999945049
39,56,817.4794606,0.006779,817.4724349999999,0.007025600000133636
40,55,821.1482195,0.000869,821.1412400000002,0.006979499999829386
41,54,821.4922044,0.000508,821.4851399999999,0.007064400000103888
42,53,821.6354713,0.000123,821.6283999999999,0.007071300000006886
43,52,819.1626212000001,0.00508,819.1555500000001,0.0070712000000412445
44,51,815.8166921,0.009502,815.8096499999999,0.007042100000035134
45,50,809.9172199999999,0.003886,809.91015,0.007069999999885113
46,49,800.7601809,0.0030310000000000003,800.7531,0.007080900000005386
36,60,799.7686752000001,0.020492999999999997,799.761696,0.0069792000000461485
37,59,807.2610131,0.003353,807.2540160000001,0.0069970999999213745
38,58,818.048488,0.008475,818.04144,0.007048000000054344
39,57,822.6778929,0.006088,822.670848,0.00704489999998259
40,56,828.9985108000001,0.000114,828.991392,0.00711880000005749
41,55,828.3801477,0.000147,828.3730560000001,0.007091699999818957
42,54,830.7898746,0.00011999999999999999,830.7827519999998,0.007122600000116108
43,53,827.0342995,0.0051459999999999995,827.0271359999999,0.007163500000046952
44,52,826.5107044,0.00017,826.503552,0.007152399999995396
45,51,819.3357173,0.010001,819.328608,0.007109300000024632
46,50,815.0490722000001,0.004194,815.04192,0.007152200000064113
47,49,802.5949691,0.090084,802.58784,0.007129099999929167
36,61,802.1838745,0.130409,802.1768079999999,0.0070665000000644795
37,60,812.4971864,0.0019119999999999999,812.490042,0.007144400000015594
38,59,821.7771703,0.003385,821.770032,0.007138299999951414
39,58,828.5348072,0.006719,828.527634,0.007173200000011093
40,57,834.5737111,0.000414,834.5665630000001,0.007148099999881197
41,56,836.4544930000001,0.004248999999999999,836.4472959999999,0.007197000000132903
42,55,837.6110749000001,0.000165,837.603924,0.007150900000056026
43,54,836.5084747999999,0.004118,836.5013250000001,0.007149799999865536
44,53,834.6222697,0.002763,834.6150630000001,0.00720669999986967
45,52,830.3169366,0.035463,830.309718,0.007218599999987418
46,51,824.7428945,0.004844,824.73571,0.007184499999993932
47,50,816.9805614,0.110107,816.973285,0.007276400000023386
37,61,816.4185807,0.016083,816.411442,0.007138700000041354
38,60,827.6902056,0.003226,827.6830100000001,0.007195599999931801
39,59,832.7795455,0.007929,832.772346,0.007199500000069747
40,58,840.9891444,0.008451,840.981904,0.007240400000000591
41,57,842.4447003,0.005001,842.4374979999999,0.00720230000013089
42,56,846.2537412,0.000174,846.246464,0.007277200000089579
43,55,843.7876411,0.0033799999999999998,843.7803920000001,0.00724909999985357
44,54,844.797961,0.006463,844.790674,0.007287000000019361
45,53,838.9659749,0.011906,838.958694,0.0072808999999551816
46,52,836.3294118,0.004742,836.322102,0.007309800000030009
47,51,827.2925187,0.032907,827.285228,0.007290699999998651
48,50,821.0801855999999,0.051796999999999996,821.07291,0.007275599999957194
37,62,821.2419629999999,0.004031,821.2347,0.007262999999966269
38,61,831.8598879,0.0047409999999999996,831.8526479999999,0.007239900000058697
39,60,839.2059788,0.006627,839.1987449999999,0.007233800000108204
40,59,845.3944377,0.010502000000000001,845.3871359999999,0.0073017000000845655
41,58,849.3268286,0.012003999999999999,849.319515,0.00731359999997494
42,57,852.1792525,0.000229,852.171903,0.007349499999918407
43,56,852.7546834,0.0009080000000000001,852.74739,0.0072933999999804655
44,55,852.2698693,0.00034399999999999996,852.2624879999998,0.007381300000133706
45,54,849.4434552,0.006697,849.4361370000001,0.007318199999872377
46,53,845.2624731,0.004981,845.25507,0.007403099999919505
47,52,839.0099620000001,0.006265,839.002626,0.007336000000123022
48,51,831.4462789,0.0015840000000000001,831.4389269999999,0.007351900000116984
37,63,824.4392693000001,0.019561,824.432,0.007269300000075418
38,62,837.2307752,0.0071600000000000006,837.2234,0.007375200000069526
39,61,843.9549351000001,0.011186,843.9476000000001,0.007335099999977501
40,60,852.2226430000001,0.008149,852.2153000000001,0.007342999999991662
41,59,854.8602719,0.007986,854.8529,0.007371900000066489
42,58,860.4735648000001,0.00030199999999999997,860.4662000000001,0.007364800000004834
43,57,859.5191517000001,0.001351,859.5118,0.0073517000000720145
44,56,861.9432626,0.00034300000000000004,861.9359000000001,0.007362599999964914
45,55,857.5246665000001,0.018125,857.5172000000001,0.007466499999964071
46,54,856.3639854,0.017638,856.3566000000001,0.0073853999999755615
47,53,848.5068333,0.005,848.4994,0.0074333000000024185
48,52,843.7811372,0.001677,843.7737,0.007437200000026678
49,51,833.1171801,0.18251900000000001,833.1097,0.007480100000066159
50,50,825.304847,0.30151799999999995,825.2974,0.007446999999956461
38,63,840.8061644999999,0.00848,840.79874,0.007424499999956424
39,62,849.7599264,0.007091999999999999,849.752491,0.007435400000076697
40,61,857.0825483,0.008339000000000001,857.0750919999999,0.007456300000058036
41,60,862.0257492,0.003749,862.018335,0.007414199999971061
42,59,865.8718741,0.000309,865.864415,0.007459100000005492
43,58,867.914186,0.024004,867.906736,0.007449999999948886
44,57,868.7453729,0.000415,868.7378649999999,0.007507900000064183
45,56,867.4173418,0.005841,867.409816,0.007525800000053096
46,55,864.6547247,0.004588,864.647264,0.00746070000002419
47,54,859.7746335999999,0.004838,859.767146,0.007487599999876693
48,53,853.4943824999999,0.00149,853.486865,0.0075174999999489955
50,51,836.3988863,0.300005,836.391302,0.007584299999962241
38,64,845.7119468000001,0.067068,845.70444,0.007506800000101066
39,63,853.9434867,0.004077,853.936044,0.0074426999999559484
40,62,863.5756835999999,0.008766999999999999,863.5682099999999,0.007473600000025726
41,61,867.5101875,0.002545,867.502656,0.007531500000027336
42,60,873.9893714,0.008312,873.9819,0.007471399999985806
43,59,874.2138553000001,0.009166,874.2062999999999,0.0075553000001491455
44,58,877.9650812,0.00041799999999999997,877.957554,0.0075272000000268235
45,57,874.8596291,0.00641,874.8520619999999,0.007567100000073879
46,56,875.197149,0.000554,875.1895800000001,0.007568999999875814
47,55,868.7583358999999,0.008171,868.7507280000001,0.007607899999811707
48,54,865.3890028000001,0.0016619999999999998,865.381362,0.007640800000103809
49,53,855.6418627,0.004573000000000001,855.634242,0.007620700000074976
50,52,849.0995296,0.100105,849.09186,0.007669599999985621
39,64,859.29927,0.011204,859.2917140000001,0.007555999999908636
40,63,867.8746959,0.009231999999999999,867.8671850000001,0.007510899999942922
41,62,874.3056998,0.003935,874.298093,0.007606799999962277
