Z,N,2003,2003_sd,2016,2016_sd,2017,2017_sd,SKM*,SKP,SLY4,SVMIN,UNEDF0,UNEDF1,UNEDF2,FRDM2012,HFB24
46,106,*,*,*,*,*,*,1.593559,0.244688,*,0.726263,1.098783,0.728453,0.393502,*,0.1
46,108,*,*,*,*,*,*,1.365629,*,*,0.435469,0.884801,0.630898,0.026612,*,*
46,110,*,*,*,*,*,*,1.075019,*,*,0.180942,0.683351,0.298302,*,*,*
46,112,*,*,*,*,*,*,0.763186,*,*,*,0.32311,0.057282,*,*,*
46,114,*,*,*,*,*,*,0.549129,*,*,*,*,*,*,*,*
46,116,*,*,*,*,*,*,0.443493,*,*,*,*,*,*,*,*
46,118,*,*,*,*,*,*,0.373038,*,*,*,*,*,*,*,*
46,120,*,*,*,*,*,*,0.271076,*,*,*,*,*,*,*,*
46,122,*,*,*,*,*,*,0.296993,*,*,*,*,*,*,*,*
46,124,*,*,*,*,*,*,0.732395,*,*,*,*,*,*,*,*
48,26,*,*,*,*,*,*,50.853062,51.913874,53.095494,51.705163,51.56145,51.660286,*,*,*
48,28,*,*,*,*,*,*,48.923165,49.266929,50.311518,49.16069,48.933647,49.523374,*,*,*
48,30,*,*,*,*,*,*,45.090206,46.99039,47.889892,47.013455,46.930843,47.464323,*,*,*
48,32,*,*,*,*,*,*,42.438775,44.321081,44.714718,44.253965,43.764462,44.986794,*,*,*
48,34,*,*,*,*,*,*,40.435961,41.840301,42.272757,41.832713,41.54684,42.643485,*,*,*
48,36,*,*,*,*,*,*,38.458351,39.943914,40.207262,39.992213,39.653921,40.48221,*,*,*
48,38,*,*,*,*,*,*,37.340824,39.064973,39.235292,39.019921,38.715553,39.778511,*,*,*
48,40,*,*,*,*,*,*,36.128868,36.892854,37.571982,36.998669,36.903762,37.44017,37.213096,*,37.56
48,42,*,*,*,*,*,*,33.937767,33.887677,34.367893,34.575672,34.631401,34.765933,34.23296,*,36.01
48,44,*,*,*,*,*,*,32.712756,32.115071,32.694563,32.899633,32.999996,33.187911,32.941204,34.26,34.62
48,46,*,*,*,*,*,*,31.961361,31.016317,31.725261,31.717841,31.81335,31.994796,32.398296,32.81,32.86
48,48,*,*,*,*,*,*,31.325863,29.958433,30.933544,30.622082,30.650264,30.883591,31.066972,31.45,31.07
48,50,*,*,*,*,*,*,29.854987,27.919879,29.203033,28.516869,28.864781,29.021558,29.713839,28.27,28.42
48,52,22.76185,0.12306,22.70082,0.05182,*,*,21.617141,23.523007,21.3055,22.621642,22.838833,22.054987,21.913615,23.0,23.07
48,54,21.5707,0.0996,21.60773,0.00236,*,*,20.615286,21.645917,20.632011,20.735489,21.223772,20.530285,20.51229,20.72,21.51
48,56,20.43941,0.03057,20.45132,0.00236,*,*,19.402377,20.3403,19.759624,20.013075,19.694664,20.112462,19.324191,20.26,20.37
48,58,19.30046,0.00738,19.30639,0.002,*,*,18.424943,19.316886,18.562845,18.981213,18.555485,18.723629,18.617627,19.28,19.16
48,60,18.26246,0.00813,18.26291,0.00157,*,*,17.725468,18.213449,17.453288,17.920409,17.897941,17.581755,17.53372,18.25,18.38
48,62,17.2433,0.00556,17.23819,0.00117,*,*,17.187109,17.228597,16.637541,17.023316,16.993323,16.671501,16.582658,17.27,17.4
48,64,16.37016,0.00035,16.36952,0.00032,*,*,16.778936,16.335434,15.894482,16.231318,16.176559,15.893381,15.869957,16.38,16.46
48,66,15.58306,0.00065,15.58271,0.00025,*,*,16.345185,15.549601,15.125753,15.479526,15.427048,15.172709,15.566413,15.6,15.58
48,68,14.84109,0.00201,14.84018,0.00031,*,*,15.781114,14.960136,14.358889,14.744784,14.865225,14.413453,14.800234,14.88,14.74
48,70,14.1318,0.02,14.13179,0.02,*,*,15.083019,14.516068,14.256163,14.376684,14.515403,13.595132,13.920318,13.99,13.86
48,72,13.40814,0.02762,13.39835,0.02034,*,*,14.299033,13.803867,13.856783,13.985217,13.879805,13.486023,12.963382,13.36,13.47
48,74,12.89889,0.04691,12.79765,0.00438,*,*,13.759712,13.187744,13.217252,13.403014,13.203373,12.938368,12.487379,13.22,12.94
48,76,12.12307,0.07597,12.23193,0.00378,*,*,13.663244,12.546594,12.722257,12.832655,12.514508,12.406362,12.567318,12.26,12.26
48,78,11.7593,0.08277,11.69776,0.00389,*,*,13.583173,11.93376,12.426835,12.36394,11.892275,11.833645,12.195059,11.94,11.89
48,80,11.10422,0.29898,11.12772,0.00766,*,*,13.936859,11.381966,12.164362,11.865641,11.335153,11.368137,12.267975,11.53,10.76
48,82,10.42359,0.40794,10.01833,0.0235,*,*,12.604163,9.764652,10.855705,10.298716,9.888332,10.004058,10.827799,10.86,11.27
48,84,*,*,*,*,*,*,6.323913,6.869144,4.183707,5.796666,6.289998,5.444593,5.140825,5.6,5.32
48,86,*,*,*,*,*,*,5.710331,5.589943,3.52315,4.802954,5.399661,4.709099,4.555036,4.43,5.55
48,88,*,*,*,*,*,*,5.495408,5.118777,3.32891,4.37628,4.925184,4.380858,4.461648,3.95,4.41
48,90,*,*,*,*,*,*,4.789904,4.418667,2.580951,3.851091,4.460891,4.021601,4.072025,3.33,4.07
48,92,*,*,*,*,*,*,3.818922,3.668919,1.905146,3.296901,3.969103,3.610074,3.519564,3.37,3.27
48,94,*,*,*,*,*,*,3.05704,2.93484,1.975627,2.886099,3.396069,3.002131,2.649014,2.8,3.36
48,96,*,*,*,*,*,*,3.123948,2.419655,1.628527,2.758859,2.915366,2.351907,1.823792,3.1,3.13
48,98,*,*,*,*,*,*,3.626049,2.290229,1.936978,2.417653,2.790092,2.103277,1.28843,2.75,2.32
48,100,*,*,*,*,*,*,3.653988,1.947545,1.746095,2.158037,2.497125,2.05939,2.107212,2.36,2.5
48,102,*,*,*,*,*,*,3.086555,1.684521,1.066232,2.013432,2.245757,1.818673,1.986646,1.88,2.31
48,104,*,*,*,*,*,*,2.695874,1.411631,0.493763,1.804698,2.065324,1.598116,1.704016,1.3,1.37
48,106,*,*,*,*,*,*,2.528196,1.155073,0.267535,1.556487,1.907251,1.531481,1.367616,0.84,1.23
48,108,*,*,*,*,*,*,2.354159,0.868599,0.208261,1.257991,1.838393,1.370473,0.963082,0.6,0.84
48,110,*,*,*,*,*,*,2.079192,0.579251,0.048548,0.996019,1.679398,1.093308,0.540421,0.5,0.46
48,112,*,*,*,*,*,*,1.773645,0.333746,*,0.655525,1.324909,0.86215,0.197219,0.13,0.43
48,114,*,*,*,*,*,*,1.574494,0.056296,*,1.020908,0.933671,0.631639,0.095281,*,*
48,116,*,*,*,*,*,*,1.453761,*,*,0.772043,0.488077,0.457048,0.088403,*,*
48,118,*,*,*,*,*,*,1.376358,*,*,0.570749,0.156629,0.160629,*,*,*
48,120,*,*,*,*,*,*,1.340303,*,*,0.323729,*,*,*,*,*
48,122,*,*,*,*,*,*,1.376521,*,*,0.050399,*,*,*,*,*
48,124,*,*,*,*,*,*,2.310004,*,*,*,*,*,0.054371,*,*
48,126,*,*,*,*,*,*,0.874358,*,*,*,*,*,*,*,*
50,32,*,*,*,*,*,*,44.045345,46.093247,46.501491,45.937221,45.434651,46.643551,*,*,*
50,34,*,*,*,*,*,*,42.303413,43.566188,43.919477,43.481238,43.304115,44.268153,*,*,*
50,36,*,*,*,*,*,*,41.136765,42.154332,43.150856,42.458436,41.759228,42.656017,*,*,*
50,38,*,*,*,*,*,*,40.061836,41.120008,42.046863,41.325852,40.728922,42.110411,*,*,*
50,40,*,*,*,*,*,*,38.026894,38.881261,39.598677,38.983501,38.908608,39.400719,*,*,*
50,42,*,*,*,*,*,*,35.771578,35.808082,36.384863,36.561697,36.576308,36.788787,*,*,40.31
50,44,*,*,*,*,*,*,34.572759,34.040347,34.686305,34.899258,35.018863,35.282349,*,*,35.67
50,46,*,*,*,*,*,*,33.822441,32.923437,33.734012,33.651943,33.811233,34.076738,34.12871,34.72,34.95
50,48,*,*,*,*,*,*,33.121197,31.862761,32.928005,32.573914,32.641978,32.922461,33.392886,33.32,32.06
50,50,*,*,*,*,*,*,31.678933,29.808878,31.133335,30.448851,30.789707,31.066004,31.665478,31.39,33.19
50,52,24.29229,0.7176,23.79455,0.3177,*,*,23.076187,25.090123,22.994007,24.2172,24.505216,23.685733,23.491426,24.71,24.2
50,54,22.80477,0.1678,22.8348,0.10027,*,*,22.019101,23.241611,21.561706,22.293215,22.826714,22.030513,22.036932,22.61,23.15
50,56,21.97621,0.11516,21.86927,0.00768,*,*,20.807042,21.91953,20.600106,21.162831,21.340229,20.96469,20.82881,21.57,21.53
50,58,20.75841,0.05334,20.85888,0.00741,*,*,19.392,20.636635,19.73218,20.221056,20.14298,20.171328,19.628763,20.37,20.62
50,60,19.94554,0.02417,19.91468,0.01479,*,*,18.552759,19.617746,19.171304,19.431046,19.287238,19.291001,18.946056,19.81,19.76
50,62,18.96002,0.01443,18.95571,0.01378,*,*,18.225973,18.84271,18.559364,18.732959,18.607513,18.536625,18.300268,18.9,18.96
50,64,18.04227,0.00321,18.0473,0.0003,*,*,17.920953,18.121078,17.824084,18.009059,17.92978,17.739491,17.885366,17.98,18.09
50,66,17.10984,0.00167,17.10888,0.0001,*,*,17.476608,17.457002,17.138963,17.356786,17.269936,17.061824,17.047186,17.13,17.38
50,68,16.27059,0.00099,16.26952,0.00049,*,*,17.012812,16.74067,16.734255,16.708325,16.674165,16.314854,16.041976,16.24,16.59
50,70,15.59165,0.00226,15.58815,0.001,*,*,16.61634,16.040968,16.061746,16.068756,16.058396,15.610295,15.394384,15.7,15.87
50,72,14.98351,0.00247,14.9856,0.00233,*,*,16.282878,15.389758,15.359165,15.466802,15.409156,15.019632,14.963006,15.09,15.0
50,74,14.43344,0.00258,14.43549,0.00239,*,*,16.108058,14.703337,14.775533,14.954494,14.741511,14.501566,14.632093,14.47,14.54
50,76,13.9263,0.01061,13.92368,0.0104,*,*,15.894704,14.027282,14.302452,14.342386,14.105462,13.930106,14.26867,13.92,13.75
50,78,13.45682,0.02924,13.4894,0.02052,*,*,15.567588,13.440492,13.936728,13.819779,13.435094,13.391477,13.984509,13.4,13.84
50,80,12.94699,0.02924,12.91283,0.01776,*,*,15.3355,12.908628,13.667417,13.359462,12.827711,12.905883,13.779218,12.89,12.39
50,82,12.55786,0.01733,12.55697,0.00272,*,*,14.015653,11.217208,12.371799,11.781528,11.404762,11.539458,12.29207,11.92,12.77
50,84,6.38425,0.10087,6.02984,0.00373,*,*,7.243933,7.981012,5.244798,6.833921,7.326563,6.371884,6.065156,6.86,6.4
50,86,*,*,*,*,*,*,6.624685,6.690426,4.567329,5.785016,6.369,5.632226,5.463474,5.62,6.45
50,88,*,*,*,*,*,*,6.402455,6.177152,4.351894,5.331872,5.871905,5.23375,5.34331,5.13,5.28
50,90,*,*,*,*,*,*,5.646755,5.427473,3.575004,4.754071,5.348755,4.782758,4.865479,4.59,4.84
50,92,*,*,*,*,*,*,4.561018,4.601266,2.497773,4.129851,4.784702,4.263883,4.171754,4.19,4.56
50,94,*,*,*,*,*,*,3.849746,3.85487,2.025388,3.637767,4.198905,3.659052,3.418358,4.08,3.03
50,96,*,*,*,*,*,*,3.538273,3.344189,2.85253,3.283199,3.768518,3.207559,2.824701,3.53,4.16
50,98,*,*,*,*,*,*,4.101706,3.049213,3.463666,3.286225,3.548632,2.91419,2.438886,3.89,4.07
50,100,*,*,*,*,*,*,4.838167,2.842876,2.963086,3.639213,3.436291,2.918442,3.230545,3.4,3.6
50,102,*,*,*,*,*,*,4.068926,2.681515,2.249521,3.091704,3.251284,2.915806,2.868031,2.94,3.11
50,104,*,*,*,*,*,*,3.463505,2.42133,1.507975,2.625656,3.029006,2.601577,2.369827,2.42,2.66
50,106,*,*,*,*,*,*,3.171833,2.153171,1.064129,2.308323,2.870935,2.383279,2.110873,1.83,2.06
50,108,*,*,*,*,*,*,2.956394,1.879862,0.909563,2.061691,2.856268,2.128835,1.815968,1.54,1.75
50,110,*,*,*,*,*,*,2.653545,1.702932,0.754526,2.0758,2.562753,1.785818,1.453917,1.2,1.32
50,112,*,*,*,*,*,*,2.216518,1.560332,0.42695,2.217934,2.298578,1.954324,1.057935,0.96,1.68
50,114,*,*,*,*,*,*,2.623505,1.282724,0.615044,1.994267,1.970654,1.754288,0.720462,1.05,1.41
50,116,*,*,*,*,*,*,2.841929,1.055433,0.891764,1.862915,1.60303,1.539988,1.074257,0.83,1.34
50,118,*,*,*,*,*,*,2.901943,0.853103,1.056426,1.611078,1.185996,1.305793,1.186734,0.5,*
50,120,*,*,*,*,*,*,3.228709,0.597437,1.013127,1.329121,0.849239,1.046668,1.444149,*,1.21
50,122,*,*,*,*,*,*,3.311882,0.297288,0.924041,1.125396,0.544026,0.840811,1.408062,*,0.97
50,124,*,*,*,*,*,*,3.264616,*,0.964403,0.86911,0.124659,0.510155,1.197473,*,0.68
50,126,*,*,*,*,*,*,1.82632,*,*,*,*,*,*,*,0.32
52,38,*,*,*,*,*,*,40.695615,42.066266,42.65213,42.09719,41.80557,42.777864,*,*,*
52,40,*,*,*,*,*,*,39.349936,40.458825,41.12063,40.476694,40.414381,40.932155,*,*,*
52,42,*,*,*,*,*,*,37.04577,37.248212,37.862439,38.006999,38.025815,38.185985,*,*,*
52,44,*,*,*,*,*,*,35.811869,35.507792,36.19604,36.283,36.432802,36.644183,*,*,37.79
52,46,*,*,*,*,*,*,35.07795,34.417838,35.231493,35.108115,35.26018,35.501589,*,*,36.31
52,48,*,*,*,*,*,*,34.430341,33.354805,34.41377,34.025845,34.126477,34.403186,*,*,35.0
52,50,*,*,*,*,*,*,32.992117,31.350325,32.684062,31.98192,32.385411,32.61403,*,33.03,33.19
52,52,*,*,*,*,*,*,24.689058,26.682878,25.072379,25.973663,26.253242,25.80337,25.286756,27.66,27.96
52,54,*,*,*,*,*,*,23.886863,24.97706,24.543087,24.700672,24.62655,25.010971,24.483637,24.32,25.57
52,56,23.65014,0.16811,23.70455,0.10069,*,*,22.594373,23.843651,23.104773,23.468806,23.019428,23.419298,23.296365,23.7,23.71
52,58,22.69782,0.11628,22.59078,0.00852,*,*,21.534075,22.482642,21.668518,22.16137,22.197685,21.997526,21.845833,22.57,22.22
52,60,21.16678,0.17801,21.48033,0.01065,*,*,20.819641,21.315296,20.484502,21.046433,21.038241,20.924567,21.019194,21.45,21.43
52,62,20.72994,0.17255,20.4637,0.02918,*,*,20.487162,20.376801,19.902146,20.15996,20.109506,20.347212,20.44265,20.74,20.3
52,64,19.52303,0.03952,19.52303,0.03952,*,*,19.721555,19.609253,19.541782,19.570347,19.438433,19.39948,19.442129,19.55,19.63
52,66,18.59472,0.03161,18.57026,0.0335,*,*,19.039567,18.722676,18.766048,18.790616,18.629326,18.478908,18.503238,18.62,18.78
52,68,17.82618,0.01114,17.81404,0.01822,*,*,18.379253,17.900388,17.679904,17.900012,17.826184,17.574165,17.715076,18.01,17.92
52,70,17.05207,0.00966,17.08911,0.00269,*,*,17.614986,17.151205,16.874218,17.159647,17.109388,16.613527,16.788539,17.06,17.29
52,72,16.35315,0.00023,16.3535,0.00012,*,*,16.789894,16.613403,16.453559,16.540036,16.596421,15.972842,15.848192,16.4,16.32
52,74,15.68266,9e-05,15.68266,9e-05,*,*,16.3644,16.0128,15.763757,15.928828,16.116514,15.632774,15.585354,15.8,15.65
52,76,15.07015,0.00206,15.071,0.00168,*,*,16.313677,15.36672,15.492022,15.701466,15.411469,15.122316,15.24421,15.14,14.87
52,78,14.50195,0.00098,14.50187,0.00087,*,*,16.301456,14.793701,15.24469,15.208454,14.739286,14.561569,14.847448,14.95,14.77
52,80,13.97341,0.00719,13.97787,0.00349,*,*,16.443673,14.225342,15.135826,14.779037,14.156256,14.392718,14.970142,14.28,13.98
52,82,13.51994,0.01271,13.48819,0.00444,*,*,15.311282,12.578838,13.855362,13.170972,12.725413,13.067577,13.814878,13.09,13.68
52,84,8.00835,0.04647,8.03416,0.00357,*,*,8.368778,9.150618,6.43294,7.989873,8.536449,7.435233,7.185395,8.25,7.96
52,86,*,*,7.41335,0.00442,*,*,8.183717,7.877728,6.524628,6.958554,7.606884,6.943429,6.695535,6.9,7.27
52,88,*,*,7.02288,0.06252,*,*,7.314495,7.438406,5.930545,6.910822,7.084909,6.504482,6.293279,6.51,6.72
52,90,*,*,*,*,*,*,6.567631,6.605245,5.232221,6.222636,6.465373,5.922566,5.783281,6.38,6.42
52,92,*,*,*,*,*,*,6.451262,5.958314,4.600943,5.703953,5.848454,5.437052,5.079123,5.89,6.23
52,94,*,*,*,*,*,*,6.443855,5.450277,4.527437,5.334995,5.462294,5.090507,5.574625,5.68,6.1
52,96,*,*,*,*,*,*,6.251126,5.045991,4.554109,5.273008,5.057703,5.067971,5.13568,5.59,5.51
52,98,*,*,*,*,*,*,5.959823,4.822999,4.349278,5.077812,4.818277,4.875342,4.850065,4.89,5.04
52,100,*,*,*,*,*,*,5.561978,4.496403,4.11654,4.666701,4.665792,4.47527,4.615085,4.4,4.65
52,102,*,*,*,*,*,*,4.984428,4.016024,3.536827,4.140815,4.304671,3.928703,4.023354,4.03,4.17
52,104,*,*,*,*,*,*,4.471702,3.568565,2.681501,3.615112,3.95887,3.485026,3.267562,3.44,3.81
52,106,*,*,*,*,*,*,4.169391,3.16799,2.03371,3.238251,3.611392,3.202485,2.901901,2.93,3.26
52,108,*,*,*,*,*,*,3.935152,2.767106,1.809368,2.933726,3.295031,2.969619,2.723106,2.47,2.55
52,110,*,*,*,*,*,*,3.647114,2.385591,1.710498,2.65932,3.024076,2.650686,2.449649,2.12,2.37
52,112,*,*,*,*,*,*,3.307251,2.025391,1.471807,2.389248,2.847108,2.35231,1.99867,1.67,1.9
52,114,*,*,*,*,*,*,3.050941,1.807865,1.015058,2.309685,2.951605,2.189864,1.545758,1.92,1.57
52,116,*,*,*,*,*,*,2.998571,1.674626,1.265172,2.319327,2.560053,2.125542,1.614232,1.65,2.03
52,118,*,*,*,*,*,*,3.38224,1.555952,1.346239,2.315482,2.189331,2.046748,1.857714,1.47,1.59
52,120,*,*,*,*,*,*,3.353778,1.399365,1.397612,2.241286,1.868712,1.871077,1.566901,0.97,1.51
52,122,*,*,*,*,*,*,3.499507,1.452832,1.626247,2.262086,1.598884,1.664286,1.937647,1.3,0.85
52,124,*,*,*,*,*,*,4.027681,0.964063,2.135429,2.055428,1.210574,1.749972,2.401298,0.81,1.75
52,126,*,*,*,*,*,*,2.875364,*,0.934912,0.700875,0.193975,0.629045,1.039725,*,1.44
54,40,*,*,*,*,*,*,40.490974,41.86138,42.250184,41.703086,41.818676,42.140983,*,*,*
54,42,*,*,*,*,*,*,38.261109,38.635842,39.268964,39.332974,39.345562,39.423598,*,*,*
54,44,*,*,*,*,*,*,37.015929,36.92318,38.418864,37.602711,37.77428,38.344568,*,*,*
54,46,*,*,*,*,*,*,36.830338,36.347157,37.358372,37.012953,36.647653,37.558612,*,*,37.79
54,48,*,*,*,*,*,*,35.164272,34.313955,35.08801,34.871995,35.545379,35.229496,*,*,36.62
54,50,*,*,*,*,*,*,34.234275,32.838486,33.404895,33.43508,33.863971,33.551891,*,*,34.58
54,52,*,*,*,*,*,*,26.662042,28.600244,28.131965,28.517868,28.005257,28.883777,*,29.41,30.35
54,54,*,*,*,*,*,*,25.938164,27.340508,26.821142,27.144404,26.55504,27.355101,27.030639,28.11,28.61
54,56,*,*,*,*,*,*,24.640488,25.717451,25.328625,25.518918,25.268392,25.668943,25.550988,25.86,26.47
54,58,24.20467,0.1688,24.24635,0.10133,*,*,23.430394,24.113135,23.579085,24.013129,23.780858,23.947935,23.870158,24.73,24.23
54,60,23.26186,0.1047,23.20219,0.01391,*,*,22.899803,22.831049,22.337585,22.829719,22.632655,22.780197,23.039831,23.21,22.91
54,62,22.10347,0.01718,22.10347,0.01718,*,*,22.207922,21.927632,21.667434,21.965634,21.869228,22.073337,22.147987,22.36,21.93
54,64,21.17497,0.01667,21.17497,0.01667,*,*,21.119937,21.158634,20.996204,21.140253,21.087158,21.029961,21.112806,21.2,21.29
54,66,20.236,0.01573,20.236,0.01573,*,*,20.40412,20.366931,20.318359,20.289686,20.230904,20.10445,20.161709,20.33,20.27
54,68,19.32519,0.01622,19.32519,0.01622,*,*,19.786995,19.475926,19.370277,19.420793,19.350566,19.151189,19.345833,19.19,19.22
54,70,18.44774,0.01126,18.44908,0.01125,*,*,19.057142,18.508689,18.143347,18.474069,18.399395,18.150134,18.36736,18.28,18.34
54,72,17.65107,0.00646,17.62818,0.00393,*,*,18.003935,17.663893,17.25489,17.548891,17.486725,17.176992,17.266563,17.77,17.53
54,74,16.83414,0.00635,16.85597,0.00366,*,*,17.062872,17.035075,16.830082,16.962861,16.916003,16.535127,16.345886,16.62,16.82
54,76,16.16431,0.00157,16.1628,0.00106,*,*,16.86969,16.459244,16.602363,16.519301,16.45223,16.072401,16.105323,16.0,16.08
54,78,15.5414,0.00122,15.54113,1e-05,*,*,16.854531,15.739478,16.118855,15.98588,15.873619,15.549336,15.725618,15.91,15.52
54,80,14.98664,0.00128,14.98949,1e-05,*,*,16.801661,15.089298,15.378829,15.630234,15.536353,14.949075,15.45092,15.79,14.94
54,82,14.44328,0.00709,14.44597,1e-05,*,*,16.373152,13.953199,15.300425,14.591696,14.108781,14.511096,15.200339,14.45,14.79
54,84,9.86839,0.04395,9.68571,0.0028,*,*,10.322827,10.549278,8.370369,9.186794,9.73594,8.953889,8.672148,9.5,9.44
54,86,8.98274,0.07449,9.15685,0.00364,*,*,9.752593,9.93115,8.538925,9.39196,9.314495,8.902735,8.507625,8.43,9.03
54,88,8.62674,0.11739,8.38582,0.00357,*,*,8.727815,8.898896,7.813866,8.49254,8.573371,8.146467,7.684994,8.48,8.79
54,90,*,*,7.78529,0.00596,*,*,8.29252,8.073547,6.835845,7.745825,7.862164,7.381366,7.39194,8.04,8.18
54,92,*,*,7.22528,0.02479,*,*,8.082033,7.408297,6.229909,7.176955,7.248155,6.840824,7.249893,7.68,7.67
54,94,*,*,*,*,*,*,7.92115,6.925847,6.10881,6.868863,6.797609,6.549841,6.889984,7.3,7.22
54,96,*,*,*,*,*,*,7.625147,6.540729,5.939999,6.592825,6.470726,6.311041,6.407922,6.67,6.82
54,98,*,*,*,*,*,*,7.33298,6.148318,5.680161,6.264088,6.136123,6.028279,6.063188,6.2,6.16
54,100,*,*,*,*,*,*,6.872735,5.686513,5.400142,5.83925,5.694396,5.590802,5.722744,5.58,5.81
54,102,*,*,*,*,*,*,6.245031,5.159127,4.775927,5.266144,5.22488,5.007661,5.094273,5.15,5.05
54,104,*,*,*,*,*,*,5.609141,4.653572,3.838918,4.663592,4.855777,4.459056,4.284555,4.67,5.14
54,106,*,*,*,*,*,*,5.089691,4.184292,3.058447,4.19864,4.53131,4.080164,3.846891,3.96,4.2
54,108,*,*,*,*,*,*,4.809271,3.787617,2.790824,3.861962,4.204916,3.812726,3.693258,3.45,3.88
54,110,*,*,*,*,*,*,4.560905,3.349131,2.713115,3.599959,3.882361,3.500355,3.417288,3.1,3.08
54,112,*,*,*,*,*,*,4.222139,2.959462,2.519835,3.24947,3.595316,3.177866,2.955782,2.66,2.95
54,114,*,*,*,*,*,*,3.844795,2.609895,1.911365,2.968781,3.37207,2.953532,2.460065,2.48,2.49
54,116,*,*,*,*,*,*,3.536613,2.331056,1.396368,2.760942,3.206014,2.78008,2.25502,2.14,2.19
54,118,*,*,*,*,*,*,3.511992,2.135805,1.668749,2.758392,3.030923,2.633621,2.230102,2.46,2.32
54,120,*,*,*,*,*,*,3.83955,1.976456,2.074641,2.785322,2.732666,2.54326,2.327175,1.76,2.18
54,122,*,*,*,*,*,*,3.882469,1.885874,2.293189,2.66005,2.260928,2.423497,2.553318,1.99,2.36
54,124,*,*,*,*,*,*,4.430781,1.891289,2.766422,3.15202,1.978914,2.487064,3.125181,1.77,2.2
54,126,*,*,*,*,*,*,3.876204,0.883633,2.083056,1.748866,1.193167,1.693687,2.120914,1.37,1.89
56,42,*,*,*,*,*,*,39.327032,39.875429,40.512112,40.470789,40.478764,40.45797,*,*,*
56,44,*,*,*,*,*,*,38.117281,38.224785,40.311414,39.334737,38.999399,40.060914,*,*,*
56,46,*,*,*,*,*,*,38.179505,38.125262,39.129518,38.603184,38.215223,39.153794,*,*,*
56,48,*,*,*,*,*,*,36.232308,35.76626,36.516177,36.328014,36.640873,36.692865,*,*,*
56,50,*,*,*,*,*,*,35.328448,33.832466,33.989766,34.035697,35.323392,34.345379,*,*,*
56,52,*,*,*,*,*,*,28.561551,30.639965,30.735307,30.929534,29.827904,31.283641,*,*,*
56,54,*,*,*,*,*,*,28.045795,29.290988,29.076189,29.238292,28.631652,29.562171,*,30.87,*
56,56,*,*,*,*,*,*,26.720195,27.62442,27.504202,27.547332,27.214234,27.838723,27.737697,28.83,29.04
56,58,*,*,*,*,*,*,25.624348,25.824883,25.458664,25.870996,25.615544,25.916524,25.913368,26.22,26.86
56,60,*,*,*,*,*,*,25.651246,24.456784,24.495349,24.864085,24.959315,25.285549,25.517792,25.22,24.82
56,62,*,*,*,*,*,*,23.724516,23.60164,23.820534,24.035145,23.911593,23.952225,24.001375,24.06,23.53
56,64,*,*,*,*,*,*,22.380585,22.795951,22.377905,22.63025,22.491695,22.454021,22.577797,22.53,22.61
56,66,21.86292,0.30146,21.86294,0.30146,*,*,21.399353,21.874893,21.752059,21.669898,21.496633,21.473831,21.450979,21.9,21.76
56,68,20.62349,0.03061,20.62347,0.03061,*,*,20.992962,20.932701,20.874338,20.775724,20.661802,20.561168,20.815972,20.68,20.64
56,70,19.72276,0.01767,19.72276,0.01767,*,*,20.317418,19.884357,19.526807,19.765019,19.709005,19.50378,19.779059,19.67,19.7
56,72,18.87422,0.01607,18.85123,0.01353,*,*,19.186227,18.870412,18.292372,18.673428,18.634809,18.373303,18.595809,18.74,18.73
56,74,18.00272,0.01034,18.02568,0.00285,*,*,17.887366,18.111207,17.607385,17.925791,17.835483,17.547411,17.359966,18.07,17.88
56,76,17.31587,0.00295,17.31611,0.00269,*,*,17.548458,17.573109,17.470412,17.533537,17.469197,17.125011,17.081315,16.86,17.25
56,78,16.65766,0.00113,16.65747,0.0011,*,*,17.614124,16.935679,17.199283,17.088561,17.019121,16.688768,16.863891,16.78,16.54
56,80,16.0797,0.00011,16.0797,0.00011,*,*,17.543836,16.054394,16.542102,16.337987,16.316616,16.112362,16.537161,16.8,15.93
56,82,15.51733,9e-05,15.51735,8e-05,*,*,17.149987,15.023712,16.095554,15.978051,15.513248,15.592706,16.411856,15.83,15.79
56,84,11.15237,0.00797,11.15035,0.00794,*,*,11.841772,12.19424,9.887759,10.861667,11.17633,10.36593,10.021654,10.89,10.98
56,86,10.69441,0.01,10.71554,0.0099,*,*,11.182844,11.282743,10.097772,10.644723,10.744814,10.303904,9.77872,10.01,10.64
56,88,10.08844,0.01468,10.06749,0.00927,*,*,10.348867,10.362166,9.596875,10.009651,10.002607,9.670461,9.169459,10.35,10.21
56,90,9.37373,0.07378,9.3226,0.02205,*,*,9.969463,9.507831,8.499828,9.254653,9.226091,8.853383,8.908258,9.83,9.64
56,92,9.15599,0.11095,8.78928,0.06644,*,*,10.080994,8.820765,7.899541,8.703186,8.609233,8.295351,8.923458,8.93,9.13
56,94,*,*,*,*,*,*,9.5066,8.348164,7.920345,8.458584,8.336732,8.101647,8.389868,8.7,8.64
56,96,*,*,*,*,*,*,8.834204,7.98012,7.438916,8.084118,8.062253,7.733292,7.70381,7.94,8.17
56,98,*,*,*,*,*,*,8.505716,7.548475,7.07718,7.585773,7.558446,7.28235,7.270754,7.47,7.48
56,100,*,*,*,*,*,*,8.10757,6.962997,6.64057,7.039912,6.909696,6.725744,6.864676,6.86,6.89
56,102,*,*,*,*,*,*,7.469037,6.30334,5.86198,6.357208,6.234902,6.020583,6.143001,6.35,6.59
