Z, N, experiment, MC, EO, MC-EO, warning
59,92,2003,1239.38213,1239.381273,0.000857,
60,70,2003,1068.927577,1068.92669,0.000887,
6,14,2003,119.17475,119.17466,9e-05,
88,135,2003,1713.823921,1713.822569,0.001352,
70,107,2003,1424.849171,1424.848053,0.001118,
91,146,2003,1794.068159,1794.066774,0.001385,
74,102,2003,1413.300907,1413.299712,0.001195,
93,138,2003,1756.092393,1756.090875,0.001518,
38,64,2003,846.623241,846.622644,0.000597,
63,88,2003,1244.141115,1244.140189,0.000926,
53,82,2003,1131.953901,1131.95313,0.000771,
54,64,2003,988.248608,988.247758,0.00085,
79,120,2003,1573.482986,1573.481657,0.001329,
83,125,2003,1632.770502,1632.769216,0.001286,
12,7,2003,110.926951,110.926769,0.000182,
56,89,2003,1193.94543,1193.9445,0.00093,
27,31,2003,506.859314,506.858926,0.000388,
66,78,2003,1167.220331,1167.21936,0.000971,
67,100,2003,1357.780326,1357.779305,0.001021,
86,117,2003,1577.357152,1577.355878,0.001274,
87,121,2003,1613.436354,1613.434992,0.001362,
91,122,2003,1628.335181,1628.33388,0.001301,
59,85,2003,1196.867772,1196.8668,0.000972,
60,93,2003,1255.320318,1255.319406,0.000912,
25,37,2003,528.902187,528.901788,0.000399,
32,49,2003,695.0454,695.044881,0.000519,
88,142,2003,1753.039999,1753.03861,0.001389,
70,98,2003,1362.792739,1362.79164,0.001099,
74,97,2003,1369.388806,1369.387665,0.001141,
80,120,2003,1581.181073,1581.1798,0.001273,
72,87,2003,1269.865069,1269.863994,0.001075,
36,37,2003,617.593968,617.593432,0.000536,
92,138,2003,1752.81377,1752.81229,0.00148,
41,54,2003,821.481446,821.48077,0.000676,
95,143,2003,1798.228933,1798.227564,0.001369,
104,157,2003,1923.935939,1923.934356,0.001583,
88,119,2003,1598.379585,1598.378238,0.001347,
15,19,2003,287.247482,287.247266,0.000216,
13,25,2003,280.489156,280.488944,0.000212,
87,118,2003,1587.866911,1587.86563,0.001281,
60,84,2003,1199.082959,1199.082096,0.000863,
70,101,2003,1384.744184,1384.743123,0.001061,
71,105,2003,1418.393663,1418.392624,0.001039,
74,104,2003,1429.217902,1429.216824,0.001078,
75,106,2003,1448.744997,1448.74391,0.001087,
21,26,2003,407.255068,407.254765,0.000303,
80,127,2003,1624.394827,1624.393584,0.001243,
63,78,2003,1158.695426,1158.694431,0.000995,
48,72,2003,1014.980225,1014.97944,0.000785,
29,42,2003,613.087039,613.086562,0.000477,
33,47,2003,692.047727,692.0472,0.000527,
72,94,2003,1337.369776,1337.368708,0.001068,
36,44,2003,695.433934,695.43336,0.000574,
54,82,2003,1141.878386,1141.877488,0.000898,
41,63,2003,879.565072,879.5644,0.000672,
9,6,2003,97.253399,97.253265,0.000134,
88,126,2003,1658.316219,1658.31489,0.001329,
15,24,2003,315.920137,315.91989,0.000247,
76,90,2003,1305.819859,1305.818748,0.001111,
45,59,2003,891.161899,891.161232,0.000667,
49,56,2003,888.635145,888.634425,0.00072,
67,82,2003,1211.898455,1211.89746,0.000995,
86,135,2003,1702.008193,1702.006748,0.001445,
13,18,2003,254.994153,254.993941,0.000212,
3,4,2003,39.244085,39.244037,4.8e-05,
60,83,2003,1191.265924,1191.264932,0.000992,
70,92,2003,1312.621713,1312.620714,0.000999,
90,128,2003,1676.762895,1676.761606,0.001289,
53,60,2003,941.72361,941.72279,0.00082,
71,102,2003,1397.678128,1397.677034,0.001094,
75,99,2003,1389.407433,1389.406356,0.001077,
93,149,2003,1823.083568,1823.082074,0.001494,
80,118,2003,1566.488747,1566.487494,0.001253,
48,79,2003,1056.022487,1056.021764,0.000723,
29,35,2003,559.30093,559.30048,0.00045,
16,24,2003,333.201955,333.20172,0.000235,
73,89,2003,1290.225564,1290.224376,0.001188,
36,43,2003,683.91286,683.912322,0.000538,
54,85,2003,1155.311096,1155.310315,0.000781,
78,95,2003,1357.257588,1357.256449,0.001139,
9,15,2003,179.111105,179.110968,0.000137,
84,130,2003,1666.015967,1666.01461,0.001357,
37,52,2003,771.113472,771.11291,0.000562,
24,23,2003,395.134333,395.133982,0.000351,
42,65,2003,903.715896,903.715259,0.000637,
45,52,2003,830.302091,830.301376,0.000715,
83,129,2003,1654.303046,1654.30172,0.001326,
66,91,2003,1284.990815,1284.989736,0.001079,
67,91,2003,1289.04294,1289.041894,0.001046,
13,11,2003,183.598246,183.598056,0.00019,
45,69,2003,960.556978,960.556248,0.00073,
70,87,2003,1265.875412,1265.874358,0.001054,
90,139,2003,1748.33531,1748.333934,0.001376,
71,95,2003,1340.314106,1340.31305,0.001056,
80,109,2003,1492.523231,1492.522038,0.001193,
7,9,2003,117.981097,117.980992,0.000105,
48,70,2003,1001.572083,1001.571374,0.000709,
94,151,2003,1840.82751,1840.82612,0.00139,
79,92,2003,1325.955823,1325.954691,0.001132,
106,154,2003,1909.031876,1909.03024,0.001636,
51,64,2003,975.305976,975.305225,0.000751,
37,61,2003,816.264475,816.263854,0.000621,
24,30,2003,474.007718,474.007356,0.000362,
10,17,2003,203.032304,203.032143,0.000161,
66,82,2003,1210.780564,1210.779564,0.001,
28,26,2003,453.15662,453.156174,0.000446,
84,111,2003,1519.265799,1519.2645,0.001299,
71,84,2003,1238.062799,1238.061725,0.001074,
57,75,2003,1104.561224,1104.560292,0.000932,
80,100,2003,1410.495301,1410.49404,0.001261,
26,32,2003,509.949197,509.948818,0.000379,
7,6,2003,94.10532,94.105219,0.000101,
33,50,2003,713.983052,713.982517,0.000535,
16,22,2003,321.053948,321.053716,0.000232,
22,28,2003,437.78124,437.7809,0.00034,
61,79,2003,1160.46876,1160.46784,0.00092,
51,73,2003,1048.564725,1048.563964,0.000761,
37,38,2003,633.624197,633.623625,0.000572,
42,51,2003,804.578071,804.57741,0.000661,
55,77,2003,1109.541571,1109.540784,0.000787,
65,99,2003,1334.927781,1334.926708,0.001073,
84,118,2003,1582.614474,1582.613238,0.001236,
87,139,2003,1728.681771,1728.680328,0.001443,
57,76,2003,1114.38668,1114.385853,0.000827,
99,156,2003,1896.646219,1896.64461,0.001609,
16,13,2003,224.710472,224.710241,0.000231,
54,62,2003,967.073638,967.07286,0.000778,
22,23,2003,385.003715,385.003395,0.00032,
61,72,2003,1091.17061,1091.169639,0.000971,
51,78,2003,1085.928704,1085.927934,0.00077,
34,42,2003,662.072887,662.072328,0.000559,
52,64,2003,980.86052,980.859692,0.000828,
37,47,2003,728.794406,728.793828,0.000578,
42,58,2003,860.458109,860.4575,0.000609,
55,74,2003,1085.672115,1085.671224,0.000891,
84,125,2003,1637.555409,1637.554083,0.001326,
50,61,2003,942.744431,942.743646,0.000785,
87,128,2003,1666.95227,1666.9509,0.00137,
57,85,2003,1181.568933,1181.568084,0.000849,
58,77,2003,1128.877529,1128.876615,0.000914,
68,102,2003,1379.040001,1379.03898,0.001021,
72,97,2003,1362.441635,1362.440482,0.001153,
19,17,2003,293.129287,293.128992,0.000295,
94,136,2003,1745.930178,1745.92862,0.001558,
62,81,2003,1185.217001,1185.216032,0.000969,
34,37,2003,609.580583,609.580085,0.000498,
52,79,2003,1101.870799,1101.869951,0.000848,
17,27,2003,362.069378,362.069092,0.000286,
37,40,2003,657.369686,657.369097,0.000589,
76,117,2003,1531.699647,1531.698373,0.001274,
10,10,2003,160.644959,160.6448,0.000159,
85,129,2003,1664.143429,1664.14211,0.001319,
55,67,2003,1019.812299,1019.81142,0.000879,
38,57,2003,812.16337,812.16279,0.00058,
85,114,2003,1548.513101,1548.511734,0.001367,
50,52,2003,849.087261,849.086454,0.000807,
89,119,2003,1598.44628,1598.444848,0.001432,
58,84,2003,1185.290304,1185.289336,0.000968,
4,8,2003,68.649977,68.649912,6.5e-05,
46,56,2003,875.21218,875.21151,0.00067,
72,104,2003,1418.80148,1418.800416,0.001064,
37,64,2003,829.854016,829.853471,0.000545,
19,22,2003,351.61878,351.618501,0.000279,
22,33,2003,468.381489,468.381155,0.000334,
61,90,2003,1244.441919,1244.440981,0.000938,
62,88,2003,1239.250375,1239.24945,0.000925,
30,33,2003,547.236061,547.235577,0.000484,
17,28,2003,368.272291,368.272035,0.000256,
76,108,2003,1469.921327,1469.920064,0.001263,
77,122,2003,1570.35349,1570.352382,0.001108,
42,44,2003,725.831701,725.831056,0.000645,
81,127,2003,1632.214619,1632.21344,0.001179,
74,86,2003,1262.880022,1262.87888,0.001142,
55,88,2003,1178.841552,1178.840663,0.000889,
38,48,2003,748.928259,748.927646,0.000613,
25,29,2003,471.84821,471.847842,0.000368,
85,123,2003,1624.82717,1624.825904,0.001266,
89,120,2003,1608.43339,1608.432023,0.001367,
101,155,2003,1899.626326,1899.624704,0.001622,
46,67,2003,959.76363,959.762901,0.000729,
68,84,2003,1234.141846,1234.140744,0.001102,
69,98,2003,1356.47742,1356.476371,0.001049,
72,111,2003,1464.009313,1464.008235,0.001078,
73,103,2003,1414.807011,1414.80592,0.001091,
19,31,2003,414.053708,414.0534,0.000308,
61,83,2003,1195.968567,1195.967664,0.000903,
100,146,2003,1837.170309,1837.168836,0.001473,
30,40,2003,611.086909,611.08642,0.000489,
17,21,2003,323.208515,323.20824,0.000275,
76,107,2003,1461.256618,1461.255366,0.001252,
77,115,2003,1524.286599,1524.285312,0.001287,
23,27,2003,434.793789,434.79345,0.000339,
81,112,2003,1521.714233,1521.712939,0.001294,
82,126,2003,1636.431268,1636.430016,0.001252,
49,79,2003,1069.15337,1069.15264,0.00073,
55,81,2003,1141.009627,1141.00872,0.000907,
38,43,2003,695.575799,695.575188,0.000611,
43,60,2003,882.302449,882.301811,0.000638,
65,79,2003,1173.78631,1173.785328,0.000982,
46,74,2003,1002.719892,1002.71916,0.000732,
68,83,2003,1223.836326,1223.835219,0.001107,
51,61,2003,945.689348,945.688576,0.000772,
69,107,2003,1415.945103,1415.944112,0.000991,
73,104,2003,1423.236578,1423.235406,0.001172,
62,74,2003,1116.005502,1116.004576,0.000926,
100,153,2003,1884.460585,1884.459115,0.00147,
27,36,2003,549.210422,549.209997,0.000425,
17,14,2003,243.978358,243.978091,0.000267,
76,98,2003,1384.948304,1384.947084,0.00122,
77,108,2003,1473.28972,1473.28857,0.00115,
81,105,2003,1458.086285,1458.085062,0.001223,
82,121,2003,1599.112793,1599.111591,0.001202,
49,64,2003,963.094223,963.093463,0.00076,
50,78,2003,1077.346637,1077.34592,0.000717,
31,48,2003,675.891315,675.89082,0.000495,
35,53,2003,753.626453,753.625928,0.000525,
74,88,2003,1283.662791,1283.661594,0.001197,
75,90,2003,1303.749286,1303.74816,0.001126,
43,53,2003,827.023451,827.022816,0.000635,
64,94,2003,1295.895664,1295.89467,0.000994,
11,12,2003,186.564502,186.564339,0.000163,
14,11,2003,187.005967,187.00575,0.000217,
90,120,2003,1610.524193,1610.52276,0.001433,
96,148,2003,1835.843943,1835.842336,0.001607,
78,100,2003,1407.670615,1407.66939,0.001225,
43,66,2003,920.668998,920.668282,0.000716,
47,65,2003,953.842409,953.841728,0.000681,
68,90,2003,1287.37339,1287.372308,0.001082,
69,84,2003,1234.946028,1234.945008,0.00102,
24,32,2003,488.499054,488.498696,0.000358,
5,2,2003,24.719214,24.719142,7.2e-05,
62,77,2003,1145.788786,1145.787842,0.000944,
47,54,2003,859.657651,859.656955,0.000696,
20,20,2003,342.05233,342.05204,0.00029,
77,101,2003,1412.706825,1412.705722,0.001103,
81,98,2003,1389.697394,1389.696214,0.00118,
82,112,2003,1525.891962,1525.890704,0.001258,
50,73,2003,1041.475923,1041.475194,0.000729,
91,137,2003,1740.144002,1740.142512,0.00149,
38,37,2003,622.241863,622.241325,0.000538,
64,85,2003,1227.690506,1227.689523,0.000983,
65,89,2003,1262.293282,1262.292262,0.00102,
14,18,2003,271.410417,271.410208,0.000209,
39,62,2003,849.60435,849.603718,0.000632,
78,111,2003,1500.940291,1500.939153,0.001138,
79,103,2003,1435.476315,1435.475132,0.001183,
69,93,2003,1315.056077,1315.055088,0.000989,
2,6,2003,31.407833,31.4078,3.3e-05,
5,11,2003,88.147735,88.147648,8.7e-05,
47,63,2003,938.535867,938.53518,0.000687,
30,29,2003,499.998263,499.997801,0.000462,
86,110,2003,1512.727348,1512.72604,0.001308,
20,19,2003,326.409137,326.408823,0.000314,
59,72,2003,1085.463259,1085.462332,0.000927,
82,107,2003,1479.205938,1479.20472,0.001218,
50,64,2003,971.574489,971.573664,0.000825,
31,38,2003,601.996368,601.995882,0.000486,
18,25,2003,364.994483,364.994191,0.000292,
91,142,2003,1771.934665,1771.933312,0.001353,
40,54,2003,814.677397,814.676756,0.000641,
65,82,2003,1206.384096,1206.383136,0.00096,
14,21,2003,285.903771,285.903555,0.000216,
53,70,2003,1039.251763,1039.250985,0.000778,
39,55,2003,810.541392,810.540756,0.000636,
78,118,2003,1553.603778,1553.602624,0.001154,
98,154,2003,1881.269485,1881.267948,0.001537,
26,24,2003,417.700777,417.7004,0.000377,
44,66,2003,933.404078,933.40335,0.000728,
79,108,2003,1480.537258,1480.536035,0.001223,
83,105,2003,1459.679084,1459.677872,0.001212,
56,69,2003,1044.772056,1044.77125,0.000806,
66,98,2003,1338.035448,1338.034344,0.001104,
102,150,2003,1871.293042,1871.29152,0.001522,
89,131,2003,1692.310669,1692.3093,0.001369,
20,26,2003,398.769039,398.76871,0.000329,
82,98,2003,1390.625121,1390.62384,0.001281,
28,42,2003,602.236797,602.23639,0.000407,
32,45,2003,667.67085,667.670388,0.000462,
31,47,2003,669.017042,669.01653,0.000512,
35,40,2003,647.106204,647.1057,0.000504,
18,16,2003,278.720031,278.71976,0.000271,
91,135,2003,1726.892372,1726.89086,0.001512,
40,61,2003,857.367017,857.366376,0.000641,
8,6,2003,98.73243,98.732312,0.000118,
63,85,2003,1221.570565,1221.569652,0.000913,
53,79,2003,1109.650199,1109.64942,0.000779,
39,44,2003,711.734954,711.734379,0.000575,
95,147,2003,1823.467607,1823.466128,0.001479,
78,121,2003,1572.56264,1572.561481,0.001159,
98,149,2003,1850.810258,1850.808791,0.001467,
44,57,2003,868.730174,868.729482,0.000692,
79,117,2003,1551.314015,1551.312756,0.001259,
83,110,2003,1508.703582,1508.70223,0.001352,
48,60,2003,923.402672,923.401944,0.000728,
12,18,2003,241.662212,241.66203,0.000182,
56,76,2003,1110.038153,1110.037236,0.000917,
86,120,2003,1604.526348,1604.524936,0.001412,
89,132,2003,1699.610459,1699.609119,0.00134,
52,56,2003,896.742949,896.742144,0.000805,
59,70,2003,1064.815918,1064.81502,0.000898,
60,72,2003,1089.899788,1089.89892,0.000868,
28,33,2003,534.665958,534.665549,0.000409,
32,36,2003,590.794744,590.794268,0.000476,
88,129,2003,1676.743329,1676.741857,0.001472,
8,13,2003,155.176105,155.175972,0.000133,
63,82,2003,1199.052542,1199.051545,0.000997,
53,72,2003,1056.287517,1056.28675,0.000767,
36,48,2003,732.257705,732.257148,0.000557,
54,78,2003,1112.448458,1112.447556,0.000902,
79,114,2003,1529.354368,1529.35323,0.001138,
9,18,2003,185.957726,185.957586,0.00014,
83,119,2003,1586.205464,1586.204192,0.001272,
12,9,2003,149.199173,149.198994,0.000179,
15,12,2003,206.907617,206.907399,0.000218,
56,83,2003,1163.016282,1163.015363,0.000919,
86,115,2003,1559.126434,1559.125041,0.001393,
89,141,2003,1752.967666,1752.96639,0.001276,
59,95,2003,1255.026772,1255.025926,0.000846,
60,71,2003,1078.171646,1078.170741,0.000905,
25,35,2003,517.89858,517.89822,0.00036,
88,136,2003,1720.302711,1720.301408,0.001303,
70,104,2003,1406.595599,1406.594424,0.001175,
74,103,2003,1420.432348,1420.431195,0.001153,
93,137,2003,1748.409962,1748.40848,0.001482,
40,43,2003,705.084621,705.084004,0.000617,
21,23,2003,376.525086,376.524764,0.000322,
63,91,2003,1265.440352,1265.439406,0.000946,
53,81,2003,1124.165437,1124.164592,0.000845,
54,65,2003,997.035282,997.034479,0.000803,
92,140,2003,1765.960378,1765.958944,0.001434,
79,123,2003,1593.00161,1593.00028,0.00133,
83,124,2003,1625.883595,1625.882328,0.001267,
15,21,2003,299.083426,299.083176,0.00025,
56,90,2003,1199.601812,1199.60097,0.000842,
27,30,2003,498.286332,498.285906,0.000426,
66,79,2003,1176.995352,1176.99429,0.001062,
67,103,2003,1375.952334,1375.95127,0.001064,
87,120,2003,1605.541432,1605.540024,0.001408,
91,125,2003,1654.411913,1654.410528,0.001385,
59,84,2003,1191.114309,1191.113352,0.000957,
60,94,2003,1261.734439,1261.73355,0.000889,
25,36,2003,524.347802,524.347399,0.000403,
6,6,2003,92.161816,92.161728,8.8e-05,
32,50,2003,702.437418,702.436928,0.00049,
70,99,2003,1369.659722,1369.658641,0.001081,
74,110,2003,1472.937152,1472.936008,0.001144,
75,116,2003,1517.295356,1517.294259,0.001097,
80,121,2003,1587.411513,1587.410364,0.001149,
48,82,2003,1073.289289,1073.28858,0.000709,
72,88,2003,1281.020089,1281.01904,0.001049,
36,38,2003,631.445044,631.444516,0.000528,
54,88,2003,1169.356253,1169.355374,0.000879,
92,139,2003,1758.692426,1758.691011,0.001415,
41,53,2003,812.992729,812.992088,0.000641,
88,120,2003,1608.27492,1608.273472,0.001448,
15,18,2003,280.955981,280.955763,0.000218,
76,92,2003,1326.514775,1326.513552,0.001223,
13,24,2003,278.522107,278.521903,0.000204,
87,113,2003,1540.078369,1540.077,0.001369,
60,85,2003,1204.838246,1204.837335,0.000911,
70,90,2003,1294.817167,1294.81616,0.001007,
90,134,2003,1717.56895,1717.567488,0.001462,
71,104,2003,1412.105681,1412.104575,0.001106,
74,105,2003,1436.176819,1436.175712,0.001107,
75,109,2003,1470.674146,1470.672992,0.001154,
21,25,2003,396.608744,396.608412,0.000332,
80,112,2003,1519.11781,1519.11648,0.00133,
48,73,2003,1020.138543,1020.137811,0.000732,
29,41,2003,605.280721,605.28027,0.000451,
33,46,2003,685.453649,685.453138,0.000511,
72,95,2003,1345.049865,1345.048728,0.001137,
73,87,2003,1270.176058,1270.17488,0.001178,
36,45,2003,703.306798,703.306233,0.000565,
54,83,2003,1145.903917,1145.903072,0.000845,
41,62,2003,874.587115,874.586493,0.000622,
84,132,2003,1675.904846,1675.903608,0.001238,
88,127,2003,1663.954531,1663.953155,0.001376,
15,27,2003,326.321491,326.321268,0.000223,
76,91,2003,1314.955673,1314.954493,0.00118,
45,58,2003,884.162941,884.1623,0.000641,
49,63,2003,953.649352,953.64864,0.000712,
67,85,2003,1238.032272,1238.031184,0.001088,
86,132,2003,1687.049123,1687.047718,0.001405,
13,17,2003,247.841626,247.84143,0.000196,
3,7,2003,45.315599,45.31555,4.9e-05,
70,93,2003,1320.165717,1320.16471,0.001007,
90,129,2003,1682.73612,1682.73468,0.00144,
71,97,2003,1357.499911,1357.4988,0.001111,
75,98,2003,1381.216883,1381.215738,0.001145,
93,148,2003,1818.168849,1818.167383,0.001466,
21,34,2003,457.074061,457.07376,0.000301,
80,119,2003,1573.152671,1573.151516,0.001155,
48,64,2003,957.016136,957.01536,0.000776,
29,34,2003,551.3849,551.384442,0.000458,
33,39,2003,623.547707,623.547216,0.000491,
16,25,2003,337.42581,337.425572,0.000238,
78,92,2003,1327.407598,1327.40641,0.001188,
9,14,2003,175.269567,175.26943,0.000137,
84,131,2003,1670.157649,1670.156335,0.001314,
37,51,2003,763.93865,763.93812,0.00053,
77,92,2003,1325.894199,1325.893049,0.00115,
24,24,2003,411.466446,411.46608,0.000366,
45,51,2003,819.32094,819.320256,0.000684,
83,128,2003,1649.972854,1649.97147,0.001384,
66,88,2003,1261.74714,1261.746178,0.000962,
67,90,2003,1281.609526,1281.608427,0.001099,
13,10,2003,168.700412,168.700216,0.000196,
45,68,2003,955.536649,955.53591,0.000739,
28,28,2003,483.992151,483.991704,0.000447,
70,84,2003,1238.153378,1238.1523,0.001078,
90,136,2003,1730.510811,1730.509346,0.001465,
71,94,2003,1332.66408,1332.662925,0.001155,
80,110,2003,1502.334193,1502.33304,0.001153,
26,38,2003,550.994354,550.99392,0.000434,
7,8,2003,115.491999,115.491885,0.000114,
48,71,2003,1006.842336,1006.841626,0.00071,
16,16,2003,271.780541,271.780288,0.000253,
92,144,2003,1790.410058,1790.408572,0.001486,
94,148,2003,1825.001235,1824.999682,0.001553,
22,26,2003,418.699659,418.699344,0.000315,
81,129,2003,1640.85408,1640.85285,0.00123,
51,67,2003,1000.515946,1000.515156,0.00079,
37,60,2003,812.327827,812.327276,0.000551,
24,31,2003,480.253982,480.25362,0.000362,
66,83,2003,1218.70754,1218.706462,0.001078,
28,27,2003,467.352738,467.352325,0.000413,
84,104,2003,1452.230148,1452.228936,0.001212,
71,87,2003,1266.936954,1266.935798,0.001156,
57,74,2003,1096.518917,1096.518077,0.00084,
80,101,2003,1418.983074,1418.981899,0.001175,
26,33,2003,516.530211,516.529837,0.000374,
33,49,2003,706.355085,706.35456,0.000525,
16,23,2003,325.426314,325.426062,0.000252,
22,29,2003,444.153735,444.15339,0.000345,
61,78,2003,1151.687371,1151.686446,0.000925,
51,72,2003,1042.097229,1042.096467,0.000762,
37,37,2003,620.248252,620.247724,0.000528,
42,48,2003,773.727888,773.72721,0.000678,
55,76,2003,1102.374114,1102.373253,0.000861,
65,98,2003,1329.374573,1329.373558,0.001015,
84,119,2003,1590.068619,1590.067332,0.001287,
85,111,2003,1519.403379,1519.401996,0.001383,
87,138,2003,1724.169521,1724.16825,0.001271,
57,83,2003,1169.712553,1169.71162,0.000933,
80,92,2003,1326.767379,1326.766204,0.001175,
26,40,2003,561.939839,561.939444,0.000395,
16,14,2003,243.68474,243.68451,0.00023,
54,63,2003,976.28357,976.282749,0.000821,
94,134,2003,1730.632927,1730.631492,0.001435,
22,20,2003,346.905577,346.905258,0.000319,
51,81,2003,1105.18855,1105.187688,0.000862,
34,43,2003,669.491748,669.491207,0.000541,
52,65,2003,988.759772,988.758927,0.000845,
37,46,2003,720.047868,720.047327,0.000541,
42,59,2003,865.856351,865.855729,0.000622,
85,135,2003,1694.839464,1694.8382,0.001264,
55,69,2003,1039.546437,1039.545568,0.000869,
84,126,2003,1645.213853,1645.21245,0.001403,
50,58,2003,914.626664,914.625864,0.0008,
87,131,2003,1684.425165,1684.42387,0.001295,
57,84,2003,1176.401061,1176.400224,0.000837,
58,74,2003,1102.512671,1102.511784,0.000887,
96,137,2003,1758.22,1758.218466,0.001534,
4,2,2003,26.923628,26.923572,5.6e-05,
46,54,2003,856.370688,856.37,0.000688,
68,103,2003,1384.721575,1384.720551,0.001024,
72,98,2003,1372.049918,1372.04875,0.001168,
19,16,2003,278.800698,278.80041,0.000288,
94,137,2003,1752.649693,1752.648282,0.001411,
62,86,2003,1225.392569,1225.391604,0.000965,
34,34,2003,576.465107,576.46456,0.000547,
52,72,2003,1050.686649,1050.685852,0.000797,
17,26,2003,357.935176,357.934924,0.000252,
76,118,2003,1538.811042,1538.80994,0.001102,
10,11,2003,167.406121,167.405973,0.000148,
85,128,2003,1659.271875,1659.270639,0.001236,
55,66,2003,1010.701643,1010.700779,0.000864,
38,62,2003,837.622441,837.6218,0.000641,
25,27,2003,450.855648,450.855288,0.00036,
85,113,2003,1538.294738,1538.293482,0.001256,
89,118,2003,1590.004045,1590.002604,0.001441,
58,85,2003,1190.435142,1190.434245,0.000897,
4,9,2003,68.549977,68.54991,6.7e-05,
46,57,2003,882.837533,882.836793,0.00074,
29,31,2003,519.935514,519.9351,0.000414,
72,105,2003,1425.184911,1425.183822,0.001089,
19,25,2003,376.083266,376.08296,0.000306,
61,89,2003,1236.578708,1236.5778,0.000908,
62,89,2003,1244.846835,1244.845812,0.001023,
100,148,2003,1851.54712,1851.54568,0.00144,
27,41,2003,579.07704,579.076644,0.000396,
30,38,2003,595.386846,595.386376,0.00047,
17,19,2003,306.789639,306.789372,0.000267,
76,109,2003,1476.545854,1476.544755,0.001099,
42,45,2003,737.041596,737.040945,0.000651,
23,29,2003,453.156181,453.15582,0.000361,
81,126,2003,1628.427494,1628.426151,0.001343,
82,132,2003,1663.291981,1663.290604,0.001377,
55,91,2003,1191.004139,1191.003322,0.000817,
38,49,2003,757.356414,757.355793,0.000621,
25,28,2003,462.909426,462.909049,0.000377,
11,17,2003,218.380485,218.380316,0.000169,
85,122,2003,1617.507078,1617.505659,0.001419,
89,127,2003,1665.654327,1665.652896,0.001431,
90,119,2003,1599.993414,1599.991976,0.001438,
58,92,2003,1230.146031,1230.1452,0.000831,
101,154,2003,1894.327432,1894.325895,0.001537,
46,64,2003,940.206824,940.20608,0.000744,
68,85,2003,1242.200959,1242.199962,0.000997,
69,97,2003,1347.75172,1347.75068,0.00104,
73,102,2003,1407.778967,1407.777875,0.001092,
19,30,2003,410.949514,410.949231,0.000283,
61,82,2003,1189.441877,1189.440967,0.00091,
30,41,2003,616.920476,616.919994,0.000482,
34,52,2003,738.074586,738.074016,0.00057,
17,20,2003,317.100632,317.10036,0.000272,
76,100,2003,1403.192578,1403.191328,0.00125,
77,114,2003,1518.088483,1518.087291,0.001192,
23,26,2003,425.45786,425.457494,0.000366,
81,119,2003,1577.942699,1577.9414,0.001299,
82,127,2003,1640.368571,1640.367223,0.001348,
49,78,2003,1063.708154,1063.707423,0.000731,
50,84,2003,1109.235737,1109.234982,0.000755,
74,94,2003,1342.978953,1342.977888,0.001065,
55,80,2003,1134.181452,1134.18063,0.000822,
38,40,2003,663.008064,663.007488,0.000576,
43,63,2003,901.694454,901.69377,0.000684,
64,88,2003,1251.485211,1251.484248,0.000963,
65,78,2003,1163.781211,1163.780189,0.001022,
11,22,2003,232.858534,232.858362,0.000172,
90,126,2003,1662.690398,1662.688944,0.001454,
78,98,2003,1388.45787,1388.456608,0.001262,
68,92,2003,1304.270704,1304.2696,0.001104,
51,60,2003,936.905446,936.904713,0.000733,
69,106,2003,1410.815286,1410.814125,0.001161,
73,111,2003,1470.853485,1470.852392,0.001093,
62,75,2003,1125.291284,1125.290326,0.000958,
100,154,2003,1890.977255,1890.975644,0.001611,
27,39,2003,567.695321,567.694908,0.000413,
76,99,2003,1393.128017,1393.126875,0.001142,
77,107,2003,1464.493699,1464.492432,0.001267,
81,104,2003,1449.580606,1449.57934,0.001266,
82,118,2003,1576.355553,1576.3542,0.001353,
49,71,2003,1015.958901,1015.95816,0.000741,
50,79,2003,1082.677149,1082.67636,0.000789,
35,52,2003,748.679926,748.67937,0.000556,
74,89,2003,1292.641267,1292.640204,0.001063,
75,93,2003,1333.101313,1333.10016,0.001153,
43,52,2003,819.151752,819.151085,0.000667,
64,95,2003,1301.838755,1301.837781,0.000974,
11,15,2003,208.110918,208.11076,0.000158,
90,121,2003,1618.732374,1618.731021,0.001353,
96,149,2003,1841.364206,1841.36267,0.001536,
78,101,2003,1416.007707,1416.006529,0.001178,
43,69,2003,936.3469,936.346208,0.000692,
47,64,2003,947.367352,947.366574,0.000778,
68,91,2003,1294.708274,1294.707267,0.001007,
69,83,2003,1224.629914,1224.628888,0.001026,
24,33,2003,493.813267,493.812888,0.000379,
20,21,2003,350.415132,350.414823,0.000309,
77,100,2003,1404.431044,1404.429864,0.00118,
82,113,2003,1533.469607,1533.4683,0.001307,
50,70,2003,1020.546568,1020.54576,0.000808,
91,136,2003,1734.165102,1734.163776,0.001326,
40,48,2003,762.605754,762.605184,0.00057,
64,86,2003,1236.397139,1236.39615,0.000989,
65,88,2003,1255.380212,1255.379229,0.000983,
14,19,2003,275.89349,275.893266,0.000224,
39,57,2003,822.682238,822.6816,0.000638,
78,108,2003,1478.107625,1478.106474,0.001151,
79,102,2003,1426.975416,1426.974135,0.001281,
26,30,2003,492.258495,492.258088,0.000407,
44,68,2003,945.048567,945.047936,0.000631,
47,73,2003,1007.437558,1007.43684,0.000718,
69,92,2003,1307.399909,1307.39889,0.001019,
2,7,2003,30.137766,30.137733,3.3e-05,
