Z,N,2003,2003_sd,2016,2016_sd,2017,2017_sd,SKM*,SKP,SLY4,SVMIN,UNEDF0,UNEDF1,UNEDF2,FRDM2012,HFB24
41,44,24.3332,0.38646,24.86623,0.15096,*,*,24.641165,25.170109,25.376964,25.588058,25.648329,25.550681,15.546545,25.48,25.6
41,46,23.17666,0.23201,23.73744,0.00794,*,*,25.271455,24.14221,24.568418,24.501605,24.467286,24.461588,16.253025,24.19,23.65
41,48,22.60987,0.06624,22.89336,0.02459,*,*,24.844925,23.151958,23.903753,23.541257,23.469371,23.435239,16.984182,23.24,22.41
41,50,22.12469,0.02707,22.15543,0.02381,*,*,23.356272,21.153491,22.217895,21.564146,21.599035,21.658346,17.18998,21.53,21.74
41,52,16.71847,0.00337,16.71747,0.00328,*,*,16.627614,17.889271,15.452736,16.925461,17.238396,16.38897,14.979647,16.63,16.96
41,54,15.71626,0.00203,15.71605,0.00157,*,*,15.692114,16.10222,14.254913,15.211154,15.668683,14.979093,15.290157,14.73,15.47
41,56,14.96638,0.00185,14.96215,0.00428,*,*,14.619156,14.895892,13.214729,13.971651,14.353815,13.703225,15.478388,14.55,14.53
41,58,12.86394,0.01342,12.8722,0.01273,*,*,12.661065,13.348833,12.709939,12.721813,12.655495,12.293425,15.141918,13.98,13.32
41,60,12.75791,0.02163,12.69878,0.01257,*,*,14.292977,12.088577,12.33946,12.35682,12.30326,11.811846,15.560116,13.14,12.77
41,62,12.51743,0.07039,12.27981,0.0054,*,*,13.137283,11.326208,11.710806,11.980533,12.025296,11.401046,17.05847,12.33,11.99
41,64,11.67826,0.12058,11.02951,0.0056,*,*,11.89341,10.738657,10.809329,11.081509,10.957038,10.60603,17.306065,11.03,11.09
41,66,*,*,9.95089,0.00896,*,*,10.738473,10.191585,10.034327,10.185261,10.049566,9.831445,17.539557,10.03,10.33
41,68,*,*,9.10862,0.25861,*,*,9.934531,9.628958,9.073525,9.331278,9.185819,8.932925,18.187799,9.57,9.43
41,70,*,*,*,*,*,*,9.249704,9.02022,7.902056,8.489091,8.359757,8.023899,18.839992,8.55,8.59
41,72,*,*,*,*,*,*,8.631155,8.378837,7.413502,8.339037,8.119003,7.708348,19.288876,7.12,7.75
41,74,*,*,*,*,*,*,7.854034,7.754439,7.241488,8.005393,7.78698,7.433319,19.69787,7.06,6.97
41,76,*,*,*,*,*,*,8.271465,7.219275,7.169167,7.445266,7.097944,6.863113,20.266097,7.1,5.94
41,78,*,*,*,*,*,*,8.552252,6.697297,6.962069,6.98938,6.572724,6.402865,20.947161,6.05,7.23
41,80,*,*,*,*,*,*,9.001582,6.074564,6.839458,6.593123,6.04404,6.022359,21.613779,5.96,6.39
41,82,*,*,*,*,*,*,7.636599,4.758061,5.565776,5.163174,4.787525,4.78869,21.66421,6.49,5.42
41,84,*,*,*,*,*,*,3.251106,3.083729,0.599298,2.511173,3.035663,2.600719,20.569939,1.12,2.01
41,86,*,*,*,*,*,*,2.625778,2.026521,*,1.540985,2.242619,1.916775,20.680984,0.29,1.47
41,88,*,*,*,*,*,*,2.458841,1.595952,*,1.387956,2.123648,1.85237,21.099594,*,0.97
41,90,*,*,*,*,*,*,2.078883,1.231936,*,1.171058,1.72731,1.749964,21.412809,*,0.92
41,92,*,*,*,*,*,*,1.656916,0.796465,*,0.924481,1.548627,1.612661,21.65287,*,0.26
41,94,*,*,*,*,*,*,1.019348,0.178071,*,0.486193,1.173006,1.349385,21.587235,*,*
41,96,*,*,*,*,*,*,0.152191,*,*,*,0.595834,0.555223,21.083179,*,*
41,98,*,*,*,*,*,*,*,*,*,*,0.094169,*,20.710141,*,*
41,100,*,*,*,*,*,*,*,*,*,*,*,*,20.796366,*,*
41,102,*,*,*,*,*,*,*,*,*,*,*,*,21.127189,*,*
43,22,*,*,*,*,*,*,50.377717,50.211269,50.922448,49.756454,49.604981,49.130265,*,*,*
43,24,*,*,*,*,*,*,50.530176,50.823498,51.460164,50.551776,50.852661,51.21154,*,*,*
43,26,*,*,*,*,*,*,46.574316,47.439537,49.059639,47.483015,47.613463,47.920595,*,*,*
43,28,*,*,*,*,*,*,43.746847,45.235158,46.714777,45.678602,45.609066,45.765439,*,*,*
43,30,*,*,*,*,*,*,40.746548,42.167087,41.558106,41.935043,41.789918,42.645509,*,*,*
43,32,*,*,*,*,*,*,37.364596,39.098761,38.71651,38.854349,38.660396,39.680213,*,*,*
43,34,*,*,*,*,*,*,35.370563,36.93239,37.120673,36.784263,36.304863,37.601744,*,*,*
43,36,*,*,*,*,*,*,34.260223,35.136721,35.021907,35.129957,34.509852,35.684701,15.264642,*,36.56
43,38,*,*,*,*,*,*,32.973015,33.905431,34.213946,33.835855,33.317641,34.534196,15.753781,34.48,34.13
43,40,*,*,*,*,*,*,30.350961,31.740922,32.412337,31.837154,31.576338,32.229303,15.550834,32.62,33.18
43,42,*,*,*,*,*,*,28.665759,28.970462,29.167457,29.440227,29.403606,29.423169,14.966187,30.79,30.76
43,44,*,*,*,*,*,*,27.48209,27.188537,27.505936,27.723454,27.80329,27.785271,15.707474,28.33,28.76
43,46,*,*,25.84744,0.00567,*,*,27.461758,26.138766,26.676076,26.593521,26.590455,26.638599,16.57087,26.07,26.32
43,48,*,*,24.73443,0.00449,*,*,26.572724,25.156281,25.949422,25.614802,25.56179,25.566251,16.833856,25.2,23.74
43,50,23.761,0.20028,23.76209,0.00257,*,*,25.234192,23.092371,24.207706,23.572408,23.677109,23.792408,17.052226,23.53,23.6
43,52,18.55697,0.00633,18.55787,0.00518,*,*,18.076964,19.545281,17.162819,18.583141,18.888263,18.040221,14.612802,18.45,18.62
43,54,17.34587,0.00654,17.34572,0.00654,*,*,17.131949,17.700595,16.262263,16.813207,17.278789,16.566719,14.811992,16.64,17.83
43,56,16.24567,0.00423,16.24607,0.00421,*,*,15.985036,16.449211,15.137764,15.619003,15.864322,15.459203,14.917897,16.34,16.37
43,58,15.15533,0.02404,15.15937,0.02402,*,*,14.381952,14.950248,14.329784,14.615843,14.248007,14.165288,14.789605,15.26,15.06
43,60,14.40382,0.02596,14.40191,0.02593,*,*,15.272542,13.904569,13.573022,13.917977,13.755341,13.496322,15.762053,14.5,13.93
43,62,13.83326,0.05581,13.82886,0.03653,*,*,14.357933,13.048885,13.205542,13.330352,13.424239,13.004096,16.767001,13.71,13.48
43,64,12.95785,0.15986,12.60246,0.03624,*,*,13.275223,12.332883,12.585629,12.75983,12.571344,12.261946,16.970763,12.8,12.61
43,66,11.57543,0.17826,11.6755,0.01247,*,*,12.359821,11.703421,11.912606,11.95193,11.71644,11.559258,17.430897,11.88,11.92
43,68,10.82365,0.1452,10.88448,0.01385,*,*,11.658286,11.169826,10.85327,11.00087,10.79649,10.578625,18.051475,10.74,11.14
43,70,*,*,9.92955,0.0111,*,*,10.871827,10.608065,9.554912,9.99546,9.979519,9.493938,18.367173,10.19,10.17
43,72,*,*,9.65108,0.78945,*,*,10.334851,9.942219,8.790409,9.597009,9.786064,8.84078,18.63129,9.35,9.33
43,74,*,*,*,*,*,*,9.760217,9.338879,8.609646,9.557169,9.317286,8.966656,19.058243,8.75,8.65
43,76,*,*,*,*,*,*,9.489587,8.749538,8.775787,8.990988,8.645754,8.437772,19.926192,8.37,8.57
43,78,*,*,*,*,*,*,9.825929,8.178459,8.527201,8.514389,8.069641,7.963213,20.68272,7.55,7.46
43,80,*,*,*,*,*,*,10.421576,7.638904,8.371848,8.107686,7.546971,7.552204,21.263334,7.47,7.78
43,82,*,*,*,*,*,*,9.069634,6.156231,7.078371,6.62323,6.219106,6.233944,21.296544,7.87,7.11
43,84,*,*,*,*,*,*,4.126136,4.179671,1.626634,3.444759,3.960795,3.377527,19.851747,2.34,3.17
43,86,*,*,*,*,*,*,3.509883,3.005787,0.98401,2.441529,3.081155,2.7218,20.036089,1.52,2.33
43,88,*,*,*,*,*,*,3.307215,2.575373,0.816793,2.207383,2.873478,2.556872,20.389488,1.04,1.89
43,90,*,*,*,*,*,*,2.819601,2.107299,0.330189,1.898985,2.502264,2.275252,20.586461,0.65,1.83
43,92,*,*,*,*,*,*,2.239562,1.581109,*,1.559143,2.22333,2.172961,20.782252,1.18,0.99
43,94,*,*,*,*,*,*,1.524737,0.881488,*,1.0378,1.740931,1.800608,20.633155,0.82,0.75
43,96,*,*,*,*,*,*,0.74144,0.151027,*,0.414654,1.163282,0.979022,20.170172,0.29,0.23
43,98,*,*,*,*,*,*,0.690712,*,*,*,0.71652,0.157454,19.993134,0.14,0.07
43,100,*,*,*,*,*,*,0.837961,*,*,*,0.380292,*,20.395255,*,*
43,102,*,*,*,*,*,*,0.861245,*,*,*,0.123927,*,21.479463,*,*
43,104,*,*,*,*,*,*,0.517134,*,*,*,*,*,22.380891,*,*
43,106,*,*,*,*,*,*,0.25264,*,*,*,*,*,23.007785,*,*
43,108,*,*,*,*,*,*,*,*,*,*,*,*,23.221781,*,*
43,110,*,*,*,*,*,*,*,*,*,*,*,*,23.4203,*,*
43,112,*,*,*,*,*,*,*,*,*,*,*,*,23.655941,*,*
45,24,*,*,*,*,*,*,52.135501,52.578753,54.06699,52.357496,52.346868,52.579576,*,*,*
45,26,*,*,*,*,*,*,48.329515,49.312976,50.463894,49.280062,49.275395,49.545684,*,*,*
45,28,*,*,*,*,*,*,45.681814,46.621966,48.008321,46.862325,46.825041,47.016831,*,*,*
45,30,*,*,*,*,*,*,42.898189,44.33285,44.597537,44.267539,43.985249,45.124684,*,*,*
45,32,*,*,*,*,*,*,39.409859,41.333128,41.28103,41.214818,40.934028,41.959619,*,*,*
45,34,*,*,*,*,*,*,37.243289,38.938125,38.915475,38.831394,38.555117,39.556254,*,*,*
45,36,*,*,*,*,*,*,35.489764,36.924707,36.98492,36.899158,36.477335,37.556604,*,*,*
45,38,*,*,*,*,*,*,34.276982,35.887379,35.863911,35.724584,35.404954,36.416814,15.799638,*,36.09
45,40,*,*,*,*,*,*,32.761141,33.853784,34.533544,33.961523,33.749565,34.37602,15.767767,34.81,33.96
45,42,*,*,*,*,*,*,31.067345,30.965948,31.300336,31.544502,31.537563,31.611223,15.18631,32.78,33.32
45,44,*,*,*,*,*,*,30.136406,29.200894,29.621581,29.84411,29.916543,29.992316,16.04586,30.74,32.07
45,46,*,*,*,*,*,*,29.566152,28.115692,28.99035,28.675899,28.695959,28.933623,16.565412,29.36,29.12
45,48,*,*,*,*,*,*,28.013627,27.114237,27.707341,27.652294,27.640475,27.610456,16.499724,27.33,26.07
45,50,*,*,25.47144,0.00469,*,*,27.118868,25.034467,26.22022,25.584319,25.742179,25.914431,17.147198,25.4,25.11
45,52,20.39206,0.15443,20.39958,0.03568,*,*,19.502432,21.161298,18.838174,20.198117,20.510873,19.650429,14.45144,20.23,20.52
45,54,19.12779,0.03691,19.12638,0.03609,*,*,18.686555,19.290473,18.606687,18.485648,18.867339,18.394506,14.61317,18.3,19.64
45,56,17.97626,0.01846,17.97375,0.00888,*,*,17.38963,18.163186,17.188659,17.575773,17.384551,17.406538,14.987705,18.41,18.22
45,58,16.7568,0.017,16.76193,0.00618,*,*,16.22872,16.720566,15.865967,16.48967,16.061023,16.082256,15.27539,16.83,17.04
45,60,15.96609,0.0045,15.96217,0.00339,*,*,16.018204,15.734357,14.768436,15.404906,15.402731,14.986185,15.851408,15.71,15.98
45,62,15.16028,0.01247,15.15509,0.01231,*,*,15.489185,14.77592,14.491186,14.682801,14.722161,14.386074,16.1243,15.25,14.89
45,64,14.29002,0.01649,14.27839,0.01271,*,*,14.729938,13.932675,13.878598,14.150592,14.029284,13.705917,16.484863,14.36,13.98
45,66,13.48916,0.028,13.44763,0.00792,*,*,14.052351,13.199214,13.50345,13.413545,13.2815,13.076913,17.020925,13.41,13.28
45,68,12.46816,0.05719,12.60572,0.00982,*,*,13.395627,12.583805,12.472102,12.564664,12.410273,12.204339,17.485617,12.59,12.41
45,70,11.66832,0.09469,11.60493,0.01014,*,*,12.618127,12.044624,11.099233,11.447768,11.709212,11.206994,17.84072,11.77,11.72
45,72,*,*,10.81018,0.01145,*,*,11.891608,11.503593,10.474905,11.375964,11.436296,10.484037,18.265858,10.86,10.96
45,74,*,*,10.06806,0.01288,*,*,11.237856,10.887622,10.514287,11.114225,10.882073,10.312618,18.825644,10.16,10.31
45,76,*,*,9.56997,0.61951,*,*,11.085948,10.247369,10.416521,10.545028,10.201495,10.029445,19.69203,9.69,9.99
45,78,*,*,*,*,*,*,11.311964,9.736286,10.09846,10.047937,9.594805,9.540086,20.221427,9.27,9.23
45,80,*,*,*,*,*,*,11.65472,9.152066,9.925338,9.646287,9.068382,9.069925,20.94188,9.26,9.19
45,82,*,*,*,*,*,*,10.494176,7.587473,8.58389,8.091084,7.681679,7.73695,21.065104,9.15,8.46
45,84,*,*,*,*,*,*,4.99299,5.26563,2.63637,4.380075,4.891289,4.180482,19.299817,3.55,4.2
45,86,*,*,*,*,*,*,4.374091,4.021355,1.991659,3.360293,3.976954,3.541009,19.509699,2.66,3.27
45,88,*,*,*,*,*,*,4.172201,3.572857,1.810393,3.038604,3.675297,3.319619,19.773045,2.21,2.98
45,90,*,*,*,*,*,*,3.583672,3.010735,1.192053,2.658742,3.260153,2.820177,19.977929,1.93,2.44
45,92,*,*,*,*,*,*,2.847121,2.393936,0.767484,2.222301,2.888646,2.72642,20.196197,1.67,2.35
45,94,*,*,*,*,*,*,2.086521,1.632044,0.284081,1.641081,2.350661,2.254036,20.015828,2.12,1.86
45,96,*,*,*,*,*,*,1.782255,1.009515,0.052741,1.310091,1.798539,1.451032,19.698263,1.39,1.52
45,98,*,*,*,*,*,*,2.264612,0.673912,0.430486,0.895135,1.433114,0.78219,19.809457,1.12,1.13
45,100,*,*,*,*,*,*,2.185533,0.348833,0.015457,0.702898,1.210283,0.539523,20.766044,0.87,1.05
45,102,*,*,*,*,*,*,1.677812,0.091135,*,0.707579,0.947389,0.354884,21.64435,0.38,*
45,104,*,*,*,*,*,*,1.337779,*,*,0.482631,0.764956,0.191942,21.883098,*,0.13
45,106,*,*,*,*,*,*,1.138928,*,*,0.173549,0.629195,0.131902,22.160243,*,*
45,108,*,*,*,*,*,*,0.914745,*,*,*,0.430838,0.137562,22.419707,*,*
45,110,*,*,*,*,*,*,0.632548,*,*,*,0.181901,*,22.65787,*,*
45,112,*,*,*,*,*,*,0.333346,*,*,*,*,*,22.924262,*,*
45,114,*,*,*,*,*,*,0.105064,*,*,*,*,*,23.248598,*,*
45,116,*,*,*,*,*,*,*,*,*,*,*,*,23.568253,*,*
45,118,*,*,*,*,*,*,*,*,*,*,*,*,23.871541,*,*
45,124,*,*,*,*,*,*,0.278132,*,*,*,*,*,*,*,*
47,26,*,*,*,*,*,*,50.000572,51.04419,52.200603,50.876927,50.79952,50.96034,*,*,*
47,28,*,*,*,*,*,*,47.837821,48.383607,49.596713,48.394304,48.204252,48.690289,*,*,*
47,30,*,*,*,*,*,*,44.491962,46.171797,46.901527,46.2043,46.037416,46.737308,*,*,*
47,32,*,*,*,*,*,*,41.448682,43.365896,43.577489,43.27664,42.842421,44.020713,*,*,*
47,34,*,*,*,*,*,*,39.366747,40.90098,41.143976,40.852765,40.57516,41.645784,*,*,*
47,36,*,*,*,*,*,*,37.377136,38.917903,39.07265,38.91913,38.581391,39.48054,*,*,*
47,38,*,*,*,*,*,*,36.13237,37.919328,37.987731,37.809967,37.570047,38.579116,*,*,*
47,40,*,*,*,*,*,*,35.172957,35.905499,36.581202,36.016859,35.873625,36.444907,15.969968,*,35.89
47,42,*,*,*,*,*,*,33.04037,32.939687,33.373131,33.595343,33.624904,33.734216,15.448747,*,34.98
47,44,*,*,*,*,*,*,32.009313,31.176035,31.685496,31.902053,31.999908,32.142949,15.854081,33.32,34.13
47,46,*,*,*,*,*,*,31.279648,30.055989,30.993614,30.715451,30.785604,31.077106,16.172508,31.72,32.02
47,48,*,*,*,*,*,*,30.000573,29.033548,29.70859,29.641378,29.665513,29.731445,16.496284,29.74,29.28
47,50,*,*,*,*,*,*,28.962755,26.970224,28.224026,27.562991,27.817539,27.999268,17.271205,27.43,26.94
47,52,22.08113,0.35508,22.02926,0.11028,*,*,20.926594,22.743958,20.497062,21.814266,22.090042,21.260149,14.372054,21.93,22.15
47,54,20.6091,0.18338,20.76454,0.00792,*,*,20.081384,20.874995,20.203058,20.052413,20.448828,19.988831,14.481389,20.23,20.77
47,56,19.7098,0.1057,19.61095,0.00634,*,*,18.770425,19.724844,18.926008,19.326374,18.933492,19.209739,14.594408,19.5,19.69
47,58,18.41926,0.01974,18.41078,0.00612,*,*,17.743157,18.50283,17.633219,18.128352,17.813419,17.830333,14.721413,18.42,18.65
47,60,17.47639,0.01056,17.47847,0.00503,*,*,17.050733,17.397216,16.517668,17.073382,17.077015,16.706706,15.037864,17.35,17.64
47,62,16.46356,0.00502,16.45539,0.00271,*,*,16.608519,16.426138,15.759042,16.214245,16.192098,15.853478,15.447452,16.67,16.72
47,64,15.64068,0.00215,15.63866,0.00191,*,*,16.117944,15.555257,15.109508,15.474715,15.430771,15.146555,15.815975,15.71,15.73
47,66,14.95459,0.01648,14.95401,0.0167,*,*,15.60412,14.783277,14.704616,14.782667,14.72431,14.473867,16.280987,14.93,14.89
47,68,14.09696,0.03849,14.09847,0.02471,*,*,14.998406,14.116293,13.861282,14.063363,14.061264,13.732406,16.699579,14.29,14.09
47,70,13.42094,0.06097,13.34199,0.02276,*,*,14.276076,13.602174,13.053806,13.279096,13.577605,12.915211,17.070301,13.3,13.41
47,72,12.43482,0.1028,12.60639,0.02001,*,*,13.503919,13.050168,12.66036,13.168883,13.07628,12.422543,17.443012,12.3,12.62
47,74,12.24621,0.17206,11.89969,0.01905,*,*,12.96127,12.41273,12.426791,12.649552,12.445974,11.931523,18.08018,12.01,11.85
47,76,*,*,11.28789,0.03304,*,*,12.872536,11.78637,11.974198,12.081382,11.750983,11.620112,19.021808,11.43,11.06
47,78,*,*,11.11449,0.43423,*,*,12.77259,11.239697,11.660087,11.592468,11.135863,11.079636,19.735082,11.03,11.26
47,80,*,*,*,*,*,*,13.059486,10.637075,11.423611,11.148615,10.590463,10.600802,20.67102,10.82,10.62
47,82,*,*,*,*,*,*,11.90284,9.044681,10.103683,9.562957,9.156294,9.257563,20.876896,10.16,10.11
47,84,*,*,*,*,*,*,5.878711,6.346163,3.666454,5.327767,5.829826,5.026123,18.784093,5.0,4.82
47,86,*,*,*,*,*,*,5.265763,5.069674,3.014244,4.321664,4.922642,4.325896,18.919738,3.87,4.93
47,88,*,*,*,*,*,*,5.056584,4.598245,2.824085,3.930855,4.507801,4.057247,19.211532,3.34,3.08
47,90,*,*,*,*,*,*,4.385705,3.954373,2.112811,3.458519,4.068191,3.58508,19.455557,3.0,3.77
47,92,*,*,*,*,*,*,3.493684,3.234852,1.696081,2.927229,3.603624,3.312853,19.611984,2.66,3.49
47,94,*,*,*,*,*,*,2.722007,2.487592,1.435156,2.428991,3.036452,2.74742,19.465685,2.53,2.92
47,96,*,*,*,*,*,*,2.833233,1.955256,1.094546,2.315433,2.530573,2.032559,19.359071,2.81,2.48
47,98,*,*,*,*,*,*,3.247761,1.809685,1.379476,1.950132,2.311554,1.620377,19.550595,2.22,2.52
47,100,*,*,*,*,*,*,3.16448,1.468846,1.141258,1.687412,2.074341,1.570303,20.357887,1.88,2.02
47,102,*,*,*,*,*,*,2.626349,1.204565,0.534706,1.520565,1.816655,1.374993,20.728384,1.36,1.06
47,104,*,*,*,*,*,*,2.25439,0.942641,0.048348,1.373684,1.624326,1.174445,21.035297,0.84,0.85
47,106,*,*,*,*,*,*,2.05162,0.693953,*,1.13852,1.504557,1.11118,21.355512,0.38,1.09
47,108,*,*,*,*,*,*,1.846342,0.404139,*,0.84287,1.3687,0.987583,21.637748,0.1,0.35
47,110,*,*,*,*,*,*,1.562553,0.108764,*,0.600027,1.177994,0.693801,21.891408,*,*
47,112,*,*,*,*,*,*,1.257743,*,*,0.34538,0.831772,0.457326,22.160747,*,*
47,114,*,*,*,*,*,*,1.068356,*,*,0.389472,0.424182,0.230231,22.504698,*,*
47,116,*,*,*,*,*,*,0.975398,*,*,0.076671,*,0.029848,22.9039,*,*
47,118,*,*,*,*,*,*,0.909244,*,*,*,*,*,23.341358,*,*
47,120,*,*,*,*,*,*,0.850868,*,*,*,*,*,23.766788,*,*
47,122,*,*,*,*,*,*,0.858564,*,*,*,*,*,24.290429,*,*
47,124,*,*,*,*,*,*,1.511913,*,*,*,*,*,25.101985,*,*
47,126,*,*,*,*,*,*,0.433049,*,*,*,*,*,25.559832,*,*
47,128,*,*,*,*,*,*,*,*,*,*,*,*,25.569627,*,*
47,130,*,*,*,*,*,*,*,*,*,*,*,*,25.323605,*,*
49,32,*,*,*,*,*,*,43.257588,45.221085,45.590227,45.10145,44.603589,45.812929,*,*,*
49,34,*,*,*,*,*,*,41.275729,42.722831,43.016953,42.668208,42.428277,43.459569,*,*,*
49,36,*,*,*,*,*,*,39.773045,41.013372,41.646703,41.146206,40.676989,41.521419,*,*,*
49,38,*,*,*,*,*,*,38.677694,40.07886,40.626777,40.154448,39.715656,40.920232,*,*,*
49,40,*,*,*,*,*,*,37.076187,37.89449,38.585567,37.992588,37.915174,38.417276,*,*,*
49,42,*,*,*,*,*,*,34.851758,34.860196,35.373079,35.565338,35.608772,35.774856,*,*,37.11
49,44,*,*,*,*,*,*,33.632838,33.08551,33.68016,33.888258,34.018023,34.229026,*,*,35.32
49,46,*,*,*,*,*,*,32.883504,31.968624,32.726439,32.676742,32.803474,33.022443,15.874156,33.79,34.29
49,48,*,*,*,*,*,*,32.211,30.914781,31.929073,31.589867,31.635783,31.891149,16.347696,32.34,32.81
49,50,*,*,*,*,*,*,30.760427,28.866052,30.167722,29.479921,29.820821,30.038976,16.624695,29.82,29.89
49,52,*,*,*,*,*,*,22.367463,24.31414,22.160148,23.424365,23.696746,22.884429,13.514024,23.86,23.82
49,54,*,*,*,*,*,*,21.338395,22.459977,21.107161,21.520595,22.049103,21.292246,13.582174,21.79,21.84
49,56,21.02427,0.03042,21.15062,0.01406,*,*,20.121231,21.140376,20.165421,20.586884,20.536703,20.522617,13.743899,20.82,21.35
49,58,20.22113,0.0202,20.06632,0.01512,*,*,18.915035,19.981709,19.296959,19.59171,19.352982,19.577262,13.9068,19.89,19.89
49,60,19.0718,0.01278,19.06788,0.01181,*,*,18.181055,18.920287,18.223797,18.699914,18.623981,18.433566,14.189277,18.94,19.25
49,62,18.04962,0.00571,18.04517,0.0027,*,*,17.705263,18.058957,17.612939,17.896568,17.808538,17.542345,14.568046,17.93,17.99
49,64,17.11653,0.00364,17.11771,0.00342,*,*,17.357111,17.230834,16.862974,17.127501,17.046326,16.82433,15.135911,17.2,17.23
49,66,16.30963,0.0038,16.31186,0.00019,*,*,16.905303,16.503153,16.124183,16.387763,16.335945,16.057557,15.704509,16.24,16.61
49,68,15.55106,0.00634,15.54933,0.00488,*,*,16.381078,15.854355,15.525997,15.747308,15.781369,15.384732,15.949415,15.65,15.39
49,70,14.90208,0.00619,14.89887,0.00584,*,*,15.825961,15.280201,15.157148,15.229062,15.290617,14.638645,16.255554,14.92,15.03
49,72,14.27921,0.02838,14.27933,0.02835,*,*,15.270004,14.60351,14.615576,14.727546,14.650556,14.257747,16.802209,14.31,14.62
49,74,13.72778,0.03635,13.73701,0.03376,*,*,14.924199,13.95136,14.002722,14.181883,13.977387,13.728504,17.628369,13.62,13.9
49,76,13.19696,0.03849,13.18909,0.0335,*,*,14.805762,13.292607,13.51915,13.593597,13.31313,13.177097,18.46717,13.03,13.3
49,78,12.6472,0.04965,12.56201,0.03432,*,*,14.572337,12.692433,13.185779,13.097484,12.665148,12.621417,19.170972,12.69,12.75
49,80,12.09633,0.0585,12.08417,0.02133,*,*,14.637504,12.150586,12.920283,12.617692,12.082725,12.145645,19.962024,12.22,11.14
49,82,11.34098,0.05139,11.32994,0.00381,*,*,13.313594,10.498472,11.621797,11.04855,10.65252,10.782747,19.977594,11.23,12.05
49,84,*,*,*,*,*,*,6.795383,7.435738,4.722611,6.328771,6.82586,5.922458,17.601092,6.3,5.87
49,86,*,*,*,*,*,*,6.182282,6.153046,4.054631,5.309958,5.903901,5.185919,17.766157,5.04,6.58
49,88,*,*,*,*,*,*,5.96498,5.660199,3.850672,4.869454,5.419608,4.822142,18.163471,4.56,4.69
49,90,*,*,*,*,*,*,5.234367,4.935853,3.089961,4.316089,4.922098,4.415645,18.368744,4.06,4.28
49,92,*,*,*,*,*,*,4.20534,4.145407,2.210125,3.72387,4.390202,3.950414,18.422169,3.8,3.79
49,94,*,*,*,*,*,*,3.465944,3.405808,2.158985,3.27026,3.807148,3.340285,18.373423,3.6,3.6
49,96,*,*,*,*,*,*,3.352117,2.893192,2.295058,3.018257,3.351532,2.790377,18.463723,3.03,3.01
49,98,*,*,*,*,*,*,4.147248,2.676503,2.705088,2.939976,3.186315,2.518998,18.777109,3.41,3.65
49,100,*,*,*,*,*,*,4.246355,2.428246,2.350663,2.96708,2.989441,2.63692,19.893012,2.85,3.12
49,102,*,*,*,*,*,*,3.575921,2.213761,1.662433,2.54856,2.758023,2.368924,20.304251,2.49,2.56
49,104,*,*,*,*,*,*,3.08271,1.928064,1.008057,2.220699,2.545882,2.105471,20.496858,1.87,1.76
49,106,*,*,*,*,*,*,2.853708,1.652115,0.672312,1.9412,2.360827,1.961309,20.702553,1.41,1.98
49,108,*,*,*,*,*,*,2.661018,1.358499,0.564336,1.599245,2.350888,1.757991,20.930047,1.12,0.32
49,110,*,*,*,*,*,*,2.377642,1.102771,0.409201,1.528215,2.119588,1.297937,21.177125,0.79,1.85
49,112,*,*,*,*,*,*,2.022423,0.957022,0.111201,1.39192,1.814989,1.411297,21.438162,0.4,0.59
49,114,*,*,*,*,*,*,1.893062,0.679409,*,1.515513,1.452746,1.200275,21.708189,0.45,1.12
49,116,*,*,*,*,*,*,2.139685,0.420846,*,1.325384,1.048678,1.011131,22.122164,0.29,0.59
49,118,*,*,*,*,*,*,2.098571,0.194683,0.30168,1.098228,0.672792,0.747261,22.639405,*,*
49,120,*,*,*,*,*,*,2.286028,0.058721,0.268542,0.832421,0.319868,0.446982,23.369935,*,*
49,122,*,*,*,*,*,*,2.361793,*,0.399282,0.594157,0.010072,0.185857,24.192866,*,*
49,124,*,*,*,*,*,*,2.796056,*,0.416373,0.305777,*,*,24.925136,*,*
49,126,*,*,*,*,*,*,1.358451,*,*,*,*,*,24.889654,*,*
49,128,*,*,*,*,*,*,*,*,*,*,*,*,24.422282,*,*
49,130,*,*,*,*,*,*,*,*,*,*,*,*,24.163473,*,*
51,38,*,*,*,*,*,*,40.358473,41.607124,42.344498,41.712575,41.284331,42.442118,*,*,*
51,40,*,*,*,*,*,*,38.680657,39.673055,40.347739,39.720701,39.673546,40.156852,*,*,*
51,42,*,*,*,*,*,*,36.396199,36.536097,37.106141,37.265394,37.30402,37.471789,*,*,*
51,44,*,*,*,*,*,*,35.172039,34.775274,35.415321,35.573783,35.728188,35.941726,*,*,37.08
51,46,*,*,*,*,*,*,34.43131,33.661123,34.464966,34.358155,34.522942,34.757671,*,*,35.41
51,48,*,*,*,*,*,*,33.752244,32.604936,33.655233,33.278169,33.364577,33.631464,*,34.12,34.37
51,50,*,*,*,*,*,*,32.321248,30.575628,31.896314,31.199445,31.573151,31.819842,*,32.21,32.44
51,52,*,*,*,*,*,*,23.902775,25.891837,24.036121,25.099694,25.406985,24.761343,10.645785,26.23,26.44
51,54,*,*,*,*,*,*,22.958586,24.111894,23.039266,23.493995,23.754371,23.521162,11.111396,23.43,23.98
51,56,*,*,22.78039,0.02222,*,*,21.689011,22.877019,21.847584,22.313896,22.199352,22.19235,11.72061,22.64,22.65
